"Tipo de elección.","Año del proceso electoral.","Mes del proceso electoral.","Número de vuelta (en procesos a una sola vuelta = 1)","Código de la Comunidad Autónoma o 99 si se trata del Total Nacional del C.E.R.A.","Código I.N.E. de la provincia o 99 si se trata del Total Nacional o Autonómico del C.E.R.A.","Municipio","Número de distrito municipal en su caso o 01 si el municipio no tiene distritos (distrito único). En el caso de datos procedentes del C.E.R.A., llevará el número del ‘Distrito Electoral’ a que correspondan o 09 si el ámbito de dicho distrito coincide con el de la provincia.","Código de la sección (tres dígitos seguidos de un espacio, letra mayúscula u otro dígito).","Código de la mesa (una letra mayúscula identificando la mesa o una ‘U’ en caso de mesa única).","Siglas.","Votos obtenidos por la candidatura o el Senador."
07,1994,06,1,01,18,HUÉSCAR,01,004 ,A,PA-PAP                                            ,0000005
07,1994,06,1,01,18,HUÉSCAR,01,004 ,A,CNPS                                              ,0000000
07,1994,06,1,01,18,HUÉSCAR,01,006 ,A,JYB                                               ,0000000
07,1994,06,1,01,18,HUÉSCAR,01,006 ,B,RUIZ-MATEOS                                       ,0000002
07,1994,06,1,01,18,HUÉSCAR,01,006 ,B,PP                                                ,0000131
07,1994,06,1,01,18,HUÉTOR DE SANTILLÁN,01,001 ,U,JYB                                               ,0000001
07,1994,06,1,01,18,HUÉTOR DE SANTILLÁN,01,001 ,U,PSOE                                              ,0000367
07,1994,06,1,01,18,GRANADA,09,004 ,U,PAS                                               ,0000000
07,1994,06,1,01,18,GRANADA,09,004 ,U,HB                                                ,0000000
07,1994,06,1,01,18,GRANADA,09,004 ,U,CPNT                                              ,0000000
07,1994,06,1,01,18,GRANADA,09,005 ,U,EU                                                ,0000000
07,1994,06,1,01,18,GRANADA,09,005 ,U,PREX                                              ,0000000
07,1994,06,1,01,18,GRANADA,09,005 ,U,CEC                                               ,0000000
07,1994,06,1,01,18,GRANADA,09,006 ,A,CIU                                               ,0000000
07,1994,06,1,01,18,GRANADA,09,006 ,A,FORO Y CDS                                        ,0000003
07,1994,06,1,01,18,GRANADA,09,006 ,A,PP                                                ,0000206
07,1994,06,1,01,18,GRANADA,09,006 ,A,CPNT                                              ,0000004
07,1994,06,1,01,18,GRANADA,09,006 ,A,GPOR-PST                                          ,0000000
07,1994,06,1,01,18,GRANADA,09,006 ,B,PREPAL                                            ,0000000
07,1994,06,1,01,18,GRANADA,09,007 ,B,PH                                                ,0000001
07,1994,06,1,01,18,GRANADA,09,007 ,B,PCPE                                              ,0000002
07,1994,06,1,01,18,GUADAHORTUNA,01,002 ,U,PCPE                                              ,0000004
07,1994,06,1,01,18,GUADIX,01,001 ,U,URCL                                              ,0000000
07,1994,06,1,01,18,GUADIX,01,001 ,U,PCAR                                              ,0000000
07,1994,06,1,01,18,GUADIX,01,001 ,U,PH                                                ,0000000
07,1994,06,1,01,18,GUADIX,01,002 ,B,PAS                                               ,0000000
07,1994,06,1,01,18,GUADIX,01,003 ,U,CTC                                               ,0000000
07,1994,06,1,01,18,GUADIX,01,004 ,U,JYB                                               ,0000001
07,1994,06,1,01,18,GUADIX,01,004 ,U,FORO Y CDS                                        ,0000017
07,1994,06,1,01,18,GUADIX,01,004 ,U,ADN                                               ,0000000
07,1994,06,1,01,18,GUADIX,01,005 ,A,PH                                                ,0000001
07,1994,06,1,01,18,GUADIX,01,005 ,B,CN                                                ,0000000
07,1994,06,1,01,18,GUADIX,01,005 ,B,RUIZ-MATEOS                                       ,0000001
07,1994,06,1,01,18,GUADIX,01,005 ,B,PH                                                ,0000000
07,1994,06,1,01,18,GUADIX,01,006 ,U,CNPS                                              ,0000000
07,1994,06,1,01,18,GUADIX,01,007 ,A,FEI                                               ,0000000
07,1994,06,1,01,18,GUADIX,01,007 ,A,CPNT                                              ,0000001
07,1994,06,1,01,18,GUADIX,01,008 ,A,HB                                                ,0000000
07,1994,06,1,01,18,GUADIX,01,008 ,A,RUIZ-MATEOS                                       ,0000001
07,1994,06,1,01,18,GUADIX,01,008 ,B,CNPS                                              ,0000000
07,1994,06,1,01,18,GUADIX,02,001 ,U,BNG                                               ,0000000
07,1994,06,1,01,18,GUADIX,02,001 ,U,URCL                                              ,0000000
07,1994,06,1,01,18,GUADIX,02,001 ,U,PCPE                                              ,0000001
07,1994,06,1,01,18,GUADIX,02,002 ,U,PCAR                                              ,0000000
07,1994,06,1,01,18,GUADIX,02,002 ,U,AG                                                ,0000000
07,1994,06,1,01,18,GUADIX,02,003 ,U,PREPAL                                            ,0000000
07,1994,06,1,01,18,GUADIX,03,001 ,A,PCAR                                              ,0000000
07,1994,06,1,01,18,GUADIX,03,001 ,B,BNG                                               ,0000000
07,1994,06,1,01,18,GUADIX,03,001 ,B,PCAR                                              ,0000000
07,1994,06,1,01,18,GUADIX,03,002 ,U,EU                                                ,0000000
07,1994,06,1,01,18,GUADIX,03,002 ,U,ADN                                               ,0000000
07,1994,06,1,01,18,GUADIX,03,002 ,U,LVRM                                              ,0000000
07,1994,06,1,01,18,GUADIX,03,002 ,U,CPNT                                              ,0000000
07,1994,06,1,01,18,GUADIX,03,002 ,U,PA-PAP                                            ,0000001
07,1994,06,1,01,18,GUALCHOS,01,001 ,A,CTC                                               ,0000000
07,1994,06,1,01,18,GUALCHOS,01,001 ,B,PLN                                               ,0000000
07,1994,06,1,01,18,GUALCHOS,01,001 ,B,PH                                                ,0000000
07,1994,06,1,01,18,GRANADA,07,017 ,A,CIU                                               ,0000000
07,1994,06,1,01,18,GRANADA,07,017 ,A,PCPE                                              ,0000000
07,1994,06,1,01,18,GRANADA,07,017 ,A,GPOR-PST                                          ,0000000
07,1994,06,1,01,18,GRANADA,07,017 ,B,FEI                                               ,0000000
07,1994,06,1,01,18,GRANADA,07,017 ,B,FE-JONS                                           ,0000000
07,1994,06,1,01,18,GRANADA,07,017 ,B,PA-PAP                                            ,0000013
07,1994,06,1,01,18,GRANADA,07,018 ,A,AG                                                ,0000000
07,1994,06,1,01,18,GRANADA,07,018 ,B,GV                                                ,0000001
07,1994,06,1,01,18,GRANADA,07,018 ,B,HB                                                ,0000000
07,1994,06,1,01,18,GRANADA,07,018 ,B,PREX                                              ,0000000
07,1994,06,1,01,18,GRANADA,07,018 ,B,PP                                                ,0000228
07,1994,06,1,01,18,GRANADA,07,019 ,A,PAS                                               ,0000001
07,1994,06,1,01,18,GRANADA,07,019 ,A,FE-JONS                                           ,0000000
07,1994,06,1,01,18,GRANADA,07,019 ,A,LVRM                                              ,0000000
07,1994,06,1,01,18,GRANADA,07,019 ,A,PSOE                                              ,0000134
07,1994,06,1,01,18,GRANADA,07,019 ,A,PREPAL                                            ,0000000
07,1994,06,1,01,18,GRANADA,07,020 ,U,PCAR                                              ,0000000
07,1994,06,1,01,18,GRANADA,07,021 ,U,BNG                                               ,0000000
07,1994,06,1,01,18,GRANADA,07,021 ,U,PCAR                                              ,0000000
07,1994,06,1,01,18,GRANADA,07,022 ,U,CEC                                               ,0000001
07,1994,06,1,01,18,GRANADA,07,022 ,U,GPOR-PST                                          ,0000000
07,1994,06,1,01,18,GRANADA,07,023 ,U,BNG                                               ,0000001
07,1994,06,1,01,18,GRANADA,07,023 ,U,PREX                                              ,0000000
07,1994,06,1,01,18,GRANADA,07,024 ,A,PREX                                              ,0000000
07,1994,06,1,01,18,GRANADA,07,024 ,B,CN                                                ,0000000
07,1994,06,1,01,18,GRANADA,07,025 ,A,RUIZ-MATEOS                                       ,0000006
07,1994,06,1,01,18,GRANADA,07,025 ,A,PP                                                ,0000276
07,1994,06,1,01,18,GRANADA,07,025 ,A,IU-CA                                             ,0000154
07,1994,06,1,01,18,GRANADA,07,025 ,B,PSOE                                              ,0000094
07,1994,06,1,01,18,GRANADA,07,026 ,A,FEI                                               ,0000000
07,1994,06,1,01,18,GRANADA,07,027 ,A,PAS                                               ,0000000
07,1994,06,1,01,18,GRANADA,07,027 ,A,PCAR                                              ,0000000
07,1994,06,1,01,18,GRANADA,07,027 ,A,POR                                               ,0000000
07,1994,06,1,01,18,GRANADA,07,027 ,B,EU                                                ,0000000
07,1994,06,1,01,18,GRANADA,07,027 ,B,CN                                                ,0000000
07,1994,06,1,01,18,GRANADA,07,027 ,B,URCL                                              ,0000001
07,1994,06,1,01,18,GRANADA,07,027 ,B,CTC                                               ,0000000
07,1994,06,1,01,18,GRANADA,07,027 ,B,PREPAL                                            ,0000000
07,1994,06,1,01,18,GRANADA,07,027 ,B,AG                                                ,0000000
07,1994,06,1,01,18,GRANADA,07,028 ,A,CN                                                ,0000000
07,1994,06,1,01,18,GRANADA,07,028 ,A,PLN                                               ,0000000
07,1994,06,1,01,18,GRANADA,07,028 ,A,PEP                                               ,0000000
07,1994,06,1,01,18,GRANADA,07,028 ,A,CEC                                               ,0000000
07,1994,06,1,01,18,GRANADA,07,028 ,A,POR                                               ,0000000
07,1994,06,1,01,18,GRANADA,07,028 ,A,LVRM                                              ,0000000
07,1994,06,1,01,18,GRANADA,07,028 ,A,CPNT                                              ,0000000
07,1994,06,1,01,18,GRANADA,07,028 ,B,HB                                                ,0000001
07,1994,06,1,01,18,GRANADA,07,029 ,U,PEP                                               ,0000000
07,1994,06,1,01,18,GRANADA,07,030 ,U,PAS                                               ,0000001
07,1994,06,1,01,18,GRANADA,09,006 ,B,PH                                                ,0000003
07,1994,06,1,01,18,GRANADA,09,007 ,A,ADN                                               ,0000000
07,1994,06,1,01,18,GRANADA,09,007 ,B,EU                                                ,0000000
07,1994,06,1,01,18,GRANADA,09,007 ,B,PP                                                ,0000239
07,1994,06,1,01,18,GUADAHORTUNA,01,001 ,U,PAS                                               ,0000000
07,1994,06,1,01,18,GUADAHORTUNA,01,001 ,U,GV                                                ,0000000
07,1994,06,1,01,18,GUADAHORTUNA,01,001 ,U,PA-PAP                                            ,0000002
07,1994,06,1,01,18,GUADAHORTUNA,01,001 ,U,CNPS                                              ,0000000
07,1994,06,1,01,18,GUADIX,01,001 ,U,RUIZ-MATEOS                                       ,0000000
07,1994,06,1,01,18,GUADIX,01,002 ,A,PAS                                               ,0000000
07,1994,06,1,01,18,GUADIX,01,003 ,U,PEP                                               ,0000000
07,1994,06,1,01,18,GUADIX,01,003 ,U,PREX                                              ,0000000
07,1994,06,1,01,18,GUADIX,01,003 ,U,AG                                                ,0000000
07,1994,06,1,01,18,GUADIX,01,004 ,U,EU                                                ,0000001
07,1994,06,1,01,18,GUADIX,01,004 ,U,PP                                                ,0000241
07,1994,06,1,01,18,GUADIX,01,004 ,U,PREPAL                                            ,0000000
07,1994,06,1,01,18,GUADIX,01,005 ,A,PSOE                                              ,0000147
07,1994,06,1,01,18,GUADIX,01,005 ,A,PA-PAP                                            ,0000009
07,1994,06,1,01,18,GUADIX,01,005 ,A,AG                                                ,0000000
07,1994,06,1,01,18,GUADIX,01,005 ,B,ADN                                               ,0000000
07,1994,06,1,01,18,GUADIX,01,005 ,B,CPNT                                              ,0000000
07,1994,06,1,01,18,GUADIX,01,007 ,A,CIU                                               ,0000000
07,1994,06,1,01,18,GUADIX,01,007 ,A,AG                                                ,0000000
07,1994,06,1,01,18,GUADIX,01,007 ,B,PAS                                               ,0000000
07,1994,06,1,01,18,GUADIX,01,007 ,B,PSOE                                              ,0000187
07,1994,06,1,01,18,GUADIX,01,007 ,B,PA-PAP                                            ,0000015
07,1994,06,1,01,18,GUADIX,01,008 ,A,PAS                                               ,0000001
07,1994,06,1,01,18,GUADIX,01,008 ,A,FORO Y CDS                                        ,0000015
07,1994,06,1,01,18,GUADIX,01,008 ,A,PP                                                ,0000203
07,1994,06,1,01,18,GUADIX,01,008 ,A,LVRM                                              ,0000000
07,1994,06,1,01,18,GUADIX,01,008 ,B,BNG                                               ,0000000
07,1994,06,1,01,18,GUADIX,01,008 ,B,PH                                                ,0000000
07,1994,06,1,01,18,GUADIX,02,001 ,U,PLN                                               ,0000000
07,1994,06,1,01,18,GUADIX,02,001 ,U,CTC                                               ,0000000
07,1994,06,1,01,18,GUADIX,02,002 ,U,PLN                                               ,0000001
07,1994,06,1,01,18,GUADIX,02,002 ,U,PH                                                ,0000000
07,1994,06,1,01,18,GUADIX,03,001 ,A,PLN                                               ,0000000
07,1994,06,1,01,18,GUADIX,03,001 ,A,JYB                                               ,0000000
07,1994,06,1,01,18,GUADIX,03,001 ,A,FORO Y CDS                                        ,0000004
07,1994,06,1,01,18,GUADIX,03,001 ,A,CPNT                                              ,0000000
07,1994,06,1,01,18,GUADIX,03,001 ,A,CNPS                                              ,0000000
07,1994,06,1,01,18,GUADIX,03,001 ,B,CIU                                               ,0000000
07,1994,06,1,01,18,GUADIX,03,001 ,B,POR                                               ,0000000
07,1994,06,1,01,18,GUADIX,03,002 ,U,CIU                                               ,0000001
07,1994,06,1,01,18,GUADIX,03,002 ,U,IU-CA                                             ,0000011
07,1994,06,1,01,18,GUALCHOS,01,001 ,A,EU                                                ,0000000
07,1994,06,1,01,18,GUALCHOS,01,001 ,A,PCAR                                              ,0000000
07,1994,06,1,01,18,GUALCHOS,01,001 ,A,LVRM                                              ,0000000
07,1994,06,1,01,18,GUALCHOS,01,001 ,A,AG                                                ,0000000
07,1994,06,1,01,18,GUALCHOS,01,001 ,B,PAS                                               ,0000000
07,1994,06,1,01,18,GRANADA,09,003 ,U,PA-PAP                                            ,0000016
07,1994,06,1,01,18,GRANADA,09,004 ,U,EU                                                ,0000000
07,1994,06,1,01,18,GRANADA,09,004 ,U,FEI                                               ,0000000
07,1994,06,1,01,18,GRANADA,09,004 ,U,CIU                                               ,0000000
07,1994,06,1,01,18,GRANADA,09,004 ,U,PA-PAP                                            ,0000025
07,1994,06,1,01,18,GRANADA,09,004 ,U,AG                                                ,0000000
07,1994,06,1,01,18,GRANADA,09,006 ,A,JYB                                               ,0000001
07,1994,06,1,01,18,GRANADA,09,006 ,B,IU-CA                                             ,0000114
07,1994,06,1,01,18,GRANADA,09,007 ,A,JYB                                               ,0000000
07,1994,06,1,01,18,GRANADA,09,007 ,B,URCL                                              ,0000000
07,1994,06,1,01,18,GRANADA,09,007 ,B,POR                                               ,0000000
07,1994,06,1,01,18,GRANADA,09,007 ,B,LVRM                                              ,0000000
07,1994,06,1,01,18,GRANADA,09,007 ,B,PSOE                                              ,0000190
07,1994,06,1,01,18,GRANADA,09,007 ,B,GPOR-PST                                          ,0000000
07,1994,06,1,01,18,GUADAHORTUNA,01,001 ,U,LVRM                                              ,0000000
07,1994,06,1,01,18,GUADAHORTUNA,01,001 ,U,PSOE                                              ,0000241
07,1994,06,1,01,18,GUADAHORTUNA,01,001 ,U,CPNT                                              ,0000001
07,1994,06,1,01,18,GUADAHORTUNA,01,002 ,U,CN                                                ,0000000
07,1994,06,1,01,18,GUADIX,01,001 ,U,PAS                                               ,0000000
07,1994,06,1,01,18,GUADIX,01,001 ,U,PCPE                                              ,0000002
07,1994,06,1,01,18,GUADIX,01,001 ,U,JYB                                               ,0000000
07,1994,06,1,01,18,GUADIX,01,002 ,A,CN                                                ,0000000
07,1994,06,1,01,18,GUADIX,01,002 ,A,BNG                                               ,0000000
07,1994,06,1,01,18,GUADIX,01,002 ,A,CIU                                               ,0000000
07,1994,06,1,01,18,GUADIX,01,002 ,A,POR                                               ,0000000
07,1994,06,1,01,18,GUADIX,01,002 ,A,PP                                                ,0000053
07,1994,06,1,01,18,GUADIX,01,002 ,A,CNPS                                              ,0000000
07,1994,06,1,01,18,GUADIX,01,002 ,B,PLN                                               ,0000000
07,1994,06,1,01,18,GUADIX,01,002 ,B,PH                                                ,0000000
07,1994,06,1,01,18,GUADIX,01,002 ,B,LVRM                                              ,0000000
07,1994,06,1,01,18,GUADIX,01,002 ,B,PA-PAP                                            ,0000002
07,1994,06,1,01,18,GUADIX,01,002 ,B,GPOR-PST                                          ,0000000
07,1994,06,1,01,18,GUADIX,01,003 ,U,BNG                                               ,0000000
07,1994,06,1,01,18,GUADIX,01,003 ,U,HB                                                ,0000000
07,1994,06,1,01,18,GUADIX,01,003 ,U,FE-JONS                                           ,0000000
07,1994,06,1,01,18,GUADIX,01,004 ,U,BNG                                               ,0000000
07,1994,06,1,01,18,GUADIX,01,004 ,U,PCPE                                              ,0000004
07,1994,06,1,01,18,GUADIX,01,004 ,U,PA-PAP                                            ,0000022
07,1994,06,1,01,18,GUADIX,01,004 ,U,CNPS                                              ,0000000
07,1994,06,1,01,18,GUADIX,01,005 ,A,BNG                                               ,0000000
07,1994,06,1,01,18,GUADIX,01,005 ,A,PP                                                ,0000324
07,1994,06,1,01,18,GUADIX,01,005 ,B,CEC                                               ,0000001
07,1994,06,1,01,18,GUADIX,01,005 ,B,POR                                               ,0000002
07,1994,06,1,01,18,GUADIX,01,006 ,U,PP                                                ,0000196
07,1994,06,1,01,18,GUADIX,01,007 ,A,JYB                                               ,0000000
07,1994,06,1,01,18,GUADIX,01,007 ,A,ADN                                               ,0000000
07,1994,06,1,01,18,GUADIX,01,007 ,A,IU-CA                                             ,0000064
07,1994,06,1,01,18,GUADIX,01,007 ,B,FE-JONS                                           ,0000000
07,1994,06,1,01,18,GUADIX,01,007 ,B,AG                                                ,0000000
07,1994,06,1,01,18,GRANADA,07,029 ,U,PP                                                ,0000383
07,1994,06,1,01,18,GRANADA,07,029 ,U,GPOR-PST                                          ,0000001
07,1994,06,1,01,18,GRANADA,08,001 ,U,PSOE                                              ,0000196
07,1994,06,1,01,18,GRANADA,08,001 ,U,CPNT                                              ,0000000
07,1994,06,1,01,18,GRANADA,08,002 ,U,PAS                                               ,0000000
07,1994,06,1,01,18,GRANADA,08,003 ,U,FEI                                               ,0000000
07,1994,06,1,01,18,GRANADA,08,003 ,U,URCL                                              ,0000002
07,1994,06,1,01,18,GRANADA,08,003 ,U,PREX                                              ,0000000
07,1994,06,1,01,18,GRANADA,08,003 ,U,CIU                                               ,0000000
07,1994,06,1,01,18,GRANADA,08,003 ,U,ADN                                               ,0000000
07,1994,06,1,01,18,GRANADA,08,004 ,A,CEC                                               ,0000000
07,1994,06,1,01,18,GRANADA,08,004 ,A,FORO Y CDS                                        ,0000001
07,1994,06,1,01,18,GRANADA,08,004 ,A,PREPAL                                            ,0000001
07,1994,06,1,01,18,GRANADA,08,004 ,B,GV                                                ,0000003
07,1994,06,1,01,18,GRANADA,08,004 ,B,PCPE                                              ,0000002
07,1994,06,1,01,18,GRANADA,08,004 ,B,JYB                                               ,0000000
07,1994,06,1,01,18,GRANADA,08,004 ,B,CPNT                                              ,0000002
07,1994,06,1,01,18,GRANADA,08,006 ,U,EU                                                ,0000000
07,1994,06,1,01,18,GRANADA,08,006 ,U,FEI                                               ,0000001
07,1994,06,1,01,18,GRANADA,08,006 ,U,URCL                                              ,0000000
07,1994,06,1,01,18,GRANADA,08,006 ,U,RUIZ-MATEOS                                       ,0000015
07,1994,06,1,01,18,GRANADA,08,006 ,U,PREX                                              ,0000000
07,1994,06,1,01,18,GRANADA,08,006 ,U,PREPAL                                            ,0000000
07,1994,06,1,01,18,GRANADA,08,006 ,U,IU-CA                                             ,0000151
07,1994,06,1,01,18,GRANADA,09,001 ,U,PAS                                               ,0000001
07,1994,06,1,01,18,GRANADA,09,001 ,U,RUIZ-MATEOS                                       ,0000006
07,1994,06,1,01,18,GRANADA,09,001 ,U,PA-PAP                                            ,0000004
07,1994,06,1,01,18,GRANADA,09,001 ,U,GPOR-PST                                          ,0000000
07,1994,06,1,01,18,GRANADA,09,002 ,U,CN                                                ,0000000
07,1994,06,1,01,18,GRANADA,09,002 ,U,CNPS                                              ,0000000
07,1994,06,1,01,18,GRANADA,09,003 ,U,PLN                                               ,0000000
07,1994,06,1,01,18,GRANADA,09,003 ,U,GV                                                ,0000001
07,1994,06,1,01,18,GRANADA,09,004 ,U,PEP                                               ,0000000
07,1994,06,1,01,18,GRANADA,09,005 ,U,BNG                                               ,0000000
07,1994,06,1,01,18,GRANADA,09,005 ,U,CTC                                               ,0000000
07,1994,06,1,01,18,GRANADA,09,005 ,U,CPNT                                              ,0000000
07,1994,06,1,01,18,GRANADA,09,005 ,U,PREPAL                                            ,0000000
07,1994,06,1,01,18,GRANADA,09,006 ,B,GPOR-PST                                          ,0000000
07,1994,06,1,01,18,GRANADA,09,007 ,A,CTC                                               ,0000000
07,1994,06,1,01,18,GRANADA,09,007 ,A,LVRM                                              ,0000000
07,1994,06,1,01,18,GRANADA,09,007 ,A,CPNT                                              ,0000003
07,1994,06,1,01,18,GRANADA,09,007 ,B,PEP                                               ,0000000
07,1994,06,1,01,18,GUADAHORTUNA,01,001 ,U,CN                                                ,0000000
07,1994,06,1,01,18,GUADAHORTUNA,01,001 ,U,FEI                                               ,0000000
07,1994,06,1,01,18,GUADAHORTUNA,01,001 ,U,CIU                                               ,0000000
07,1994,06,1,01,18,GUADAHORTUNA,01,002 ,U,RUIZ-MATEOS                                       ,0000001
07,1994,06,1,01,18,GUADAHORTUNA,01,002 ,U,PH                                                ,0000000
07,1994,06,1,01,18,GUADIX,01,001 ,U,CEC                                               ,0000000
07,1994,06,1,01,18,GUADIX,01,002 ,A,RUIZ-MATEOS                                       ,0000000
07,1994,06,1,01,18,GUADIX,01,007 ,A,PCAR                                              ,0000000
07,1994,06,1,01,18,GUADIX,01,007 ,B,HB                                                ,0000000
07,1994,06,1,01,18,GUADIX,01,007 ,B,PCAR                                              ,0000000
07,1994,06,1,01,18,GUADIX,01,007 ,B,CNPS                                              ,0000000
07,1994,06,1,01,18,GUADIX,01,008 ,A,CIU                                               ,0000000
07,1994,06,1,01,18,GUADIX,01,008 ,A,PCPE                                              ,0000001
07,1994,06,1,01,18,GUADIX,02,001 ,U,CEC                                               ,0000000
07,1994,06,1,01,18,GUADIX,02,002 ,U,CTC                                               ,0000000
07,1994,06,1,01,18,GUADIX,03,001 ,B,PLN                                               ,0000000
07,1994,06,1,01,18,GUADIX,03,001 ,B,CNPS                                              ,0000000
07,1994,06,1,01,18,GUADIX,03,002 ,U,PSOE                                              ,0000248
07,1994,06,1,01,18,GUADIX,03,002 ,U,AG                                                ,0000000
07,1994,06,1,01,18,GUALCHOS,01,001 ,A,PH                                                ,0000000
07,1994,06,1,01,18,GUALCHOS,01,001 ,A,PA-PAP                                            ,0000004
07,1994,06,1,01,18,GUALCHOS,01,001 ,B,PREX                                              ,0000000
07,1994,06,1,01,18,GUALCHOS,01,002 ,U,CPNT                                              ,0000001
07,1994,06,1,01,18,GÜEJAR SIERRA,01,002 ,U,EU                                                ,0000000
07,1994,06,1,01,18,GÜEJAR SIERRA,01,002 ,U,PH                                                ,0000000
07,1994,06,1,01,18,GÜEJAR SIERRA,01,002 ,U,AG                                                ,0000000
07,1994,06,1,01,18,GÜEVÉJAR,01,001 ,U,HB                                                ,0000001
07,1994,06,1,01,18,GÜEVÉJAR,01,001 ,U,FE-JONS                                           ,0000000
07,1994,06,1,01,18,HUÉLAGO,01,001 ,U,LVRM                                              ,0000000
07,1994,06,1,01,18,HUÉLAGO,01,001 ,U,GPOR-PST                                          ,0000000
07,1994,06,1,01,18,HUÉNEJA,01,001 ,A,URCL                                              ,0000000
07,1994,06,1,01,18,HUÉNEJA,01,001 ,A,LVRM                                              ,0000000
07,1994,06,1,01,18,HUÉNEJA,01,001 ,B,BNG                                               ,0000000
07,1994,06,1,01,18,HUÉSCAR,01,001 ,A,CTC                                               ,0000000
07,1994,06,1,01,18,HUÉSCAR,01,001 ,A,PP                                                ,0000178
07,1994,06,1,01,18,HUÉSCAR,01,001 ,B,FEI                                               ,0000000
07,1994,06,1,01,18,HUÉSCAR,01,002 ,A,FEI                                               ,0000000
07,1994,06,1,01,18,HUÉSCAR,01,002 ,A,PH                                                ,0000000
07,1994,06,1,01,18,HUÉSCAR,01,002 ,B,POR                                               ,0000000
07,1994,06,1,01,18,HUÉSCAR,01,003 ,A,PP                                                ,0000120
07,1994,06,1,01,18,HUÉSCAR,01,003 ,A,PA-PAP                                            ,0000006
07,1994,06,1,01,18,HUÉSCAR,01,003 ,A,AG                                                ,0000000
07,1994,06,1,01,18,HUÉSCAR,01,003 ,B,CEC                                               ,0000000
07,1994,06,1,01,18,HUÉSCAR,01,004 ,A,PCPE                                              ,0000000
07,1994,06,1,01,18,HUÉSCAR,01,004 ,A,LVRM                                              ,0000000
07,1994,06,1,01,18,HUÉSCAR,01,004 ,A,GPOR-PST                                          ,0000000
07,1994,06,1,01,18,HUÉSCAR,01,004 ,B,POR                                               ,0000000
07,1994,06,1,01,18,HUÉSCAR,01,004 ,B,PH                                                ,0000000
07,1994,06,1,01,18,HUÉSCAR,01,005 ,A,BNG                                               ,0000000
07,1994,06,1,01,18,HUÉSCAR,01,005 ,A,HB                                                ,0000000
07,1994,06,1,01,18,HUÉSCAR,01,005 ,A,JYB                                               ,0000000
07,1994,06,1,01,18,HUÉSCAR,01,005 ,A,IU-CA                                             ,0000012
07,1994,06,1,01,18,HUÉSCAR,01,005 ,B,CPNT                                              ,0000001
07,1994,06,1,01,18,HUÉSCAR,01,005 ,B,PREPAL                                            ,0000000
07,1994,06,1,01,18,HUÉSCAR,01,005 ,B,PA-PAP                                            ,0000001
07,1994,06,1,01,18,HUÉSCAR,01,006 ,B,FORO Y CDS                                        ,0000004
07,1994,06,1,01,18,HUÉTOR DE SANTILLÁN,01,001 ,U,AG                                                ,0000000
07,1994,06,1,01,18,HUÉTOR DE SANTILLÁN,01,001 ,U,IU-CA                                             ,0000143
07,1994,06,1,01,18,HUÉTOR TÁJAR,01,001 ,U,CN                                                ,0000000
07,1994,06,1,01,18,HUÉTOR TÁJAR,01,001 ,U,CPNT                                              ,0000006
07,1994,06,1,01,18,HUÉTOR TÁJAR,01,002 ,B,CPNT                                              ,0000000
07,1994,06,1,01,18,HUÉTOR TÁJAR,01,003 ,A,CTC                                               ,0000000
07,1994,06,1,01,18,HUÉTOR TÁJAR,01,003 ,A,LVRM                                              ,0000000
07,1994,06,1,01,18,HUÉTOR TÁJAR,01,003 ,B,HB                                                ,0000000
07,1994,06,1,01,18,HUÉTOR TÁJAR,01,003 ,B,LVRM                                              ,0000000
07,1994,06,1,01,18,HUÉTOR TÁJAR,01,005 ,U,PLN                                               ,0000000
07,1994,06,1,01,18,HUÉTOR VEGA,01,001 ,A,PCPE                                              ,0000000
07,1994,06,1,01,18,HUÉTOR VEGA,01,001 ,A,IU-CA                                             ,0000093
07,1994,06,1,01,18,HUÉTOR VEGA,01,001 ,B,CN                                                ,0000000
07,1994,06,1,01,18,HUÉTOR VEGA,01,001 ,B,BNG                                               ,0000000
07,1994,06,1,01,18,HUÉTOR VEGA,01,001 ,B,AG                                                ,0000000
07,1994,06,1,01,18,HUÉTOR VEGA,01,001 ,B,IU-CA                                             ,0000098
07,1994,06,1,01,18,HUÉTOR VEGA,01,002 ,A,PREX                                              ,0000000
07,1994,06,1,01,18,HUÉTOR VEGA,01,002 ,B,PH                                                ,0000000
07,1994,06,1,01,18,HUÉTOR VEGA,01,002 ,B,CPNT                                              ,0000003
07,1994,06,1,01,18,HUÉTOR VEGA,01,003 ,U,PAS                                               ,0000000
07,1994,06,1,01,18,HUÉTOR VEGA,01,003 ,U,PREX                                              ,0000000
07,1994,06,1,01,18,HUÉTOR VEGA,01,003 ,U,PREPAL                                            ,0000000
07,1994,06,1,01,18,HUÉTOR VEGA,01,004 ,U,CPNT                                              ,0000002
07,1994,06,1,01,18,HUÉTOR VEGA,01,004 ,U,CNPS                                              ,0000000
07,1994,06,1,01,18,ILLORA,01,001 ,A,RUIZ-MATEOS                                       ,0000000
07,1994,06,1,01,18,ILLORA,01,001 ,A,PREX                                              ,0000000
07,1994,06,1,01,18,ILLORA,01,001 ,A,CPNT                                              ,0000001
07,1994,06,1,01,18,ILLORA,01,002 ,A,CN                                                ,0000000
07,1994,06,1,01,18,ILLORA,01,002 ,A,GV                                                ,0000000
