"Tipo de elección.","Año del proceso electoral.","Mes del proceso electoral.","Número de vuelta (en procesos a una sola vuelta = 1)","Código de la Comunidad Autónoma o 99 si se trata del Total Nacional del C.E.R.A.","Código I.N.E. de la provincia o 99 si se trata del Total Nacional o Autonómico del C.E.R.A.","Municipio","Número de distrito municipal en su caso o 01 si el municipio no tiene distritos (distrito único). En el caso de datos procedentes del C.E.R.A., llevará el número del ‘Distrito Electoral’ a que correspondan o 09 si el ámbito de dicho distrito coincide con el de la provincia.","Código de la sección (tres dígitos seguidos de un espacio, letra mayúscula u otro dígito).","Código de la mesa (una letra mayúscula identificando la mesa o una ‘U’ en caso de mesa única).","Siglas.","Votos obtenidos por la candidatura o el Senador."
07,2004,06,1,01,18,FUENTE VAQUEROS,01,003 ,U,FA                                                ,0000000
07,2004,06,1,01,18,GALERA,01,001 ,A,PASOC                                             ,0000000
07,2004,06,1,01,18,GALERA,01,001 ,A,FE DE LAS J                                       ,0000000
07,2004,06,1,01,18,GALERA,01,001 ,B,NOS-UP                                            ,0000000
07,2004,06,1,01,18,GALERA,01,001 ,B,FE DE LAS J                                       ,0000000
07,2004,06,1,01,18,GOBERNADOR,01,001 ,U,LOS PARADOS                                       ,0000000
07,2004,06,1,01,18,GÓJAR,01,001 ,A,PP                                                ,0000108
07,2004,06,1,01,18,GÓJAR,01,001 ,A,UCL                                               ,0000000
07,2004,06,1,01,18,GÓJAR,01,001 ,A,FE                                                ,0000000
07,2004,06,1,01,18,GÓJAR,01,001 ,A,P.CANNABIS                                        ,0000003
07,2004,06,1,01,18,GÓJAR,01,001 ,B,ARALAR                                            ,0000000
07,2004,06,1,01,18,GÓJAR,01,002 ,A,PH                                                ,0000000
07,2004,06,1,01,18,GÓJAR,01,002 ,A,POSI                                              ,0000000
07,2004,06,1,01,18,GÓJAR,01,002 ,A,CL                                                ,0000000
07,2004,06,1,01,18,GOR,01,001 ,B,LOS PARADOS                                       ,0000000
07,2004,06,1,01,18,CÚLLAR,01,003 ,A,PA                                                ,0000002
07,2004,06,1,01,18,CÚLLAR,01,003 ,B,GALEUSCA                                          ,0000001
07,2004,06,1,01,18,CÚLLAR,01,003 ,C,EC                                                ,0000000
07,2004,06,1,01,18,CÚLLAR,01,003 ,D,PP                                                ,0000050
07,2004,06,1,01,18,CÚLLAR VEGA,01,002 ,A,LV-GV                                             ,0000001
07,2004,06,1,01,18,CÚLLAR VEGA,01,002 ,A,ARALAR                                            ,0000000
07,2004,06,1,01,18,CÚLLAR VEGA,01,002 ,A,FA                                                ,0000000
07,2004,06,1,01,18,CÚLLAR VEGA,01,002 ,A,CL                                                ,0000000
07,2004,06,1,01,18,CÚLLAR VEGA,01,002 ,B,NOS-UP                                            ,0000000
07,2004,06,1,01,18,CÚLLAR VEGA,01,003 ,A,TC-PNC                                            ,0000000
07,2004,06,1,01,18,CÚLLAR VEGA,01,003 ,A,PASOC                                             ,0000000
07,2004,06,1,01,18,CÚLLAR VEGA,01,003 ,B,LV-GV                                             ,0000002
07,2004,06,1,01,18,CÚLLAR VEGA,01,003 ,B,FA                                                ,0000000
07,2004,06,1,01,18,CHAUCHINA,01,001 ,A,N.I.V.                                            ,0000000
07,2004,06,1,01,18,CHAUCHINA,01,001 ,A,PUM+J                                             ,0000000
07,2004,06,1,01,18,CHAUCHINA,01,001 ,B,PP                                                ,0000052
07,2004,06,1,01,18,CHAUCHINA,01,001 ,B,FE                                                ,0000000
07,2004,06,1,01,18,CHAUCHINA,01,001 ,B,PFYV                                              ,0000000
07,2004,06,1,01,18,CHAUCHINA,01,002 ,B,FA                                                ,0000000
07,2004,06,1,01,18,CHAUCHINA,01,002 ,C,TC-PNC                                            ,0000000
07,2004,06,1,01,18,CHAUCHINA,01,002 ,C,FE                                                ,0000000
07,2004,06,1,01,18,CHAUCHINA,01,003 ,U,PFYV                                              ,0000000
07,2004,06,1,01,18,CHAUCHINA,01,003 ,U,FA                                                ,0000000
07,2004,06,1,01,18,CHAUCHINA,01,003 ,U,CL                                                ,0000000
07,2004,06,1,01,18,CHIMENEAS,01,001 ,A,LOS PARADOS                                       ,0000000
07,2004,06,1,01,18,CHIMENEAS,01,001 ,B,ARALAR                                            ,0000000
07,2004,06,1,01,18,CHIMENEAS,01,001 ,B,NOS-UP                                            ,0000000
07,2004,06,1,01,18,CHIMENEAS,01,001 ,B,P.CANNABIS                                        ,0000000
07,2004,06,1,01,18,CHURRIANA DE LA VEGA,01,001 ,U,A-IZ-PSA-ED                                       ,0000000
07,2004,06,1,01,18,CHURRIANA DE LA VEGA,01,001 ,U,LOS PARADOS                                       ,0000001
07,2004,06,1,01,18,CHURRIANA DE LA VEGA,01,002 ,B,LV-GV                                             ,0000000
07,2004,06,1,01,18,CHURRIANA DE LA VEGA,01,002 ,B,PFYV                                              ,0000001
07,2004,06,1,01,18,CHURRIANA DE LA VEGA,01,002 ,C,C.D.S.                                            ,0000000
07,2004,06,1,01,18,CHURRIANA DE LA VEGA,01,002 ,C,PADE                                              ,0000000
07,2004,06,1,01,18,CHURRIANA DE LA VEGA,01,003 ,A,LV-GV                                             ,0000002
07,2004,06,1,01,18,CHURRIANA DE LA VEGA,01,003 ,A,PREPAL                                            ,0000000
07,2004,06,1,01,18,CHURRIANA DE LA VEGA,01,003 ,A,PFYV                                              ,0000004
07,2004,06,1,01,18,CHURRIANA DE LA VEGA,01,003 ,A,FE DE LAS J                                       ,0000000
07,2004,06,1,01,18,CHURRIANA DE LA VEGA,01,003 ,B,PP                                                ,0000102
07,2004,06,1,01,18,CHURRIANA DE LA VEGA,01,003 ,C,POSI                                              ,0000000
07,2004,06,1,01,18,CHURRIANA DE LA VEGA,01,004 ,A,PREPAL                                            ,0000000
07,2004,06,1,01,18,CHURRIANA DE LA VEGA,01,004 ,A,DN                                                ,0000000
07,2004,06,1,01,18,CHURRIANA DE LA VEGA,01,004 ,A,CL                                                ,0000000
07,2004,06,1,01,18,CHURRIANA DE LA VEGA,01,004 ,B,GALEUSCA                                          ,0000000
07,2004,06,1,01,18,CHURRIANA DE LA VEGA,01,004 ,B,IULV-CA                                           ,0000010
07,2004,06,1,01,18,CHURRIANA DE LA VEGA,01,004 ,B,TC-PNC                                            ,0000000
07,2004,06,1,01,18,CHURRIANA DE LA VEGA,01,004 ,B,PREPAL                                            ,0000000
07,2004,06,1,01,18,CHURRIANA DE LA VEGA,01,004 ,B,FE DE LAS J                                       ,0000000
07,2004,06,1,01,18,DARRO,01,001 ,A,N.I.V.                                            ,0000000
07,2004,06,1,01,18,DARRO,01,001 ,A,PSOE                                              ,0000156
07,2004,06,1,01,18,CHURRIANA DE LA VEGA,01,002 ,B,CL                                                ,0000000
07,2004,06,1,01,18,CHURRIANA DE LA VEGA,01,002 ,C,GALEUSCA                                          ,0000000
07,2004,06,1,01,18,CHURRIANA DE LA VEGA,01,003 ,A,A-IZ-PSA-ED                                       ,0000001
07,2004,06,1,01,18,CHURRIANA DE LA VEGA,01,003 ,B,PCPE-LI (LI                                       ,0000000
07,2004,06,1,01,18,CHURRIANA DE LA VEGA,01,003 ,B,PH                                                ,0000000
07,2004,06,1,01,18,CHURRIANA DE LA VEGA,01,003 ,B,FE                                                ,0000000
07,2004,06,1,01,18,CHURRIANA DE LA VEGA,01,003 ,C,EC                                                ,0000000
07,2004,06,1,01,18,CHURRIANA DE LA VEGA,01,003 ,C,PASOC                                             ,0000000
07,2004,06,1,01,18,CHURRIANA DE LA VEGA,01,004 ,A,LOS PARADOS                                       ,0000000
07,2004,06,1,01,18,CHURRIANA DE LA VEGA,01,004 ,B,CUP                                               ,0000000
07,2004,06,1,01,18,CHURRIANA DE LA VEGA,01,004 ,C,PFYV                                              ,0000000
07,2004,06,1,01,18,DARRO,01,001 ,A,A-IZ-PSA-ED                                       ,0000000
07,2004,06,1,01,18,DARRO,01,001 ,A,IULV-CA                                           ,0000003
07,2004,06,1,01,18,DARRO,01,001 ,A,C.D.S.                                            ,0000000
07,2004,06,1,01,18,DARRO,01,001 ,A,PP                                                ,0000073
07,2004,06,1,01,18,DARRO,01,001 ,A,DN                                                ,0000000
07,2004,06,1,01,18,DEHESAS DE GUADIX,01,001 ,U,PREPAL                                            ,0000000
07,2004,06,1,01,18,DEHESAS DE GUADIX,01,001 ,U,CL                                                ,0000000
07,2004,06,1,01,18,DEIFONTES,01,001 ,A,ARALAR                                            ,0000000
07,2004,06,1,01,18,DEIFONTES,01,001 ,B,C.D.S.                                            ,0000000
07,2004,06,1,01,18,DEIFONTES,01,001 ,B,FA                                                ,0000000
07,2004,06,1,01,18,DEIFONTES,01,001 ,B,PASOC                                             ,0000000
07,2004,06,1,01,18,DEIFONTES,01,002 ,U,A-IZ-PSA-ED                                       ,0000000
07,2004,06,1,01,18,DEIFONTES,01,002 ,U,TC-PNC                                            ,0000000
07,2004,06,1,01,18,DIEZMA,01,001 ,U,PA                                                ,0000001
07,2004,06,1,01,18,DIEZMA,01,001 ,U,PC                                                ,0000000
07,2004,06,1,01,18,DÍLAR,01,001 ,A,PSOE                                              ,0000175
07,2004,06,1,01,18,DÍLAR,01,001 ,A,PA                                                ,0000008
07,2004,06,1,01,18,DÍLAR,01,001 ,A,PREPAL                                            ,0000000
07,2004,06,1,01,18,DÍLAR,01,001 ,A,PADE                                              ,0000000
07,2004,06,1,01,18,DÍLAR,01,001 ,B,PH                                                ,0000000
07,2004,06,1,01,18,DÓLAR,01,001 ,U,TC-PNC                                            ,0000000
07,2004,06,1,01,18,DÓLAR,01,001 ,U,UCL                                               ,0000000
07,2004,06,1,01,18,DÓLAR,01,001 ,U,FE DE LAS J                                       ,0000000
07,2004,06,1,01,18,DÚRCAL,01,001 ,A,PC                                                ,0000000
07,2004,06,1,01,18,DÚRCAL,01,001 ,A,P.CANNABIS                                        ,0000000
07,2004,06,1,01,18,DÚRCAL,01,001 ,B,GALEUSCA                                          ,0000002
07,2004,06,1,01,18,DÚRCAL,01,001 ,B,PREPAL                                            ,0000000
07,2004,06,1,01,18,DÚRCAL,01,001 ,B,EC                                                ,0000000
07,2004,06,1,01,18,DÚRCAL,01,001 ,B,FE DE LAS J                                       ,0000000
07,2004,06,1,01,18,DÚRCAL,01,002 ,A,PSOE                                              ,0000142
07,2004,06,1,01,18,DÚRCAL,01,002 ,B,PREPAL                                            ,0000000
07,2004,06,1,01,18,DÚRCAL,01,002 ,C,PC                                                ,0000000
07,2004,06,1,01,18,DÚRCAL,01,003 ,A,ARALAR                                            ,0000000
07,2004,06,1,01,18,DÚRCAL,01,003 ,A,PREPAL                                            ,0000000
07,2004,06,1,01,18,DÚRCAL,01,003 ,B,CL                                                ,0000000
07,2004,06,1,01,18,DÚRCAL,01,003 ,C,PH                                                ,0000000
07,2004,06,1,01,18,ESCÚZAR,01,001 ,U,NOS-UP                                            ,0000000
07,2004,06,1,01,18,ESCÚZAR,01,001 ,U,PREPAL                                            ,0000000
07,2004,06,1,01,18,FERREIRA,01,001 ,U,N.I.V.                                            ,0000000
07,2004,06,1,01,18,CHURRIANA DE LA VEGA,01,004 ,C,PUM+J                                             ,0000000
07,2004,06,1,01,18,CHURRIANA DE LA VEGA,01,004 ,C,PA                                                ,0000000
07,2004,06,1,01,18,DARRO,01,001 ,A,LV-GV                                             ,0000000
07,2004,06,1,01,18,DARRO,01,001 ,A,PUM+J                                             ,0000000
07,2004,06,1,01,18,DARRO,01,001 ,B,A-IZ-PSA-ED                                       ,0000000
07,2004,06,1,01,18,DARRO,01,001 ,B,PREPAL                                            ,0000000
07,2004,06,1,01,18,DEHESAS DE GUADIX,01,001 ,U,A-IZ-PSA-ED                                       ,0000000
07,2004,06,1,01,18,DEHESAS DE GUADIX,01,001 ,U,PCPE-LI (LI                                       ,0000000
07,2004,06,1,01,18,DEHESAS DE GUADIX,01,001 ,U,UCL                                               ,0000000
07,2004,06,1,01,18,DEIFONTES,01,001 ,B,GALEUSCA                                          ,0000000
07,2004,06,1,01,18,DEIFONTES,01,001 ,B,IULV-CA                                           ,0000018
07,2004,06,1,01,18,DEIFONTES,01,001 ,B,PUM+J                                             ,0000000
07,2004,06,1,01,18,DIEZMA,01,001 ,U,PREPAL                                            ,0000000
07,2004,06,1,01,18,DIEZMA,01,001 ,U,PFYV                                              ,0000000
07,2004,06,1,01,18,DÍLAR,01,001 ,A,PFYV                                              ,0000000
07,2004,06,1,01,18,DÍLAR,01,001 ,B,PP                                                ,0000135
07,2004,06,1,01,18,DÍLAR,01,001 ,B,TC-PNC                                            ,0000000
07,2004,06,1,01,18,DÍLAR,01,001 ,B,PUM+J                                             ,0000000
07,2004,06,1,01,18,DÓLAR,01,001 ,U,PUM+J                                             ,0000000
07,2004,06,1,01,18,DÓLAR,01,001 ,U,CL                                                ,0000000
07,2004,06,1,01,18,DÚDAR,01,001 ,U,EC                                                ,0000000
07,2004,06,1,01,18,DÚRCAL,01,001 ,A,POSI                                              ,0000000
07,2004,06,1,01,18,DÚRCAL,01,001 ,B,C.D.S.                                            ,0000000
07,2004,06,1,01,18,DÚRCAL,01,001 ,B,PH                                                ,0000000
07,2004,06,1,01,18,DÚRCAL,01,001 ,B,UCL                                               ,0000000
07,2004,06,1,01,18,DÚRCAL,01,002 ,A,A-IZ-PSA-ED                                       ,0000000
07,2004,06,1,01,18,DÚRCAL,01,002 ,A,PUM+J                                             ,0000000
07,2004,06,1,01,18,DÚRCAL,01,002 ,A,PADE                                              ,0000000
07,2004,06,1,01,18,DÚRCAL,01,002 ,A,FE DE LAS J                                       ,0000001
07,2004,06,1,01,18,DÚRCAL,01,002 ,B,EC                                                ,0000000
07,2004,06,1,01,18,DÚRCAL,01,002 ,C,PP                                                ,0000095
07,2004,06,1,01,18,DÚRCAL,01,002 ,C,PA                                                ,0000007
07,2004,06,1,01,18,DÚRCAL,01,002 ,C,LOS PARADOS                                       ,0000001
07,2004,06,1,01,18,DÚRCAL,01,003 ,A,PH                                                ,0000000
07,2004,06,1,01,18,DÚRCAL,01,003 ,A,UCL                                               ,0000000
07,2004,06,1,01,18,DÚRCAL,01,003 ,A,NOS-UP                                            ,0000000
07,2004,06,1,01,18,DÚRCAL,01,003 ,A,PC                                                ,0000000
07,2004,06,1,01,18,DÚRCAL,01,003 ,C,A-IZ-PSA-ED                                       ,0000000
07,2004,06,1,01,18,DÚRCAL,01,003 ,C,GALEUSCA                                          ,0000001
07,2004,06,1,01,18,DÚRCAL,01,003 ,C,TC-PNC                                            ,0000000
07,2004,06,1,01,18,DÚRCAL,01,003 ,C,PUM+J                                             ,0000000
07,2004,06,1,01,18,DÚRCAL,01,003 ,C,PFYV                                              ,0000000
07,2004,06,1,01,18,DÚRCAL,01,003 ,C,LOS PARADOS                                       ,0000000
07,2004,06,1,01,18,ESCÚZAR,01,001 ,U,PH                                                ,0000000
07,2004,06,1,01,18,ESCÚZAR,01,001 ,U,PASOC                                             ,0000000
07,2004,06,1,01,18,ESCÚZAR,01,001 ,U,DN                                                ,0000000
07,2004,06,1,01,18,FERREIRA,01,001 ,U,PUM+J                                             ,0000000
07,2004,06,1,01,18,FERREIRA,01,001 ,U,FE                                                ,0000000
07,2004,06,1,01,18,FERREIRA,01,001 ,U,POSI                                              ,0000000
07,2004,06,1,01,18,FONELAS,01,001 ,U,C.D.S.                                            ,0000000
07,2004,06,1,01,18,BAZA,02,005 ,B,IULV-CA                                           ,0000011
07,2004,06,1,01,18,BAZA,02,005 ,B,FA                                                ,0000000
07,2004,06,1,01,18,BAZA,02,005 ,B,P.CANNABIS                                        ,0000000
07,2004,06,1,01,18,BAZA,02,006 ,U,PCPE-LI (LI                                       ,0000000
07,2004,06,1,01,18,BAZA,03,001 ,B,A-IZ-PSA-ED                                       ,0000002
07,2004,06,1,01,18,BAZA,03,001 ,B,PREPAL                                            ,0000000
07,2004,06,1,01,18,BAZA,03,001 ,B,EC                                                ,0000000
07,2004,06,1,01,18,BAZA,03,001 ,B,FA                                                ,0000000
07,2004,06,1,01,18,BAZA,03,001 ,B,POSI                                              ,0000000
07,2004,06,1,01,18,BAZA,03,002 ,U,LV-GV                                             ,0000000
07,2004,06,1,01,18,BAZA,03,002 ,U,UCL                                               ,0000000
07,2004,06,1,01,18,BEAS DE GRANADA,01,001 ,U,LV-GV                                             ,0000000
07,2004,06,1,01,18,BEAS DE GRANADA,01,001 ,U,POSI                                              ,0000000
07,2004,06,1,01,18,BEAS DE GRANADA,01,001 ,U,CL                                                ,0000000
07,2004,06,1,01,18,BEAS DE GUADIX,01,001 ,U,LV-GV                                             ,0000000
07,2004,06,1,01,18,BENALÚA,01,001 ,A,PUM+J                                             ,0000000
07,2004,06,1,01,18,BENALÚA,01,001 ,B,EC                                                ,0000000
07,2004,06,1,01,18,BENALÚA,01,001 ,B,LOS PARADOS                                       ,0000000
07,2004,06,1,01,18,BENALÚA,01,002 ,A,PP                                                ,0000064
07,2004,06,1,01,18,BENALÚA,01,002 ,A,FE DE LAS J                                       ,0000000
07,2004,06,1,01,18,BENALÚA,01,002 ,B,N.I.V.                                            ,0000000
07,2004,06,1,01,18,BENALÚA,01,002 ,B,FE DE LAS J                                       ,0000000
07,2004,06,1,01,18,BENALÚA DE LAS VILLAS,01,001 ,A,LV-GV                                             ,0000000
07,2004,06,1,01,18,BENALÚA DE LAS VILLAS,01,001 ,A,PASOC                                             ,0000000
07,2004,06,1,01,18,BENALÚA DE LAS VILLAS,01,001 ,B,PSOE                                              ,0000000
07,2004,06,1,01,18,BENAMAUREL,01,001 ,A,FE                                                ,0000000
07,2004,06,1,01,18,BENAMAUREL,01,001 ,A,FA                                                ,0000000
07,2004,06,1,01,18,BENAMAUREL,01,001 ,A,FE DE LAS J                                       ,0000000
07,2004,06,1,01,18,BENAMAUREL,01,001 ,B,PP                                                ,0000006
07,2004,06,1,01,18,BENAMAUREL,01,001 ,B,EC                                                ,0000000
07,2004,06,1,01,18,BENAMAUREL,01,001 ,B,PASOC                                             ,0000000
07,2004,06,1,01,18,BENAMAUREL,02,001 ,U,PUM+J                                             ,0000001
07,2004,06,1,01,18,BENAMAUREL,02,001 ,U,NOS-UP                                            ,0000000
07,2004,06,1,01,18,BENAMAUREL,02,001 ,U,PADE                                              ,0000000
07,2004,06,1,01,18,BENAMAUREL,02,001 ,U,POSI                                              ,0000000
07,2004,06,1,01,18,BÉRCHULES,01,001 ,U,CL                                                ,0000000
07,2004,06,1,01,18,BUSQUÍSTAR,01,001 ,U,PSOE                                              ,0000097
07,2004,06,1,01,18,BUSQUÍSTAR,01,001 ,U,PFYV                                              ,0000000
07,2004,06,1,01,18,BUSQUÍSTAR,01,001 ,U,FA                                                ,0000000
07,2004,06,1,01,18,CACÍN,01,001 ,A,GALEUSCA                                          ,0000000
07,2004,06,1,01,18,CACÍN,01,001 ,A,PSOE                                              ,0000111
07,2004,06,1,01,18,CACÍN,01,001 ,B,NOS-UP                                            ,0000000
07,2004,06,1,01,18,CACÍN,01,001 ,B,DN                                                ,0000000
07,2004,06,1,01,18,CÁDIAR,01,001 ,A,PA                                                ,0000001
07,2004,06,1,01,18,CÁDIAR,01,001 ,B,IULV-CA                                           ,0000006
07,2004,06,1,01,18,CÁJAR,01,001 ,A,N.I.V.                                            ,0000000
07,2004,06,1,01,18,CÁJAR,01,001 ,B,N.I.V.                                            ,0000000
07,2004,06,1,01,18,CÁJAR,01,001 ,B,IULV-CA                                           ,0000019
07,2004,06,1,01,18,CÁJAR,01,001 ,B,LOS PARADOS                                       ,0000000
07,2004,06,1,01,18,CÁJAR,01,002 ,A,PA                                                ,0000005
07,2004,06,1,01,18,CÚLLAR,01,003 ,D,N.I.V.                                            ,0000000
07,2004,06,1,01,18,CÚLLAR,01,003 ,D,CUP                                               ,0000000
07,2004,06,1,01,18,CÚLLAR,01,003 ,D,PC                                                ,0000000
07,2004,06,1,01,18,CÚLLAR VEGA,01,001 ,A,PASOC                                             ,0000001
07,2004,06,1,01,18,CÚLLAR VEGA,01,001 ,B,PCPE-LI (LI                                       ,0000000
07,2004,06,1,01,18,CÚLLAR VEGA,01,001 ,B,CUP                                               ,0000000
07,2004,06,1,01,18,CÚLLAR VEGA,01,002 ,A,PADE                                              ,0000000
07,2004,06,1,01,18,CÚLLAR VEGA,01,002 ,A,POSI                                              ,0000000
07,2004,06,1,01,18,CÚLLAR VEGA,01,002 ,B,FA                                                ,0000000
07,2004,06,1,01,18,CÚLLAR VEGA,01,002 ,B,P.CANNABIS                                        ,0000001
07,2004,06,1,01,18,CÚLLAR VEGA,01,003 ,A,N.I.V.                                            ,0000000
07,2004,06,1,01,18,CÚLLAR VEGA,01,003 ,A,PA                                                ,0000006
07,2004,06,1,01,18,CÚLLAR VEGA,01,003 ,B,A-IZ-PSA-ED                                       ,0000000
07,2004,06,1,01,18,CÚLLAR VEGA,01,003 ,B,PCPE-LI (LI                                       ,0000000
07,2004,06,1,01,18,CÚLLAR VEGA,01,003 ,B,PP                                                ,0000123
07,2004,06,1,01,18,CÚLLAR VEGA,01,003 ,B,FE                                                ,0000000
07,2004,06,1,01,18,CHAUCHINA,01,001 ,A,PC                                                ,0000000
07,2004,06,1,01,18,CHAUCHINA,01,001 ,B,UCL                                               ,0000000
07,2004,06,1,01,18,CHAUCHINA,01,001 ,B,FA                                                ,0000000
07,2004,06,1,01,18,CHAUCHINA,01,001 ,C,LOS PARADOS                                       ,0000000
07,2004,06,1,01,18,CHAUCHINA,01,002 ,A,A-IZ-PSA-ED                                       ,0000002
07,2004,06,1,01,18,CHAUCHINA,01,002 ,A,PUM+J                                             ,0000000
07,2004,06,1,01,18,CHAUCHINA,01,002 ,C,PCPE-LI (LI                                       ,0000000
07,2004,06,1,01,18,CHAUCHINA,01,002 ,C,FA                                                ,0000000
07,2004,06,1,01,18,CHAUCHINA,01,002 ,C,CL                                                ,0000000
07,2004,06,1,01,18,CHAUCHINA,01,003 ,U,LV-GV                                             ,0000001
07,2004,06,1,01,18,CHIMENEAS,01,001 ,A,LV-GV                                             ,0000000
07,2004,06,1,01,18,CHIMENEAS,01,001 ,B,PH                                                ,0000000
07,2004,06,1,01,18,CHIMENEAS,01,001 ,B,LOS PARADOS                                       ,0000000
07,2004,06,1,01,18,CHURRIANA DE LA VEGA,01,001 ,U,PUM+J                                             ,0000000
07,2004,06,1,01,18,CHURRIANA DE LA VEGA,01,001 ,U,NOS-UP                                            ,0000000
07,2004,06,1,01,18,CHURRIANA DE LA VEGA,01,002 ,B,N.I.V.                                            ,0000000
07,2004,06,1,01,18,CHURRIANA DE LA VEGA,01,002 ,B,PH                                                ,0000000
07,2004,06,1,01,18,CHURRIANA DE LA VEGA,01,002 ,C,PUM+J                                             ,0000000
07,2004,06,1,01,18,CHURRIANA DE LA VEGA,01,003 ,A,PC                                                ,0000000
07,2004,06,1,01,18,CHURRIANA DE LA VEGA,01,003 ,A,P.CANNABIS                                        ,0000001
07,2004,06,1,01,18,CHURRIANA DE LA VEGA,01,003 ,B,LV-GV                                             ,0000000
07,2004,06,1,01,18,CHURRIANA DE LA VEGA,01,003 ,B,PUM+J                                             ,0000000
07,2004,06,1,01,18,CHURRIANA DE LA VEGA,01,003 ,B,FA                                                ,0000000
07,2004,06,1,01,18,CHURRIANA DE LA VEGA,01,003 ,C,LV-GV                                             ,0000000
07,2004,06,1,01,18,CHURRIANA DE LA VEGA,01,004 ,A,CUP                                               ,0000000
07,2004,06,1,01,18,CHURRIANA DE LA VEGA,01,004 ,A,PADE                                              ,0000000
07,2004,06,1,01,18,CHURRIANA DE LA VEGA,01,004 ,B,LOS PARADOS                                       ,0000000
07,2004,06,1,01,18,CHURRIANA DE LA VEGA,01,004 ,C,FE                                                ,0000000
07,2004,06,1,01,18,DARRO,01,001 ,A,PFYV                                              ,0000000
07,2004,06,1,01,18,DEHESAS DE GUADIX,01,001 ,U,IULV-CA                                           ,0000000
07,2004,06,1,01,18,DEHESAS DE GUADIX,01,001 ,U,CUP                                               ,0000000
07,2004,06,1,01,18,DEIFONTES,01,001 ,A,PC                                                ,0000000
07,2004,06,1,01,18,DEIFONTES,01,001 ,A,LOS PARADOS                                       ,0000000
07,2004,06,1,01,18,DEIFONTES,01,001 ,A,FE DE LAS J                                       ,0000000
07,2004,06,1,01,18,CORTES DE BAZA,01,001 ,A,GALEUSCA                                          ,0000000
07,2004,06,1,01,18,CORTES DE BAZA,01,001 ,A,PH                                                ,0000000
07,2004,06,1,01,18,CORTES DE BAZA,01,002 ,A,LOS PARADOS                                       ,0000000
07,2004,06,1,01,18,CORTES DE BAZA,01,002 ,B,CUP                                               ,0000000
07,2004,06,1,01,18,CORTES DE BAZA,01,002 ,B,NOS-UP                                            ,0000000
07,2004,06,1,01,18,CORTES DE BAZA,01,002 ,B,DN                                                ,0000000
07,2004,06,1,01,18,CORTES DE BAZA,01,003 ,U,PCPE-LI (LI                                       ,0000000
07,2004,06,1,01,18,CORTES Y GRAENA,01,001 ,A,POSI                                              ,0000000
07,2004,06,1,01,18,CORTES Y GRAENA,01,001 ,B,N.I.V.                                            ,0000000
07,2004,06,1,01,18,CÚLLAR,01,001 ,A,IULV-CA                                           ,0000034
07,2004,06,1,01,18,CÚLLAR,01,001 ,B,CUP                                               ,0000000
07,2004,06,1,01,18,CÚLLAR,01,001 ,C,PA                                                ,0000004
07,2004,06,1,01,18,CÚLLAR,01,001 ,C,PADE                                              ,0000000
07,2004,06,1,01,18,CÚLLAR,01,002 ,A,N.I.V.                                            ,0000000
07,2004,06,1,01,18,CÚLLAR,01,002 ,A,EC                                                ,0000000
07,2004,06,1,01,18,CÚLLAR,01,002 ,B,ARALAR                                            ,0000000
07,2004,06,1,01,18,CÚLLAR,01,002 ,B,PC                                                ,0000000
07,2004,06,1,01,18,CÚLLAR,01,003 ,A,IULV-CA                                           ,0000021
07,2004,06,1,01,18,CÚLLAR,01,003 ,A,PP                                                ,0000077
07,2004,06,1,01,18,CÚLLAR,01,003 ,B,ARALAR                                            ,0000000
07,2004,06,1,01,18,CÚLLAR,01,003 ,B,PREPAL                                            ,0000000
07,2004,06,1,01,18,CÚLLAR,01,003 ,B,P.CANNABIS                                        ,0000000
07,2004,06,1,01,18,CÚLLAR,01,003 ,C,ARALAR                                            ,0000000
07,2004,06,1,01,18,CÚLLAR,01,003 ,C,PASOC                                             ,0000000
07,2004,06,1,01,18,CÚLLAR VEGA,01,001 ,A,GALEUSCA                                          ,0000000
07,2004,06,1,01,18,CÚLLAR VEGA,01,001 ,A,P.CANNABIS                                        ,0000001
07,2004,06,1,01,18,CÚLLAR VEGA,01,002 ,A,PSOE                                              ,0000099
07,2004,06,1,01,18,CÚLLAR VEGA,01,002 ,A,EC                                                ,0000000
07,2004,06,1,01,18,CÚLLAR VEGA,01,002 ,B,A-IZ-PSA-ED                                       ,0000000
07,2004,06,1,01,18,CÚLLAR VEGA,01,003 ,A,LV-GV                                             ,0000001
07,2004,06,1,01,18,CÚLLAR VEGA,01,003 ,A,UCL                                               ,0000000
07,2004,06,1,01,18,CÚLLAR VEGA,01,003 ,A,LOS PARADOS                                       ,0000000
07,2004,06,1,01,18,CÚLLAR VEGA,01,003 ,A,POSI                                              ,0000000
07,2004,06,1,01,18,CÚLLAR VEGA,01,003 ,B,IULV-CA                                           ,0000013
07,2004,06,1,01,18,CÚLLAR VEGA,01,003 ,B,PASOC                                             ,0000000
07,2004,06,1,01,18,CHAUCHINA,01,001 ,A,C.D.S.                                            ,0000000
07,2004,06,1,01,18,CHAUCHINA,01,001 ,A,PA                                                ,0000001
07,2004,06,1,01,18,CHAUCHINA,01,001 ,A,PREPAL                                            ,0000000
07,2004,06,1,01,18,CHAUCHINA,01,001 ,B,CUP                                               ,0000000
07,2004,06,1,01,18,CHAUCHINA,01,001 ,B,LOS PARADOS                                       ,0000000
