"Tipo de elección.","Año del proceso electoral.","Mes del proceso electoral.","Número de vuelta (en procesos a una sola vuelta = 1)","Código de la Comunidad Autónoma o 99 si se trata del Total Nacional del C.E.R.A.","Código I.N.E. de la provincia o 99 si se trata del Total Nacional o Autonómico del C.E.R.A.","Municipio","Número de distrito municipal en su caso o 01 si el municipio no tiene distritos (distrito único). En el caso de datos procedentes del C.E.R.A., llevará el número del ‘Distrito Electoral’ a que correspondan o 09 si el ámbito de dicho distrito coincide con el de la provincia.","Código de la sección (tres dígitos seguidos de un espacio, letra mayúscula u otro dígito).","Código de la mesa (una letra mayúscula identificando la mesa o una ‘U’ en caso de mesa única).","Siglas.","Votos obtenidos por la candidatura o el Senador."
07,1989,06,1,01,18,ATARFE,01,0001,A,BNG                                               ,0000000
07,1989,06,1,01,18,ATARFE,01,0001,A,PA                                                ,0000045
07,1989,06,1,01,18,ATARFE,01,0002,A,FN                                                ,0000001
07,1989,06,1,01,18,ATARFE,01,0003,A,PTE-UC                                            ,0000049
07,1989,06,1,01,18,ATARFE,01,0003,A,AR                                                ,0000001
07,1989,06,1,01,18,ATARFE,01,0003,A,PH                                                ,0000000
07,1989,06,1,01,18,ATARFE,01,0004,A,LV                                                ,0000002
07,1989,06,1,01,18,ATARFE,01,0004,B,FPR                                               ,0000000
07,1989,06,1,01,18,ATARFE,01,0004,B,P.CAR.                                            ,0000000
07,1989,06,1,01,18,ATARFE,01,0004,B,PH                                                ,0000000
07,1989,06,1,01,18,ATARFE,02,0001,A,PST-PORE                                          ,0000002
07,1989,06,1,01,18,ATARFE,02,0002,A,PCPE-PCC                                          ,0000040
07,1989,06,1,01,18,ATARFE,02,0002,A,FN                                                ,0000001
07,1989,06,1,01,18,BAZA,01,0001,A,HB                                                ,0000000
07,1989,06,1,01,18,BAZA,01,0002,A,IP                                                ,0000000
07,1989,06,1,01,18,BAZA,01,0002,A,RUIZ-MATEOS                                       ,0000018
07,1989,06,1,01,18,BAZA,01,0002,B,AV-MEC                                            ,0000002
07,1989,06,1,01,18,BUSQUÍSTAR,01,0001,A,CIU                                               ,0000000
07,1989,06,1,01,18,CACÍN,01,0001,A,PCPE-PCC                                          ,0000000
07,1989,06,1,01,18,CÁDIAR,01,0001,A,HB                                                ,0000001
07,1989,06,1,01,18,CÁDIAR,01,0001,A,LV                                                ,0000001
07,1989,06,1,01,18,CÁDIAR,01,0001,B,EPV                                               ,0000000
07,1989,06,1,01,18,CÁDIAR,01,0001,B,FE-JONS                                           ,0000000
07,1989,06,1,01,18,CÁDIAR,01,0001,B,PH                                                ,0000000
07,1989,06,1,01,18,CÁDIAR,01,0001,C,LV                                                ,0000000
07,1989,06,1,01,18,CÁJAR,01,0001,A,BNG                                               ,0000000
07,1989,06,1,01,18,CÁJAR,01,0001,A,PSOE                                              ,0000123
07,1989,06,1,01,18,CÁJAR,01,0001,A,CIU                                               ,0000000
07,1989,06,1,01,18,CALICASAS,01,0001,A,BNG                                               ,0000000
07,1989,06,1,01,18,CALICASAS,01,0001,A,RUIZ-MATEOS                                       ,0000001
07,1989,06,1,01,18,CALICASAS,01,0001,A,FN                                                ,0000001
07,1989,06,1,01,18,CAMPOTÉJAR,01,0001,A,IDE                                               ,0000000
07,1989,06,1,01,18,CANILES,01,0001,A,BACTERIA                                          ,0000000
07,1989,06,1,01,18,CANILES,01,0001,A,CSD                                               ,0000002
07,1989,06,1,01,18,CANILES,01,0001,A,AR                                                ,0000000
07,1989,06,1,01,18,CANILES,01,0001,A,PH                                                ,0000000
07,1989,06,1,01,18,CANILES,01,0004,A,IP                                                ,0000001
07,1989,06,1,01,18,CANILES,02,0001,A,PSOE                                              ,0000069
07,1989,06,1,01,18,CANILES,02,0001,A,P.CAR.                                            ,0000000
07,1989,06,1,01,18,CANILES,02,0001,B,FPR                                               ,0000000
07,1989,06,1,01,18,CANILES,02,0001,B,PCPE-PCC                                          ,0000001
07,1989,06,1,01,18,CÁÑAR,01,0001,A,BACTERIA                                          ,0000000
07,1989,06,1,01,18,CÁÑAR,01,0001,A,VERDE                                             ,0000000
07,1989,06,1,01,18,CÁÑAR,01,0001,A,LA                                                ,0000000
07,1989,06,1,01,18,CAPILEIRA,01,0001,A,FE-JONS                                           ,0000000
07,1989,06,1,01,18,CAPILEIRA,01,0001,A,LA                                                ,0000000
07,1989,06,1,01,18,CARATAUNAS,01,0001,A,PTE-UC                                            ,0000000
07,1989,06,1,01,18,CARATAUNAS,01,0001,A,BACTERIA                                          ,0000000
07,1989,06,1,01,18,CARATAUNAS,01,0001,A,P.E.P.                                            ,0000000
07,1989,06,1,01,18,CARATAUNAS,01,0001,A,PST-PORE                                          ,0000000
07,1989,06,1,01,18,CARATAUNAS,01,0001,A,LA                                                ,0000000
07,1989,06,1,01,18,CÁSTARAS,01,0001,A,EPV                                               ,0000000
07,1989,06,1,01,18,CÁSTARAS,01,0001,A,CIU                                               ,0000000
07,1989,06,1,01,18,CASTILLÉJAR,01,0001,A,PED                                               ,0000000
07,1989,06,1,01,18,CASTILLÉJAR,01,0001,B,FPR                                               ,0000000
07,1989,06,1,01,18,CASTILLÉJAR,01,0002,A,PSOE                                              ,0000239
07,1989,06,1,01,18,CASTILLÉJAR,01,0002,A,AR                                                ,0000000
07,1989,06,1,01,18,CASTRIL,02,0001,A,HB                                                ,0000000
07,1989,06,1,01,18,CASTRIL,02,0001,A,CDS                                               ,0000009
07,1989,06,1,01,18,CASTRIL,02,0001,A,LV                                                ,0000000
07,1989,06,1,01,18,CASTRIL,02,0001,B,AV-MEC                                            ,0000000
07,1989,06,1,01,18,CASTRIL,02,0001,B,FE-JONS                                           ,0000000
07,1989,06,1,01,18,CASTRIL,02,0001,B,CIU                                               ,0000000
07,1989,06,1,01,18,CASTRIL,02,0002,B,AV-MEC                                            ,0000000
07,1989,06,1,01,18,CASTRIL,02,0003,A,BACTERIA                                          ,0000000
07,1989,06,1,01,18,CASTRIL,02,0003,A,FN                                                ,0000000
07,1989,06,1,01,18,CASTILLÉJAR,01,0001,B,P.E.P.                                            ,0000000
07,1989,06,1,01,18,CASTILLÉJAR,01,0001,B,VERDE                                             ,0000000
07,1989,06,1,01,18,CASTRIL,01,0001,A,PP                                                ,0000048
07,1989,06,1,01,18,CASTRIL,01,0001,A,PED                                               ,0000000
07,1989,06,1,01,18,CASTRIL,01,0001,A,PCPE-PCC                                          ,0000001
07,1989,06,1,01,18,CASTRIL,01,0001,A,IU-CA                                             ,0000008
07,1989,06,1,01,18,CASTRIL,02,0001,A,PA                                                ,0000004
07,1989,06,1,01,18,CASTRIL,02,0001,B,LA                                                ,0000000
07,1989,06,1,01,18,CASTRIL,02,0002,A,LVE                                               ,0000001
07,1989,06,1,01,18,CASTRIL,02,0002,B,IDE                                               ,0000000
07,1989,06,1,01,18,CASTRIL,02,0002,B,P.CAR.                                            ,0000000
07,1989,06,1,01,18,CASTRIL,02,0003,A,BNG                                               ,0000000
07,1989,06,1,01,18,CASTRIL,02,0003,A,LV                                                ,0000000
07,1989,06,1,01,18,CENES DE LA VEGA,01,0001,A,FN                                                ,0000000
07,1989,06,1,01,18,CENES DE LA VEGA,01,0001,A,CSD                                               ,0000001
07,1989,06,1,01,18,CIJUELA,01,0001,A,PH                                                ,0000000
07,1989,06,1,01,18,COGOLLOS DE GUADIX,01,0001,A,PCPE-PCC                                          ,0000001
07,1989,06,1,01,18,COGOLLOS DE GUADIX,01,0001,A,P.CAR.                                            ,0000000
07,1989,06,1,01,18,COGOLLOS DE GUADIX,01,0001,A,LV                                                ,0000000
07,1989,06,1,01,18,COGOLLOS DE LA VEGA,01,0002,A,PST-PORE                                          ,0000000
07,1989,06,1,01,18,COGOLLOS DE LA VEGA,01,0002,A,CDS                                               ,0000020
07,1989,06,1,01,18,COLOMERA,01,0001,A,FPR                                               ,0000000
07,1989,06,1,01,18,COLOMERA,01,0001,A,BACTERIA                                          ,0000000
07,1989,06,1,01,18,COLOMERA,01,0001,A,EPV                                               ,0000000
07,1989,06,1,01,18,COLOMERA,01,0001,A,CSD                                               ,0000000
07,1989,06,1,01,18,COLOMERA,01,0002,A,PCPE-PCC                                          ,0000002
07,1989,06,1,01,18,COLOMERA,01,0002,A,CSD                                               ,0000002
07,1989,06,1,01,18,CORTES DE BAZA,01,0001,A,FPR                                               ,0000000
07,1989,06,1,01,18,CORTES DE BAZA,01,0001,A,PA                                                ,0000029
07,1989,06,1,01,18,CORTES DE BAZA,01,0001,A,FN                                                ,0000002
07,1989,06,1,01,18,CORTES DE BAZA,01,0002,A,PTE-UC                                            ,0000000
07,1989,06,1,01,18,CORTES DE BAZA,01,0002,A,AR                                                ,0000001
07,1989,06,1,01,18,CORTES DE BAZA,01,0002,B,CSD                                               ,0000000
07,1989,06,1,01,18,CORTES DE BAZA,01,0002,B,IDE                                               ,0000000
07,1989,06,1,01,18,CORTES DE BAZA,01,0002,C,FPR                                               ,0000000
07,1989,06,1,01,18,CORTES DE BAZA,01,0002,C,BNG                                               ,0000000
07,1989,06,1,01,18,CORTES DE BAZA,01,0002,C,LV                                                ,0000001
07,1989,06,1,01,18,CORTES DE BAZA,01,0003,A,PA                                                ,0000017
07,1989,06,1,01,18,CORTES DE BAZA,01,0003,A,CIU                                               ,0000000
07,1989,06,1,01,18,CORTES Y GRAENA,01,0001,A,PP                                                ,0000093
07,1989,06,1,01,18,CORTES Y GRAENA,01,0001,A,RUIZ-MATEOS                                       ,0000003
07,1989,06,1,01,18,CORTES Y GRAENA,01,0001,A,PH                                                ,0000000
07,1989,06,1,01,18,CÚLLAR,01,0001,A,PTE-UC                                            ,0000004
07,1989,06,1,01,18,CÚLLAR,01,0001,A,FE-JONS                                           ,0000001
07,1989,06,1,01,18,CÚLLAR,01,0001,A,LV                                                ,0000001
07,1989,06,1,01,18,CÚLLAR,01,0002,A,PP                                                ,0000192
07,1989,06,1,01,18,CÚLLAR,01,0002,A,CIU                                               ,0000000
07,1989,06,1,01,18,CÚLLAR,01,0003,A,PED                                               ,0000000
07,1989,06,1,01,18,CÚLLAR,01,0003,A,LA                                                ,0000000
07,1989,06,1,01,18,CÁDIAR,01,0001,B,BACTERIA                                          ,0000000
07,1989,06,1,01,18,CÁDIAR,01,0001,B,PCPE-PCC                                          ,0000000
07,1989,06,1,01,18,CÁDIAR,01,0001,B,P.E.P.                                            ,0000000
07,1989,06,1,01,18,CÁDIAR,01,0001,C,CDS                                               ,0000001
07,1989,06,1,01,18,CÁDIAR,01,0001,C,LA                                                ,0000000
07,1989,06,1,01,18,CÁJAR,01,0001,A,IP                                                ,0000004
07,1989,06,1,01,18,CÁJAR,01,0001,A,FPR                                               ,0000000
07,1989,06,1,01,18,CÁJAR,01,0001,A,BACTERIA                                          ,0000000
07,1989,06,1,01,18,CÁJAR,01,0001,A,IU-CA                                             ,0000024
07,1989,06,1,01,18,CÁJAR,01,0001,B,P.E.P.                                            ,0000000
07,1989,06,1,01,18,CÁJAR,01,0001,B,PH                                                ,0000000
07,1989,06,1,01,18,CALICASAS,01,0001,A,IP                                                ,0000000
07,1989,06,1,01,18,CALICASAS,01,0001,A,CN                                                ,0000000
07,1989,06,1,01,18,CALICASAS,01,0001,A,UNA                                               ,0000000
07,1989,06,1,01,18,CAMPOTÉJAR,01,0001,A,BNG                                               ,0000001
07,1989,06,1,01,18,CAMPOTÉJAR,01,0001,A,PP                                                ,0000128
07,1989,06,1,01,18,CANILES,01,0001,A,P.CAR.                                            ,0000001
07,1989,06,1,01,18,CANILES,01,0002,A,PED                                               ,0000000
07,1989,06,1,01,18,CANILES,01,0002,A,VERDE                                             ,0000000
07,1989,06,1,01,18,CANILES,01,0003,A,CN                                                ,0000000
07,1989,06,1,01,18,CANILES,01,0003,A,CSD                                               ,0000001
07,1989,06,1,01,18,CANILES,01,0004,A,AV-MEC                                            ,0000002
07,1989,06,1,01,18,CANILES,01,0004,A,HB                                                ,0000002
07,1989,06,1,01,18,CANILES,01,0004,A,P.CAR.                                            ,0000000
07,1989,06,1,01,18,CANILES,02,0001,A,PCPE-PCC                                          ,0000000
07,1989,06,1,01,18,CANILES,02,0001,A,PST-PORE                                          ,0000000
07,1989,06,1,01,18,CANILES,02,0001,C,FN                                                ,0000000
07,1989,06,1,01,18,CÁÑAR,01,0001,A,PTE-UC                                            ,0000000
07,1989,06,1,01,18,CAPILEIRA,01,0001,A,PTE-UC                                            ,0000000
07,1989,06,1,01,18,CAPILEIRA,01,0001,A,VERDE                                             ,0000001
07,1989,06,1,01,18,CARATAUNAS,01,0001,A,LVE                                               ,0000004
07,1989,06,1,01,18,CÁSTARAS,01,0001,A,FN                                                ,0000000
07,1989,06,1,01,18,CÁSTARAS,01,0001,A,VERDE                                             ,0000000
07,1989,06,1,01,18,CASTILLÉJAR,01,0001,B,PED                                               ,0000000
07,1989,06,1,01,18,CASTILLÉJAR,01,0002,A,PTE-UC                                            ,0000000
07,1989,06,1,01,18,CASTILLÉJAR,01,0002,A,P.CAR.                                            ,0000000
07,1989,06,1,01,18,CASTILLÉJAR,01,0002,A,LA                                                ,0000000
07,1989,06,1,01,18,CASTRIL,01,0001,A,FPR                                               ,0000000
07,1989,06,1,01,18,CASTRIL,01,0001,A,PST-PORE                                          ,0000000
07,1989,06,1,01,18,CASTRIL,01,0001,A,PH                                                ,0000000
07,1989,06,1,01,18,CASTRIL,02,0001,A,PP                                                ,0000054
07,1989,06,1,01,18,CASTRIL,02,0001,A,IDE                                               ,0000000
07,1989,06,1,01,18,CASTRIL,02,0001,B,FN                                                ,0000000
07,1989,06,1,01,18,CASTRIL,02,0001,B,LV                                                ,0000000
07,1989,06,1,01,18,CASTRIL,02,0002,A,VERDE                                             ,0000001
07,1989,06,1,01,18,CASTRIL,02,0002,B,PA                                                ,0000002
07,1989,06,1,01,18,CASTRIL,02,0002,B,HB                                                ,0000000
07,1989,06,1,01,18,CASTRIL,02,0002,B,FE-JONS                                           ,0000000
07,1989,06,1,01,18,CASTRIL,02,0003,A,PA                                                ,0000003
07,1989,06,1,01,18,ALQUIFE,01,0001,A,IP                                                ,0000004
07,1989,06,1,01,18,ALQUIFE,01,0001,A,FPR                                               ,0000000
07,1989,06,1,01,18,ALQUIFE,01,0001,A,PST-PORE                                          ,0000000
07,1989,06,1,01,18,ARENAS DEL REY,01,0001,A,FN                                                ,0000000
07,1989,06,1,01,18,ARENAS DEL REY,01,0001,B,CN                                                ,0000000
07,1989,06,1,01,18,ARENAS DEL REY,01,0001,B,PED                                               ,0000000
07,1989,06,1,01,18,ARENAS DEL REY,01,0002,A,PST-PORE                                          ,0000000
07,1989,06,1,01,18,ARENAS DEL REY,01,0002,A,P.CAR.                                            ,0000000
07,1989,06,1,01,18,ARMILLA,01,0001,A,EPV                                               ,0000002
07,1989,06,1,01,18,ARMILLA,01,0001,A,PST-PORE                                          ,0000000
07,1989,06,1,01,18,ARMILLA,01,0002,A,LVE                                               ,0000010
07,1989,06,1,01,18,ARMILLA,01,0002,A,LA                                                ,0000004
07,1989,06,1,01,18,ARMILLA,01,0003,A,PSOE                                              ,0000120
07,1989,06,1,01,18,ARMILLA,01,0003,A,PED                                               ,0000000
07,1989,06,1,01,18,ARMILLA,01,0003,A,PST-PORE                                          ,0000000
07,1989,06,1,01,18,ARMILLA,01,0004,A,PSOE                                              ,0000318
07,1989,06,1,01,18,ARMILLA,01,0004,A,CSD                                               ,0000003
07,1989,06,1,01,18,ARMILLA,01,0004,A,CIU                                               ,0000000
07,1989,06,1,01,18,ATARFE,01,0001,A,IP                                                ,0000004
07,1989,06,1,01,18,ATARFE,01,0001,A,P.E.P.                                            ,0000000
07,1989,06,1,01,18,ATARFE,01,0001,A,CSD                                               ,0000006
07,1989,06,1,01,18,ATARFE,01,0001,A,AR                                                ,0000003
07,1989,06,1,01,18,ATARFE,01,0003,A,IP                                                ,0000002
07,1989,06,1,01,18,ATARFE,01,0003,A,CSD                                               ,0000000
07,1989,06,1,01,18,ATARFE,01,0003,A,LA                                                ,0000000
07,1989,06,1,01,18,ATARFE,01,0004,A,PH                                                ,0000000
07,1989,06,1,01,18,ATARFE,01,0004,B,CN                                                ,0000000
07,1989,06,1,01,18,ATARFE,01,0004,B,IDE                                               ,0000000
07,1989,06,1,01,18,ATARFE,02,0002,A,FPR                                               ,0000002
07,1989,06,1,01,18,ATARFE,02,0002,A,P.E.P.                                            ,0000000
07,1989,06,1,01,18,ATARFE,02,0002,A,PST-PORE                                          ,0000003
07,1989,06,1,01,18,BAZA,01,0001,A,PED                                               ,0000000
07,1989,06,1,01,18,BAZA,01,0001,A,FN                                                ,0000001
07,1989,06,1,01,18,BAZA,01,0001,A,IDE                                               ,0000000
07,1989,06,1,01,18,BAZA,01,0002,A,P.E.P.                                            ,0000000
07,1989,06,1,01,18,BAZA,01,0002,A,LV                                                ,0000007
07,1989,06,1,01,18,BAZA,01,0002,B,IP                                                ,0000000
07,1989,06,1,01,18,BAZA,01,0002,B,PA                                                ,0000025
07,1989,06,1,01,18,BAZA,01,0002,B,PP                                                ,0000063
07,1989,06,1,01,18,BAZA,01,0002,B,RUIZ-MATEOS                                       ,0000029
07,1989,06,1,01,18,BAZA,01,0002,B,IU-CA                                             ,0000022
07,1989,06,1,01,18,BAZA,01,0004,A,PTE-UC                                            ,0000002
07,1989,06,1,01,18,BAZA,01,0004,A,PA                                                ,0000050
07,1989,06,1,01,18,BAZA,01,0005,A,UNA                                               ,0000000
07,1989,06,1,01,18,BAZA,01,0005,A,IU-CA                                             ,0000019
07,1989,06,1,01,18,BAZA,02,0001,A,AR                                                ,0000000
07,1989,06,1,01,18,BAZA,02,0002,A,FPR                                               ,0000000
07,1989,06,1,01,18,BAZA,02,0002,B,UNA                                               ,0000000
07,1989,06,1,01,18,BAZA,02,0003,A,VERDE                                             ,0000000
07,1989,06,1,01,18,CANILES,01,0004,A,IU-CA                                             ,0000002
07,1989,06,1,01,18,CANILES,02,0001,A,PP                                                ,0000016
07,1989,06,1,01,18,CANILES,02,0001,B,BNG                                               ,0000000
07,1989,06,1,01,18,CANILES,02,0001,B,P.CAR.                                            ,0000000
07,1989,06,1,01,18,CANILES,02,0001,C,VERDE                                             ,0000000
07,1989,06,1,01,18,CÁÑAR,01,0001,A,PST-PORE                                          ,0000001
07,1989,06,1,01,18,CAPILEIRA,01,0001,A,LV                                                ,0000000
07,1989,06,1,01,18,CASTILLÉJAR,01,0001,A,BNG                                               ,0000000
07,1989,06,1,01,18,CASTILLÉJAR,01,0001,A,AV-MEC                                            ,0000000
07,1989,06,1,01,18,CASTILLÉJAR,01,0001,A,HB                                                ,0000000
07,1989,06,1,01,18,CASTILLÉJAR,01,0002,A,IP                                                ,0000000
07,1989,06,1,01,18,CASTILLÉJAR,01,0002,A,AV-MEC                                            ,0000000
07,1989,06,1,01,18,CASTILLÉJAR,01,0002,A,BACTERIA                                          ,0000000
07,1989,06,1,01,18,CASTRIL,02,0001,A,RUIZ-MATEOS                                       ,0000000
07,1989,06,1,01,18,CASTRIL,02,0001,A,PH                                                ,0000000
07,1989,06,1,01,18,CASTRIL,02,0001,B,BNG                                               ,0000000
07,1989,06,1,01,18,CASTRIL,02,0001,B,P.E.P.                                            ,0000000
07,1989,06,1,01,18,CASTRIL,02,0001,B,EPV                                               ,0000000
07,1989,06,1,01,18,CASTRIL,02,0001,B,PH                                                ,0000000
07,1989,06,1,01,18,CASTRIL,02,0002,B,FN                                                ,0000000
07,1989,06,1,01,18,CASTRIL,02,0003,A,AV-MEC                                            ,0000000
07,1989,06,1,01,18,CASTRIL,02,0003,A,UNA                                               ,0000000
07,1989,06,1,01,18,CENES DE LA VEGA,01,0001,A,PA                                                ,0000026
07,1989,06,1,01,18,CENES DE LA VEGA,01,0001,A,AV-MEC                                            ,0000000
07,1989,06,1,01,18,CIJUELA,01,0001,A,PSOE                                              ,0000297
07,1989,06,1,01,18,CIJUELA,01,0001,A,RUIZ-MATEOS                                       ,0000017
07,1989,06,1,01,18,CIJUELA,01,0001,A,LVE                                               ,0000002
07,1989,06,1,01,18,CIJUELA,01,0001,A,LV                                                ,0000000
07,1989,06,1,01,18,CIJUELA,01,0001,A,LA                                                ,0000000
07,1989,06,1,01,18,COGOLLOS DE GUADIX,01,0001,A,PED                                               ,0000000
07,1989,06,1,01,18,COGOLLOS DE GUADIX,01,0001,A,P.E.P.                                            ,0000000
07,1989,06,1,01,18,COGOLLOS DE LA VEGA,01,0001,A,CN                                                ,0000000
07,1989,06,1,01,18,COGOLLOS DE LA VEGA,01,0001,A,AR                                                ,0000000
07,1989,06,1,01,18,COGOLLOS DE LA VEGA,01,0002,A,BNG                                               ,0000001
07,1989,06,1,01,18,COGOLLOS DE LA VEGA,01,0002,A,FN                                                ,0000000
07,1989,06,1,01,18,COLOMERA,01,0001,A,PSOE                                              ,0000259
07,1989,06,1,01,18,COLOMERA,01,0001,A,IU-CA                                             ,0000032
07,1989,06,1,01,18,COLOMERA,01,0002,A,P.E.P.                                            ,0000000
07,1989,06,1,01,18,COLOMERA,01,0002,A,PST-PORE                                          ,0000000
07,1989,06,1,01,18,COLOMERA,01,0002,A,CIU                                               ,0000000
07,1989,06,1,01,18,CORTES DE BAZA,01,0001,A,PTE-UC                                            ,0000000
07,1989,06,1,01,18,CORTES DE BAZA,01,0001,A,CSD                                               ,0000001
07,1989,06,1,01,18,CORTES DE BAZA,01,0001,A,VERDE                                             ,0000000
07,1989,06,1,01,18,CORTES DE BAZA,01,0002,B,LVE                                               ,0000000
07,1989,06,1,01,18,CORTES DE BAZA,01,0002,B,VERDE                                             ,0000001
07,1989,06,1,01,18,CORTES DE BAZA,01,0002,C,AR                                                ,0000000
07,1989,06,1,01,18,CORTES DE BAZA,01,0003,A,IP                                                ,0000000
07,1989,06,1,01,18,CORTES DE BAZA,01,0003,A,PP                                                ,0000030
07,1989,06,1,01,18,CORTES Y GRAENA,01,0001,A,BNG                                               ,0000000
07,1989,06,1,01,18,CÚLLAR,01,0004,A,EPV                                               ,0000000
07,1989,06,1,01,18,CÚLLAR,01,0004,B,BNG                                               ,0000000
07,1989,06,1,01,18,CHAUCHINA,01,0001,A,PED                                               ,0000000
07,1989,06,1,01,18,CHAUCHINA,01,0001,A,UNA                                               ,0000000
07,1989,06,1,01,18,CHAUCHINA,01,0002,A,PP                                                ,0000080
07,1989,06,1,01,18,CHAUCHINA,01,0002,A,PCPE-PCC                                          ,0000003
07,1989,06,1,01,18,CHAUCHINA,01,0002,B,PCPE-PCC                                          ,0000003
07,1989,06,1,01,18,CHIMENEAS,01,0001,A,CDS                                               ,0000013
07,1989,06,1,01,18,CHIMENEAS,01,0001,A,PH                                                ,0000000
07,1989,06,1,01,18,CHIMENEAS,01,0001,B,HB                                                ,0000000
07,1989,06,1,01,18,CHIMENEAS,01,0001,B,P.CAR.                                            ,0000000
07,1989,06,1,01,18,CHURRIANA DE LA VEGA,01,0002,A,PA                                                ,0000057
07,1989,06,1,01,18,DEHESAS DE GUADIX,01,0001,A,CN                                                ,0000000
07,1989,06,1,01,18,DEHESAS DE GUADIX,01,0001,A,HB                                                ,0000000
07,1989,06,1,01,18,DEHESAS DE GUADIX,01,0001,A,PP                                                ,0000017
07,1989,06,1,01,18,DEHESAS DE GUADIX,01,0001,A,CDS                                               ,0000065
07,1989,06,1,01,18,DEHESAS DE GUADIX,01,0001,A,AR                                                ,0000000
07,1989,06,1,01,18,DEIFONTES,01,0001,A,RUIZ-MATEOS                                       ,0000009
07,1989,06,1,01,18,DIEZMA,01,0001,A,PTE-UC                                            ,0000000
07,1989,06,1,01,18,DIEZMA,01,0001,A,EPV                                               ,0000001
07,1989,06,1,01,18,DIEZMA,01,0001,A,CIU                                               ,0000000
07,1989,06,1,01,18,DIEZMA,01,0001,A,IDE                                               ,0000001
07,1989,06,1,01,18,DÍLAR,01,0001,A,PTE-UC                                            ,0000006
07,1989,06,1,01,18,DÍLAR,01,0001,A,PST-PORE                                          ,0000000
07,1989,06,1,01,18,DÍLAR,01,0001,A,UNA                                               ,0000000
07,1989,06,1,01,18,DÓLAR,01,0001,A,PA                                                ,0000011
07,1989,06,1,01,18,DÓLAR,01,0001,A,PP                                                ,0000045
07,1989,06,1,01,18,DÓLAR,01,0001,A,RUIZ-MATEOS                                       ,0000003
07,1989,06,1,01,18,DÚRCAL,01,0001,A,PP                                                ,0000051
07,1989,06,1,01,18,DÚRCAL,01,0001,A,LA                                                ,0000000
07,1989,06,1,01,18,DÚRCAL,01,0002,A,PED                                               ,0000001
07,1989,06,1,01,18,DÚRCAL,01,0002,A,FE-JONS                                           ,0000001
07,1989,06,1,01,18,DÚRCAL,01,0002,A,UNA                                               ,0000000
07,1989,06,1,01,18,DÚRCAL,01,0003,A,BNG                                               ,0000000
07,1989,06,1,01,18,DÚRCAL,01,0003,A,EPV                                               ,0000001
07,1989,06,1,01,18,DÚRCAL,01,0003,A,IU-CA                                             ,0000048
07,1989,06,1,01,18,ESCÚZAR,01,0001,A,BNG                                               ,0000000
07,1989,06,1,01,18,ESCÚZAR,01,0001,A,FN                                                ,0000000
07,1989,06,1,01,18,ESCÚZAR,01,0001,A,VERDE                                             ,0000000
07,1989,06,1,01,18,FERREIRA,01,0001,A,CN                                                ,0000000
07,1989,06,1,01,18,FONELAS,01,0001,A,IDE                                               ,0000000
07,1989,06,1,01,18,FREILA,01,0001,A,CN                                                ,0000000
07,1989,06,1,01,18,FREILA,01,0001,A,P.CAR.                                            ,0000000
07,1989,06,1,01,18,FUENTE VAQUEROS,01,0001,A,HB                                                ,0000001
07,1989,06,1,01,18,FUENTE VAQUEROS,01,0001,A,UNA                                               ,0000000
07,1989,06,1,01,18,FUENTE VAQUEROS,01,0002,A,BNG                                               ,0000000
07,1989,06,1,01,18,FUENTE VAQUEROS,01,0002,A,PED                                               ,0000000
07,1989,06,1,01,18,FUENTE VAQUEROS,01,0002,A,PST-PORE                                          ,0000001
07,1989,06,1,01,18,FUENTE VAQUEROS,01,0002,A,LV                                                ,0000004
07,1989,06,1,01,18,FUENTE VAQUEROS,01,0003,A,AV-MEC                                            ,0000000
07,1989,06,1,01,18,CASTRIL,02,0001,B,PCPE-PCC                                          ,0000000
07,1989,06,1,01,18,CASTRIL,02,0001,B,IDE                                               ,0000000
07,1989,06,1,01,18,CASTRIL,02,0002,A,PCPE-PCC                                          ,0000000
07,1989,06,1,01,18,CASTRIL,02,0002,A,CSD                                               ,0000000
07,1989,06,1,01,18,CASTRIL,02,0002,A,IDE                                               ,0000000
07,1989,06,1,01,18,CASTRIL,02,0002,B,EPV                                               ,0000000
07,1989,06,1,01,18,CASTRIL,02,0002,B,LVE                                               ,0000001
07,1989,06,1,01,18,CASTRIL,02,0002,B,UNA                                               ,0000000
07,1989,06,1,01,18,CASTRIL,02,0003,A,PTE-UC                                            ,0000000
07,1989,06,1,01,18,CASTRIL,02,0003,A,PP                                                ,0000016
07,1989,06,1,01,18,CASTRIL,02,0003,A,RUIZ-MATEOS                                       ,0000000
07,1989,06,1,01,18,CENES DE LA VEGA,01,0001,A,HB                                                ,0000001
07,1989,06,1,01,18,CENES DE LA VEGA,01,0001,A,BACTERIA                                          ,0000000
07,1989,06,1,01,18,CENES DE LA VEGA,01,0001,A,RUIZ-MATEOS                                       ,0000018
07,1989,06,1,01,18,CENES DE LA VEGA,01,0001,A,UNA                                               ,0000000
07,1989,06,1,01,18,CIJUELA,01,0001,A,CSD                                               ,0000001
07,1989,06,1,01,18,COGOLLOS DE GUADIX,01,0001,A,PA                                                ,0000019
07,1989,06,1,01,18,COGOLLOS DE LA VEGA,01,0001,A,CIU                                               ,0000001
07,1989,06,1,01,18,COGOLLOS DE LA VEGA,01,0001,A,UNA                                               ,0000001
07,1989,06,1,01,18,COGOLLOS DE LA VEGA,01,0002,A,EPV                                               ,0000000
