"Tipo de elección.","Año del proceso electoral.","Mes del proceso electoral.","Número de vuelta (en procesos a una sola vuelta = 1)","Código de la Comunidad Autónoma o 99 si se trata del Total Nacional del C.E.R.A.","Código I.N.E. de la provincia o 99 si se trata del Total Nacional o Autonómico del C.E.R.A.","Municipio","Número de distrito municipal en su caso o 01 si el municipio no tiene distritos (distrito único). En el caso de datos procedentes del C.E.R.A., llevará el número del ‘Distrito Electoral’ a que correspondan o 09 si el ámbito de dicho distrito coincide con el de la provincia.","Código de la sección (tres dígitos seguidos de un espacio, letra mayúscula u otro dígito).","Código de la mesa (una letra mayúscula identificando la mesa o una ‘U’ en caso de mesa única).","Siglas.","Votos obtenidos por la candidatura o el Senador."
07,2009,06,1,01,18,LOJA,03,004 ,B,iF                                                ,0000000
07,2009,06,1,01,18,LOJA,03,004 ,B,FA                                                ,0000000
07,2009,06,1,01,18,LOJA,03,004 ,C,UPyD                                              ,0000001
07,2009,06,1,01,18,LOJA,03,004 ,C,AES                                               ,0000002
07,2009,06,1,01,18,LOJA,03,004 ,C,PREPAL                                            ,0000000
07,2009,06,1,01,18,LOJA,03,004 ,C,CDS                                               ,0000000
07,2009,06,1,01,18,LOJA,04,001 ,A,UV                                                ,0000000
07,2009,06,1,01,18,LOJA,04,001 ,A,FN                                                ,0000000
07,2009,06,1,01,18,LOJA,04,001 ,A,PACMA                                             ,0000000
07,2009,06,1,01,18,LOJA,04,001 ,B,DN                                                ,0000000
07,2009,06,1,01,18,LOJA,04,001 ,B,UCE                                               ,0000000
07,2009,06,1,01,18,LOJA,04,002 ,A,FE de las JONS                                    ,0000000
07,2009,06,1,01,18,LOJA,04,002 ,A,CDL                                               ,0000000
07,2009,06,1,01,18,LOJA,04,002 ,A,II                                                ,0000000
07,2009,06,1,01,18,LOJA,04,002 ,A,IULV-CA                                           ,0000004
07,2009,06,1,01,18,LOJA,04,002 ,B,SAIn                                              ,0000000
07,2009,06,1,01,18,LOJA,04,002 ,B,IZAN-RG                                           ,0000000
07,2009,06,1,01,18,LOJA,04,002 ,B,PP                                                ,0000061
07,2009,06,1,01,18,LOJA,04,002 ,B,PUM+J                                             ,0000000
07,2009,06,1,01,18,LOJA,04,002 ,B,PACMA                                             ,0000000
07,2009,06,1,01,18,LOJA,04,002 ,B,MSR                                               ,0000000
07,2009,06,1,01,18,LOJA,04,002 ,B,UNA                                               ,0000002
07,2009,06,1,01,18,LOJA,04,002 ,B,PA                                                ,0000001
07,2009,06,1,01,18,LOJA,04,002 ,C,AES                                               ,0000000
07,2009,06,1,01,18,LOJA,04,002 ,C,LV                                                ,0000000
07,2009,06,1,01,18,LOJA,04,003 ,A,iF                                                ,0000001
07,2009,06,1,01,18,LOJA,04,003 ,A,EXTREMADURA UNIDA                                 ,0000000
07,2009,06,1,01,18,LOJA,04,003 ,A,PSOE                                              ,0000084
07,2009,06,1,01,18,LOJA,04,003 ,A,POSI                                              ,0000000
07,2009,06,1,01,18,LOJA,05,001 ,A,CDL                                               ,0000000
07,2009,06,1,01,18,LOJA,05,001 ,A,RC                                                ,0000000
07,2009,06,1,01,18,LOJA,05,001 ,B,UV                                                ,0000000
07,2009,06,1,01,18,LOJA,05,001 ,B,FA                                                ,0000000
07,2009,06,1,01,18,LOJA,05,001 ,B,PACMA                                             ,0000000
07,2009,06,1,01,18,LOJA,05,002 ,A,UCL                                               ,0000000
07,2009,06,1,01,18,LOJA,05,002 ,A,FA                                                ,0000000
07,2009,06,1,01,18,LOJA,05,002 ,A,MSR                                               ,0000000
07,2009,06,1,01,18,LOJA,05,002 ,B,UCL                                               ,0000001
07,2009,06,1,01,18,LUGROS,01,001 ,U,FA                                                ,0000000
07,2009,06,1,01,18,LÚJAR,01,001 ,U,PUM+J                                             ,0000001
07,2009,06,1,01,18,LÚJAR,01,001 ,U,PREPAL                                            ,0000000
07,2009,06,1,01,18,LÚJAR,01,001 ,U,CDS                                               ,0000000
07,2009,06,1,01,18,LÚJAR,01,001 ,U,DN                                                ,0000001
07,2009,06,1,01,18,LÚJAR,01,001 ,U,LV                                                ,0000000
07,2009,06,1,01,18,MALAHÁ (LA),01,001 ,A,AES                                               ,0000000
07,2009,06,1,01,18,MALAHÁ (LA),01,001 ,A,FN                                                ,0000001
07,2009,06,1,01,18,MALAHÁ (LA),01,001 ,A,PSOE                                              ,0000145
07,2009,06,1,01,18,MALAHÁ (LA),01,001 ,A,MSR                                               ,0000001
07,2009,06,1,01,18,MARACENA,01,001 ,A,SAIn                                              ,0000000
07,2009,06,1,01,18,MARACENA,01,001 ,A,FA                                                ,0000000
07,2009,06,1,01,18,MARACENA,01,001 ,A,CDS                                               ,0000000
07,2009,06,1,01,18,MARACENA,01,001 ,A,AA                                                ,0000000
07,2009,06,1,01,18,MARACENA,01,001 ,B,FN                                                ,0000000
07,2009,06,1,01,18,MARACENA,01,001 ,B,IULV-CA                                           ,0000021
07,2009,06,1,01,18,MARACENA,01,002 ,A,FN                                                ,0000000
07,2009,06,1,01,18,MARACENA,01,002 ,B,PCPE                                              ,0000001
07,2009,06,1,01,18,MARACENA,01,002 ,B,FA                                                ,0000000
07,2009,06,1,01,18,MARACENA,01,002 ,B,POSI                                              ,0000000
07,2009,06,1,01,18,MARACENA,01,003 ,A,PP                                                ,0000093
07,2009,06,1,01,18,MARACENA,01,003 ,A,EXTREMADURA UNIDA                                 ,0000000
07,2009,06,1,01,18,MARACENA,01,003 ,A,AES                                               ,0000000
07,2009,06,1,01,18,MARACENA,01,003 ,B,CDL                                               ,0000000
07,2009,06,1,01,18,MARACENA,01,003 ,B,LIBERTAS                                          ,0000000
07,2009,06,1,01,18,MARACENA,01,004 ,A,MSR                                               ,0000000
07,2009,06,1,01,18,MARACENA,01,004 ,A,PH                                                ,0000000
07,2009,06,1,01,18,MARACENA,01,004 ,B,PSOE                                              ,0000191
07,2009,06,1,01,18,MARACENA,01,004 ,B,PH                                                ,0000000
07,2009,06,1,01,18,MARACENA,01,005 ,A,PH                                                ,0000000
07,2009,06,1,01,18,MARACENA,01,005 ,B,IZAN-RG                                           ,0000000
07,2009,06,1,01,18,MARACENA,01,006 ,U,AES                                               ,0000000
07,2009,06,1,01,18,MARACENA,01,006 ,U,PSOE                                              ,0000166
07,2009,06,1,01,18,MARACENA,02,001 ,A,LIBERTAS                                          ,0000000
07,2009,06,1,01,18,MARACENA,02,001 ,A,POSI                                              ,0000000
07,2009,06,1,01,18,MARACENA,02,002 ,A,FA                                                ,0000000
07,2009,06,1,01,18,MARACENA,02,003 ,A,CDL                                               ,0000000
07,2009,06,1,01,18,MARACENA,02,003 ,A,DN                                                ,0000000
07,2009,06,1,01,18,MARACENA,02,003 ,A,POSI                                              ,0000000
07,2009,06,1,01,18,MARACENA,02,003 ,A,PH                                                ,0000000
07,2009,06,1,01,18,MARACENA,02,003 ,B,SAIn                                              ,0000000
07,2009,06,1,01,18,MARACENA,02,003 ,B,UV                                                ,0000000
07,2009,06,1,01,18,MARACENA,02,003 ,B,PFyV                                              ,0000000
07,2009,06,1,01,18,MARACENA,02,003 ,B,RC                                                ,0000000
07,2009,06,1,01,18,MARACENA,02,003 ,B,FN                                                ,0000000
07,2009,06,1,01,18,MARACENA,02,003 ,B,MSR                                               ,0000000
07,2009,06,1,01,18,MARACENA,02,004 ,A,PUM+J                                             ,0000000
07,2009,06,1,01,18,MARACENA,02,004 ,A,FN                                                ,0000000
07,2009,06,1,01,18,MARACENA,02,004 ,A,UCE                                               ,0000000
07,2009,06,1,01,18,MARACENA,02,004 ,A,PA                                                ,0000001
07,2009,06,1,01,18,MARACENA,02,004 ,B,IZAN-RG                                           ,0000000
07,2009,06,1,01,18,MARACENA,02,004 ,B,AA                                                ,0000000
07,2009,06,1,01,18,MARACENA,02,004 ,B,PA                                                ,0000001
07,2009,06,1,01,18,MARACENA,02,005 ,A,CDL                                               ,0000000
07,2009,06,1,01,18,MARACENA,02,005 ,A,AES                                               ,0000000
07,2009,06,1,01,18,MARACENA,02,005 ,A,FA                                                ,0000000
07,2009,06,1,01,18,MARACENA,02,005 ,A,LV                                                ,0000002
07,2009,06,1,01,18,MARACENA,02,005 ,B,EXTREMADURA UNIDA                                 ,0000000
07,2009,06,1,01,18,MARACENA,02,005 ,B,RC                                                ,0000000
07,2009,06,1,01,18,MARACENA,02,005 ,B,UNA                                               ,0000000
07,2009,06,1,01,18,MARCHAL,01,001 ,U,UV                                                ,0000000
07,2009,06,1,01,18,MOCLÍN,01,001 ,A,UCL                                               ,0000000
07,2009,06,1,01,18,MOCLÍN,01,001 ,A,MSR                                               ,0000000
07,2009,06,1,01,18,MOCLÍN,01,001 ,B,FE de las JONS                                    ,0000001
07,2009,06,1,01,18,MOCLÍN,01,001 ,B,FA                                                ,0000000
07,2009,06,1,01,18,MOCLÍN,01,001 ,B,PACMA                                             ,0000000
07,2009,06,1,01,18,MOCLÍN,01,001 ,B,DN                                                ,0000000
07,2009,06,1,01,18,MOCLÍN,02,001 ,U,FE de las JONS                                    ,0000000
07,2009,06,1,01,18,MOCLÍN,02,001 ,U,IZAN-RG                                           ,0000000
07,2009,06,1,01,18,MOCLÍN,02,002 ,U,PUM+J                                             ,0000000
07,2009,06,1,01,18,MOCLÍN,03,001 ,A,SAIn                                              ,0000000
07,2009,06,1,01,18,MOCLÍN,03,001 ,A,AES                                               ,0000000
07,2009,06,1,01,18,MOCLÍN,03,001 ,A,PREPAL                                            ,0000000
07,2009,06,1,01,18,MOCLÍN,03,001 ,A,MSR                                               ,0000000
07,2009,06,1,01,18,MOCLÍN,03,001 ,A,DN                                                ,0000000
07,2009,06,1,01,18,MOCLÍN,03,001 ,B,UV                                                ,0000000
07,2009,06,1,01,18,MOCLÍN,03,001 ,B,UNA                                               ,0000000
07,2009,06,1,01,18,MOLVÍZAR,01,001 ,A,MSR                                               ,0000000
07,2009,06,1,01,18,MOLVÍZAR,01,001 ,B,PFyV                                              ,0000000
07,2009,06,1,01,18,MOLVÍZAR,01,001 ,B,CDS                                               ,0000000
07,2009,06,1,01,18,MOLVÍZAR,01,001 ,B,UNA                                               ,0000000
07,2009,06,1,01,18,MOLVÍZAR,01,002 ,A,RC                                                ,0000000
07,2009,06,1,01,18,MONACHIL,01,001 ,A,FE de las JONS                                    ,0000000
07,2009,06,1,01,18,MONACHIL,01,001 ,A,PP                                                ,0000052
07,2009,06,1,01,18,MONACHIL,01,001 ,A,EXTREMADURA UNIDA                                 ,0000000
07,2009,06,1,01,18,MONACHIL,01,001 ,A,UPyD                                              ,0000005
07,2009,06,1,01,18,MONACHIL,01,001 ,A,LIBERTAS                                          ,0000002
07,2009,06,1,01,18,MONACHIL,01,001 ,A,FN                                                ,0000000
07,2009,06,1,01,18,MONACHIL,01,001 ,A,PA                                                ,0000000
07,2009,06,1,01,18,MONACHIL,01,001 ,B,FN                                                ,0000000
07,2009,06,1,01,18,MONACHIL,01,001 ,B,II                                                ,0000001
07,2009,06,1,01,18,MONACHIL,01,001 ,B,DN                                                ,0000000
07,2009,06,1,01,18,MONACHIL,02,001 ,A,PCPE                                              ,0000001
07,2009,06,1,01,18,MONACHIL,02,002 ,A,SAIn                                              ,0000000
07,2009,06,1,01,18,MONACHIL,02,002 ,A,DN                                                ,0000000
07,2009,06,1,01,18,MONACHIL,02,002 ,C,iF                                                ,0000000
07,2009,06,1,01,18,MONACHIL,02,003 ,A,SAIn                                              ,0000004
07,2009,06,1,01,18,MONACHIL,02,003 ,A,PACMA                                             ,0000000
07,2009,06,1,01,18,MONACHIL,02,003 ,A,PSOE                                              ,0000110
07,2009,06,1,01,18,MONACHIL,02,003 ,B,EXTREMADURA UNIDA                                 ,0000000
07,2009,06,1,01,18,MONTEFRÍO,01,001 ,A,CDS                                               ,0000000
07,2009,06,1,01,18,MONTEFRÍO,01,001 ,B,FN                                                ,0000000
07,2009,06,1,01,18,MONTEFRÍO,01,001 ,B,UCE                                               ,0000000
07,2009,06,1,01,18,MONTEFRÍO,01,001 ,B,PH                                                ,0000000
07,2009,06,1,01,18,MONTEFRÍO,01,001 ,B,IULV-CA                                           ,0000008
07,2009,06,1,01,18,MONTEFRÍO,01,002 ,A,UCL                                               ,0000000
07,2009,06,1,01,18,MONTEFRÍO,01,002 ,B,LIBERTAS                                          ,0000000
07,2009,06,1,01,18,MONTEFRÍO,01,002 ,B,FN                                                ,0000000
07,2009,06,1,01,18,MONTEFRÍO,01,002 ,B,UCE                                               ,0000000
07,2009,06,1,01,18,MONTEFRÍO,01,002 ,B,LV                                                ,0000000
07,2009,06,1,01,18,MONTEFRÍO,01,003 ,A,PCPE                                              ,0000000
07,2009,06,1,01,18,MONTEFRÍO,01,003 ,B,PP                                                ,0000088
07,2009,06,1,01,18,MONTEFRÍO,01,003 ,B,POSI                                              ,0000000
07,2009,06,1,01,18,MONTEFRÍO,01,003 ,B,PA                                                ,0000004
07,2009,06,1,01,18,MONTEFRÍO,01,003 ,C,PCPE                                              ,0000000
07,2009,06,1,01,18,MONTEFRÍO,01,003 ,C,LIBERTAS                                          ,0000000
07,2009,06,1,01,18,MONTEFRÍO,02,001 ,U,FE de las JONS                                    ,0000000
07,2009,06,1,01,18,MONTEFRÍO,02,001 ,U,FA                                                ,0000000
07,2009,06,1,01,18,MONTEFRÍO,02,001 ,U,PSOE                                              ,0000112
07,2009,06,1,01,18,MONTEFRÍO,02,001 ,U,POSI                                              ,0000001
07,2009,06,1,01,18,MONTEFRÍO,02,001 ,U,IULV-CA                                           ,0000005
07,2009,06,1,01,18,MONTEFRÍO,03,001 ,A,IULV-CA                                           ,0000005
07,2009,06,1,01,18,MONTEFRÍO,03,001 ,B,LV                                                ,0000000
07,2009,06,1,01,18,MONTEJÍCAR,01,001 ,A,IZAN-RG                                           ,0000000
07,2009,06,1,01,18,MONTEJÍCAR,01,001 ,A,UPyD                                              ,0000009
07,2009,06,1,01,18,MONTEJÍCAR,01,001 ,A,FA                                                ,0000000
07,2009,06,1,01,18,MONTEJÍCAR,01,001 ,A,II                                                ,0000000
07,2009,06,1,01,18,MONTEJÍCAR,01,001 ,A,AA                                                ,0000000
07,2009,06,1,01,18,MONTEJÍCAR,01,001 ,B,CDL                                               ,0000000
07,2009,06,1,01,18,MONTEJÍCAR,01,001 ,B,LV                                                ,0000000
07,2009,06,1,01,18,MONTILLANA,01,001 ,A,SAIn                                              ,0000000
07,2009,06,1,01,18,MONTILLANA,01,001 ,B,CDL                                               ,0000000
07,2009,06,1,01,18,MONTILLANA,01,001 ,B,DN                                                ,0000000
07,2009,06,1,01,18,MONTILLANA,01,001 ,B,AA                                                ,0000000
07,2009,06,1,01,18,MORALEDA DE ZAFAYONA,01,001 ,A,UCL                                               ,0000000
07,2009,06,1,01,18,MORALEDA DE ZAFAYONA,01,001 ,A,PH                                                ,0000000
07,2009,06,1,01,18,MORALEDA DE ZAFAYONA,01,001 ,B,UPyD                                              ,0000002
07,2009,06,1,01,18,MORALEDA DE ZAFAYONA,01,001 ,B,MSR                                               ,0000000
07,2009,06,1,01,18,MORALEDA DE ZAFAYONA,01,002 ,U,UV                                                ,0000000
07,2009,06,1,01,18,MORALEDA DE ZAFAYONA,01,002 ,U,PACMA                                             ,0000000
07,2009,06,1,01,18,MORALEDA DE ZAFAYONA,01,002 ,U,UCE                                               ,0000000
07,2009,06,1,01,18,MORALEDA DE ZAFAYONA,01,002 ,U,LV                                                ,0000000
07,2009,06,1,01,18,MOTRIL,01,001 ,A,IZAN-RG                                           ,0000002
07,2009,06,1,01,18,MOTRIL,01,001 ,A,PP                                                ,0000203
07,2009,06,1,01,18,MOTRIL,01,001 ,A,UCL                                               ,0000000
07,2009,06,1,01,18,MOTRIL,01,001 ,A,UNA                                               ,0000000
07,2009,06,1,01,18,MOTRIL,01,001 ,B,PSA                                               ,0000001
07,2009,06,1,01,18,MOTRIL,01,001 ,B,FA                                                ,0000000
07,2009,06,1,01,18,MOTRIL,01,001 ,B,POSI                                              ,0000000
07,2009,06,1,01,18,MOTRIL,01,002 ,U,FE de las JONS                                    ,0000000
07,2009,06,1,01,18,MOTRIL,01,002 ,U,PFyV                                              ,0000000
07,2009,06,1,01,18,MOTRIL,01,003 ,A,PCPE                                              ,0000000
07,2009,06,1,01,18,MOTRIL,01,003 ,A,UCE                                               ,0000000
07,2009,06,1,01,18,MOTRIL,01,003 ,A,POSI                                              ,0000000
07,2009,06,1,01,18,MOTRIL,01,003 ,A,AA                                                ,0000000
07,2009,06,1,01,18,MOTRIL,01,003 ,B,PSOE                                              ,0000073
07,2009,06,1,01,18,MOTRIL,01,003 ,B,IULV-CA                                           ,0000009
07,2009,06,1,01,18,MOTRIL,01,003 ,C,SAIn                                              ,0000000
07,2009,06,1,01,18,MOTRIL,01,003 ,C,UCL                                               ,0000000
07,2009,06,1,01,18,MOTRIL,01,003 ,C,PREPAL                                            ,0000000
07,2009,06,1,01,18,MOTRIL,01,003 ,C,II                                                ,0000000
07,2009,06,1,01,18,MOTRIL,01,003 ,C,IULV-CA                                           ,0000006
07,2009,06,1,01,18,MOTRIL,01,004 ,A,UPyD                                              ,0000007
07,2009,06,1,01,18,MOTRIL,01,004 ,A,PREPAL                                            ,0000000
07,2009,06,1,01,18,MOTRIL,01,004 ,B,SAIn                                              ,0000000
07,2009,06,1,01,18,MOTRIL,02,001 ,A,SAIn                                              ,0000000
07,2009,06,1,01,18,MOTRIL,02,001 ,A,PSA                                               ,0000000
07,2009,06,1,01,18,MOTRIL,02,001 ,A,FE de las JONS                                    ,0000000
07,2009,06,1,01,18,MOTRIL,02,001 ,A,IZAN-RG                                           ,0000000
07,2009,06,1,01,18,MOTRIL,02,001 ,A,PFyV                                              ,0000000
07,2009,06,1,01,18,MOTRIL,02,001 ,A,UCL                                               ,0000000
07,2009,06,1,01,18,MOTRIL,02,001 ,A,LV                                                ,0000001
07,2009,06,1,01,18,MOTRIL,02,001 ,B,IZAN-RG                                           ,0000000
07,2009,06,1,01,18,MOTRIL,02,001 ,B,PACMA                                             ,0000000
07,2009,06,1,01,18,MOTRIL,02,001 ,B,IULV-CA                                           ,0000016
07,2009,06,1,01,18,MOTRIL,02,002 ,A,SAIn                                              ,0000000
07,2009,06,1,01,18,MOTRIL,02,002 ,A,PFyV                                              ,0000000
07,2009,06,1,01,18,MOTRIL,02,002 ,B,FN                                                ,0000000
07,2009,06,1,01,18,MOTRIL,02,002 ,B,PH                                                ,0000000
07,2009,06,1,01,18,MOTRIL,02,003 ,A,UV                                                ,0000000
07,2009,06,1,01,18,MOTRIL,02,003 ,A,PSOE                                              ,0000094
07,2009,06,1,01,18,MOTRIL,02,003 ,B,FE de las JONS                                    ,0000000
07,2009,06,1,01,18,MOTRIL,02,003 ,B,PCPE                                              ,0000000
07,2009,06,1,01,18,MOTRIL,02,004 ,A,PSA                                               ,0000003
07,2009,06,1,01,18,MOTRIL,02,004 ,A,CDL                                               ,0000000
07,2009,06,1,01,18,MOTRIL,02,004 ,A,UPyD                                              ,0000013
07,2009,06,1,01,18,MOTRIL,02,004 ,A,FA                                                ,0000000
07,2009,06,1,01,18,MOTRIL,02,004 ,B,PSA                                               ,0000001
07,2009,06,1,01,18,MOTRIL,02,004 ,B,PREPAL                                            ,0000000
07,2009,06,1,01,18,MOTRIL,02,004 ,B,LV                                                ,0000002
07,2009,06,1,01,18,MOTRIL,02,005 ,A,PSOE                                              ,0000080
07,2009,06,1,01,18,MOTRIL,02,005 ,A,UNA                                               ,0000000
07,2009,06,1,01,18,MOTRIL,02,005 ,B,FE de las JONS                                    ,0000000
07,2009,06,1,01,18,MOTRIL,02,005 ,B,II                                                ,0000000
07,2009,06,1,01,18,MOTRIL,02,006 ,A,UPyD                                              ,0000005
07,2009,06,1,01,18,MOTRIL,02,006 ,B,iF                                                ,0000000
07,2009,06,1,01,18,MOTRIL,02,006 ,B,LIBERTAS                                          ,0000000
07,2009,06,1,01,18,MOTRIL,02,006 ,B,FN                                                ,0000000
07,2009,06,1,01,18,MOTRIL,03,001 ,U,AES                                               ,0000000
07,2009,06,1,01,18,MOTRIL,03,002 ,A,iF                                                ,0000000
07,2009,06,1,01,18,MOTRIL,03,002 ,A,IZAN-RG                                           ,0000000
07,2009,06,1,01,18,MOTRIL,03,002 ,A,DN                                                ,0000000
07,2009,06,1,01,18,MOTRIL,03,002 ,A,UCE                                               ,0000000
07,2009,06,1,01,18,MOTRIL,03,002 ,B,IZAN-RG                                           ,0000000
07,2009,06,1,01,18,MOTRIL,03,002 ,B,UCL                                               ,0000000
07,2009,06,1,01,18,MOTRIL,03,002 ,B,PUM+J                                             ,0000000
07,2009,06,1,01,18,MOTRIL,03,002 ,B,LV-GVE                                            ,0000000
07,2009,06,1,01,18,MOTRIL,03,002 ,B,PA                                                ,0000000
07,2009,06,1,01,18,MOTRIL,03,003 ,A,RC                                                ,0000000
07,2009,06,1,01,18,MOTRIL,03,003 ,A,PCPE                                              ,0000001
07,2009,06,1,01,18,MOTRIL,03,003 ,A,PUM+J                                             ,0000001
07,2009,06,1,01,18,MOTRIL,03,003 ,A,CDS                                               ,0000000
07,2009,06,1,01,18,MOTRIL,03,003 ,A,PSOE                                              ,0000106
07,2009,06,1,01,18,MOTRIL,03,003 ,B,II                                                ,0000000
07,2009,06,1,01,18,MOTRIL,03,004 ,A,FE de las JONS                                    ,0000001
07,2009,06,1,01,18,MOTRIL,03,004 ,A,LIBERTAS                                          ,0000001
07,2009,06,1,01,18,MOTRIL,03,004 ,A,LV                                                ,0000001
07,2009,06,1,01,18,MOTRIL,03,004 ,B,iF                                                ,0000000
07,2009,06,1,01,18,MOTRIL,03,004 ,B,PFyV                                              ,0000000
07,2009,06,1,01,18,MOTRIL,03,004 ,B,UNA                                               ,0000000
07,2009,06,1,01,18,MOTRIL,03,004 ,B,PA                                                ,0000004
07,2009,06,1,01,18,MOTRIL,04,001 ,A,UPyD                                              ,0000005
07,2009,06,1,01,18,MOTRIL,04,001 ,A,FA                                                ,0000000
07,2009,06,1,01,18,MOTRIL,04,001 ,A,LV-GVE                                            ,0000000
07,2009,06,1,01,18,MOTRIL,04,001 ,B,RC                                                ,0000000
07,2009,06,1,01,18,MOTRIL,04,001 ,B,II                                                ,0000000
07,2009,06,1,01,18,MOTRIL,04,002 ,A,PH                                                ,0000000
07,2009,06,1,01,18,MOTRIL,04,002 ,A,IULV-CA                                           ,0000012
07,2009,06,1,01,18,MOTRIL,04,002 ,B,PFyV                                              ,0000000
07,2009,06,1,01,18,MOTRIL,04,003 ,A,EXTREMADURA UNIDA                                 ,0000001
07,2009,06,1,01,18,MOTRIL,04,003 ,A,LIBERTAS                                          ,0000000
07,2009,06,1,01,18,MOTRIL,04,003 ,A,PH                                                ,0000000
07,2009,06,1,01,18,MOTRIL,04,004 ,A,LV-GVE                                            ,0000000
07,2009,06,1,01,18,MOTRIL,04,004 ,A,IULV-CA                                           ,0000013
07,2009,06,1,01,18,MOTRIL,04,004 ,C,FE de las JONS                                    ,0000001
07,2009,06,1,01,18,MOTRIL,04,005 ,B,SAIn                                              ,0000000
07,2009,06,1,01,18,MOTRIL,04,005 ,B,CDL                                               ,0000000
07,2009,06,1,01,18,MOTRIL,04,005 ,B,PCPE                                              ,0000000
07,2009,06,1,01,18,MOTRIL,04,006 ,A,PSA                                               ,0000000
07,2009,06,1,01,18,MOTRIL,04,006 ,A,LV-GVE                                            ,0000000
07,2009,06,1,01,18,MOTRIL,04,007 ,A,PA                                                ,0000010
07,2009,06,1,01,18,MOTRIL,04,007 ,B,RC                                                ,0000000
07,2009,06,1,01,18,MOTRIL,04,007 ,C,SAIn                                              ,0000000
07,2009,06,1,01,18,MOTRIL,04,007 ,C,DN                                                ,0000000
07,2009,06,1,01,18,MOTRIL,04,008 ,A,RC                                                ,0000000
07,2009,06,1,01,18,MOTRIL,04,008 ,A,LV                                                ,0000000
07,2009,06,1,01,18,MOTRIL,04,008 ,C,IZAN-RG                                           ,0000001
07,2009,06,1,01,18,MOTRIL,04,008 ,C,AES                                               ,0000000
07,2009,06,1,01,18,MOTRIL,04,008 ,C,UNA                                               ,0000000
07,2009,06,1,01,18,MOTRIL,04,008 ,C,PH                                                ,0000000
07,2009,06,1,01,18,MOTRIL,04,009 ,A,iF                                                ,0000000
07,2009,06,1,01,18,MOTRIL,04,009 ,A,IZAN-RG                                           ,0000000
07,2009,06,1,01,18,MOTRIL,04,009 ,A,FA                                                ,0000000
07,2009,06,1,01,18,MOTRIL,04,009 ,B,CDL                                               ,0000000
07,2009,06,1,01,18,MOTRIL,04,009 ,B,RC                                                ,0000000
07,2009,06,1,01,18,MOTRIL,04,009 ,B,PUM+J                                             ,0000000
07,2009,06,1,01,18,MOTRIL,04,009 ,B,PSOE                                              ,0000165
07,2009,06,1,01,18,MOTRIL,04,009 ,B,II                                                ,0000001
07,2009,06,1,01,18,MOTRIL,04,009 ,B,DN                                                ,0000000
07,2009,06,1,01,18,MOTRIL,04,010 ,A,PREPAL                                            ,0000000
07,2009,06,1,01,18,MOTRIL,04,010 ,A,FN                                                ,0000000
07,2009,06,1,01,18,MOTRIL,04,010 ,A,UCE                                               ,0000000
07,2009,06,1,01,18,MOTRIL,04,010 ,B,PUM+J                                             ,0000000
07,2009,06,1,01,18,MOTRIL,04,010 ,B,LV-GVE                                            ,0000000
07,2009,06,1,01,18,MOTRIL,04,010 ,B,DN                                                ,0000000
07,2009,06,1,01,18,MOTRIL,04,011 ,A,PFyV                                              ,0000000
07,2009,06,1,01,18,MOTRIL,04,011 ,A,PCPE                                              ,0000000
07,2009,06,1,01,18,MOTRIL,04,011 ,B,UV                                                ,0000000
07,2009,06,1,01,18,MOTRIL,04,011 ,B,UPyD                                              ,0000002
07,2009,06,1,01,18,MOTRIL,04,011 ,B,PSOE                                              ,0000174
07,2009,06,1,01,18,MOTRIL,04,012 ,A,SAIn                                              ,0000000
07,2009,06,1,01,18,MOTRIL,04,012 ,A,PFyV                                              ,0000000
07,2009,06,1,01,18,MOTRIL,04,012 ,A,PACMA                                             ,0000003
07,2009,06,1,01,18,MOTRIL,04,012 ,A,PSOE                                              ,0000158
07,2009,06,1,01,18,MOTRIL,04,012 ,B,PACMA                                             ,0000000
07,2009,06,1,01,18,MOTRIL,04,013 ,U,CDS                                               ,0000000
07,2009,06,1,01,18,MOTRIL,05,001 ,A,CDL                                               ,0000000
07,2009,06,1,01,18,MOTRIL,05,001 ,A,UCL                                               ,0000000
07,2009,06,1,01,18,MOTRIL,05,001 ,A,PA                                                ,0000002
07,2009,06,1,01,18,MOTRIL,05,001 ,B,IZAN-RG                                           ,0000000
07,2009,06,1,01,18,MOTRIL,05,001 ,B,UCL                                               ,0000000
07,2009,06,1,01,18,MOTRIL,05,001 ,B,LV                                                ,0000000
07,2009,06,1,01,18,MOTRIL,05,002 ,A,AES                                               ,0000000
07,2009,06,1,01,18,MOTRIL,05,002 ,A,LIBERTAS                                          ,0000000
07,2009,06,1,01,18,MOTRIL,05,002 ,B,iF                                                ,0000000
07,2009,06,1,01,18,MOTRIL,05,002 ,B,DN                                                ,0000000
07,2009,06,1,01,18,MOTRIL,05,003 ,A,PSA                                               ,0000001
07,2009,06,1,01,18,MOTRIL,05,004 ,A,II                                                ,0000001
07,2009,06,1,01,18,MOTRIL,05,004 ,A,POSI                                              ,0000000
07,2009,06,1,01,18,MOTRIL,05,004 ,B,CDL                                               ,0000000
07,2009,06,1,01,18,MOTRIL,05,004 ,B,PUM+J                                             ,0000000
07,2009,06,1,01,18,MOTRIL,05,004 ,B,LV-GVE                                            ,0000001
07,2009,06,1,01,18,MOTRIL,05,005 ,A,PP                                                ,0000100
07,2009,06,1,01,18,MOTRIL,05,005 ,A,UPyD                                              ,0000002
07,2009,06,1,01,18,MOTRIL,05,005 ,A,CDS                                               ,0000001
