"Tipo de elección.","Año del proceso electoral.","Mes del proceso electoral.","Número de vuelta (en procesos a una sola vuelta = 1)","Código de la Comunidad Autónoma o 99 si se trata del Total Nacional del C.E.R.A.","Código I.N.E. de la provincia o 99 si se trata del Total Nacional o Autonómico del C.E.R.A.","Municipio","Número de distrito municipal en su caso o 01 si el municipio no tiene distritos (distrito único). En el caso de datos procedentes del C.E.R.A., llevará el número del ‘Distrito Electoral’ a que correspondan o 09 si el ámbito de dicho distrito coincide con el de la provincia.","Colegio","Código de la mesa (una letra mayúscula identificando la mesa o una ‘U’ en caso de mesa única).","Siglas.","Votos obtenidos por la candidatura o el Senador."
07,2009,06,1,01,18,GRANADA,01,,A,PCPE                                              ,0000000
07,2009,06,1,01,18,GRANADA,01,,A,UPyD                                              ,0000002
07,2009,06,1,01,18,GRANADA,01,,B,PSA                                               ,0000000
07,2009,06,1,01,18,GRANADA,01,,B,RC                                                ,0000000
07,2009,06,1,01,18,GRANADA,01,,B,FA                                                ,0000000
07,2009,06,1,01,18,GRANADA,01,,A,PCPE                                              ,0000000
07,2009,06,1,01,18,GRANADA,01,,A,AA                                                ,0000000
07,2009,06,1,01,18,GRANADA,01,,A,IZAN-RG                                           ,0000001
07,2009,06,1,01,18,GRANADA,01,,B,iF                                                ,0000000
07,2009,06,1,01,18,GRANADA,01,,B,IZAN-RG                                           ,0000000
07,2009,06,1,01,18,GRANADA,01,,B,CDL                                               ,0000000
07,2009,06,1,01,18,GRANADA,01,,B,PFyV                                              ,0000000
07,2009,06,1,01,18,GRANADA,01,,B,UCL                                               ,0000000
07,2009,06,1,01,18,GRANADA,01,,A,CDL                                               ,0000000
07,2009,06,1,01,18,GRANADA,01,,A,PFyV                                              ,0000000
07,2009,06,1,01,18,GRANADA,01,,A,PA                                                ,0000000
07,2009,06,1,01,18,GRANADA,01,,B,PFyV                                              ,0000000
07,2009,06,1,01,18,GRANADA,01,,B,RC                                                ,0000000
07,2009,06,1,01,18,GRANADA,01,,A,DN                                                ,0000000
07,2009,06,1,01,18,GRANADA,01,,B,iF                                                ,0000001
07,2009,06,1,01,18,GRANADA,01,,U,UCL                                               ,0000000
07,2009,06,1,01,18,GRANADA,01,,U,PSOE                                              ,0000079
07,2009,06,1,01,18,GRANADA,01,,U,UCE                                               ,0000000
07,2009,06,1,01,18,GRANADA,01,,A,PSA                                               ,0000000
07,2009,06,1,01,18,GRANADA,01,,A,AA                                                ,0000000
07,2009,06,1,01,18,GRANADA,01,,C,FE de las JONS                                    ,0000000
07,2009,06,1,01,18,GRANADA,01,,C,CDL                                               ,0000000
07,2009,06,1,01,18,GRANADA,01,,A,PREPAL                                            ,0000000
07,2009,06,1,01,18,GRANADA,01,,A,LV                                                ,0000000
07,2009,06,1,01,18,GRANADA,01,,B,FA                                                ,0000001
07,2009,06,1,01,18,GRANADA,01,,B,PACMA                                             ,0000000
07,2009,06,1,01,18,GRANADA,01,,B,UCE                                               ,0000000
07,2009,06,1,01,18,GRANADA,01,,A,EXTREMADURA UNIDA                                 ,0000000
07,2009,06,1,01,18,GRANADA,01,,A,UNA                                               ,0000000
07,2009,06,1,01,18,GRANADA,01,,A,PA                                                ,0000001
07,2009,06,1,01,18,GRANADA,01,,B,FE de las JONS                                    ,0000000
07,2009,06,1,01,18,GRANADA,01,,U,PUM+J                                             ,0000002
07,2009,06,1,01,18,GRANADA,01,,U,II                                                ,0000002
07,2009,06,1,01,18,GRANADA,01,,U,UCE                                               ,0000000
07,2009,06,1,01,18,GRANADA,01,,U,UCL                                               ,0000000
07,2009,06,1,01,18,GRANADA,01,,U,POSI                                              ,0000000
07,2009,06,1,01,18,GRANADA,01,,A,PSA                                               ,0000002
07,2009,06,1,01,18,GRANADA,01,,A,FN                                                ,0000000
07,2009,06,1,01,18,GRANADA,01,,A,AA                                                ,0000000
07,2009,06,1,01,18,GRANADA,01,,U,UCL                                               ,0000000
07,2009,06,1,01,18,GRANADA,01,,U,PREPAL                                            ,0000000
07,2009,06,1,01,18,GRANADA,01,,U,CDS                                               ,0000000
07,2009,06,1,01,18,GRANADA,01,,U,FN                                                ,0000000
07,2009,06,1,01,18,GRANADA,01,,U,PA                                                ,0000000
07,2009,06,1,01,18,GRANADA,01,,U,PSA                                               ,0000000
07,2009,06,1,01,18,GRANADA,01,,U,PREPAL                                            ,0000000
07,2009,06,1,01,18,GRANADA,01,,U,FN                                                ,0000000
07,2009,06,1,01,18,GRANADA,01,,U,UCE                                               ,0000000
07,2009,06,1,01,18,GRANADA,01,,A,CDL                                               ,0000000
07,2009,06,1,01,18,GRANADA,01,,A,PCPE                                              ,0000000
07,2009,06,1,01,18,GRANADA,01,,A,PUM+J                                             ,0000000
07,2009,06,1,01,18,GRANADA,01,,B,LV                                                ,0000000
07,2009,06,1,01,18,GRANADA,01,,A,SAIn                                              ,0000000
07,2009,06,1,01,18,GRANADA,01,,A,PP                                                ,0000138
07,2009,06,1,01,18,GRANADA,01,,A,CDL                                               ,0000000
07,2009,06,1,01,18,GRANADA,01,,A,RC                                                ,0000000
07,2009,06,1,01,18,GRANADA,01,,A,LIBERTAS                                          ,0000000
07,2009,06,1,01,18,GRANADA,01,,B,LIBERTAS                                          ,0000000
07,2009,06,1,01,18,GRANADA,01,,B,IULV-CA                                           ,0000004
07,2009,06,1,01,18,GRANADA,01,,U,II                                                ,0000000
07,2009,06,1,01,18,GRANADA,01,,B,PP                                                ,0000198
07,2009,06,1,01,18,GRANADA,01,,B,PFyV                                              ,0000001
07,2009,06,1,01,18,GRANADA,01,,B,PSOE                                              ,0000114
07,2009,06,1,01,18,GRANADA,01,,U,iF                                                ,0000000
07,2009,06,1,01,18,GRANADA,01,,U,PCPE                                              ,0000000
07,2009,06,1,01,18,GRANADA,01,,U,II                                                ,0000000
07,2009,06,1,01,18,GRANADA,01,,A,UCL                                               ,0000000
07,2009,06,1,01,18,GRANADA,01,,B,UV                                                ,0000000
07,2009,06,1,01,18,GRANADA,01,,B,PCPE                                              ,0000000
07,2009,06,1,01,18,GRANADA,01,,B,CDS                                               ,0000000
07,2009,06,1,01,18,GRANADA,01,,B,IULV-CA                                           ,0000003
07,2009,06,1,01,18,GRANADA,02,,A,AA                                                ,0000000
07,2009,06,1,01,18,GRANADA,02,,B,UCL                                               ,0000000
07,2009,06,1,01,18,GRANADA,02,,B,UPyD                                              ,0000009
07,2009,06,1,01,18,GRANADA,02,,B,PSOE                                              ,0000045
07,2009,06,1,01,18,GRANADA,02,,B,FE de las JONS                                    ,0000001
07,2009,06,1,01,18,GRANADA,02,,B,LIBERTAS                                          ,0000000
07,2009,06,1,01,18,GRANADA,02,,A,PUM+J                                             ,0000000
07,2009,06,1,01,18,GRANADA,02,,A,LV-GVE                                            ,0000001
07,2009,06,1,01,18,GRANADA,02,,B,LV                                                ,0000000
07,2009,06,1,01,18,GRANADA,02,,A,UCL                                               ,0000000
07,2009,06,1,01,18,GRANADA,02,,B,FE de las JONS                                    ,0000001
07,2009,06,1,01,18,GRANADA,02,,B,EXTREMADURA UNIDA                                 ,0000000
07,2009,06,1,01,18,GRANADA,02,,B,CDL                                               ,0000000
07,2009,06,1,01,18,GRANADA,02,,B,LV-GVE                                            ,0000001
07,2009,06,1,01,18,GRANADA,02,,B,FN                                                ,0000000
07,2009,06,1,01,18,GRANADA,02,,B,POSI                                              ,0000000
07,2009,06,1,01,18,GRANADA,02,,U,SAIn                                              ,0000001
07,2009,06,1,01,18,GRANADA,01,,B,iF                                                ,0000000
07,2009,06,1,01,18,GRANADA,01,,B,LIBERTAS                                          ,0000002
07,2009,06,1,01,18,GRANADA,01,,A,UPyD                                              ,0000013
07,2009,06,1,01,18,GRANADA,01,,B,CDS                                               ,0000000
07,2009,06,1,01,18,GRANADA,01,,B,PACMA                                             ,0000000
07,2009,06,1,01,18,GRANADA,01,,B,II                                                ,0000000
07,2009,06,1,01,18,GRANADA,01,,U,CDL                                               ,0000000
07,2009,06,1,01,18,GRANADA,01,,U,PREPAL                                            ,0000000
07,2009,06,1,01,18,GRANADA,01,,U,PH                                                ,0000000
07,2009,06,1,01,18,GRANADA,01,,U,IULV-CA                                           ,0000007
07,2009,06,1,01,18,GRANADA,01,,U,LV                                                ,0000000
07,2009,06,1,01,18,GRANADA,01,,A,FE de las JONS                                    ,0000000
07,2009,06,1,01,18,GRANADA,01,,A,LIBERTAS                                          ,0000000
07,2009,06,1,01,18,GRANADA,01,,B,UCE                                               ,0000000
07,2009,06,1,01,18,GRANADA,01,,U,FE de las JONS                                    ,0000000
07,2009,06,1,01,18,GRANADA,01,,U,PFyV                                              ,0000001
07,2009,06,1,01,18,GRANADA,01,,A,IZAN-RG                                           ,0000001
07,2009,06,1,01,18,GRANADA,01,,A,PP                                                ,0000132
07,2009,06,1,01,18,GRANADA,02,,A,PREPAL                                            ,0000000
07,2009,06,1,01,18,GRANADA,02,,A,UNA                                               ,0000000
07,2009,06,1,01,18,GRANADA,02,,B,FA                                                ,0000000
07,2009,06,1,01,18,GRANADA,02,,B,MSR                                               ,0000000
07,2009,06,1,01,18,GRANADA,02,,A,IZAN-RG                                           ,0000000
07,2009,06,1,01,18,GRANADA,02,,A,EXTREMADURA UNIDA                                 ,0000000
07,2009,06,1,01,18,GRANADA,02,,A,FA                                                ,0000000
07,2009,06,1,01,18,GRANADA,02,,B,PCPE                                              ,0000000
07,2009,06,1,01,18,GRANADA,02,,B,UNA                                               ,0000000
07,2009,06,1,01,18,GRANADA,02,,A,PSA                                               ,0000000
07,2009,06,1,01,18,GRANADA,02,,A,CDL                                               ,0000000
07,2009,06,1,01,18,GRANADA,02,,B,PSA                                               ,0000000
07,2009,06,1,01,18,GRANADA,02,,U,UV                                                ,0000000
07,2009,06,1,01,18,GRANADA,02,,U,PACMA                                             ,0000000
07,2009,06,1,01,18,GRANADA,02,,A,EXTREMADURA UNIDA                                 ,0000000
07,2009,06,1,01,18,GRANADA,02,,A,PH                                                ,0000000
07,2009,06,1,01,18,GRANADA,02,,U,PACMA                                             ,0000001
07,2009,06,1,01,18,GRANADA,02,,A,AA                                                ,0000000
07,2009,06,1,01,18,GRANADA,02,,B,PH                                                ,0000000
07,2009,06,1,01,18,GRANADA,02,,B,IULV-CA                                           ,0000005
07,2009,06,1,01,18,GRANADA,02,,U,UNA                                               ,0000000
07,2009,06,1,01,18,GRANADA,02,,A,MSR                                               ,0000000
07,2009,06,1,01,18,GRANADA,02,,B,EXTREMADURA UNIDA                                 ,0000000
07,2009,06,1,01,18,GRANADA,02,,A,FN                                                ,0000000
07,2009,06,1,01,18,GRANADA,02,,A,LV                                                ,0000001
07,2009,06,1,01,18,GRANADA,02,,B,AES                                               ,0000001
07,2009,06,1,01,18,GRANADA,02,,B,PH                                                ,0000000
07,2009,06,1,01,18,GRANADA,02,,U,PUM+J                                             ,0000000
07,2009,06,1,01,18,GRANADA,02,,U,LIBERTAS                                          ,0000000
07,2009,06,1,01,18,GRANADA,02,,U,LV-GVE                                            ,0000000
07,2009,06,1,01,18,GRANADA,02,,U,DN                                                ,0000001
07,2009,06,1,01,18,GRANADA,01,,A,MSR                                               ,0000000
07,2009,06,1,01,18,GRANADA,01,,A,DN                                                ,0000000
07,2009,06,1,01,18,GRANADA,01,,B,PFyV                                              ,0000000
07,2009,06,1,01,18,GRANADA,01,,B,PCPE                                              ,0000000
07,2009,06,1,01,18,GRANADA,01,,B,FA                                                ,0000000
07,2009,06,1,01,18,GRANADA,01,,B,II                                                ,0000000
07,2009,06,1,01,18,GRANADA,01,,A,PFyV                                              ,0000000
07,2009,06,1,01,18,GRANADA,01,,A,UNA                                               ,0000000
07,2009,06,1,01,18,GRANADA,01,,A,POSI                                              ,0000001
07,2009,06,1,01,18,GRANADA,01,,B,PSA                                               ,0000001
07,2009,06,1,01,18,GRANADA,01,,U,UPyD                                              ,0000015
07,2009,06,1,01,18,GRANADA,01,,U,FA                                                ,0000000
07,2009,06,1,01,18,GRANADA,01,,A,PSA                                               ,0000000
07,2009,06,1,01,18,GRANADA,01,,A,UCL                                               ,0000000
07,2009,06,1,01,18,GRANADA,01,,A,PCPE                                              ,0000000
07,2009,06,1,01,18,GRANADA,01,,B,PREPAL                                            ,0000000
07,2009,06,1,01,18,GRANADA,01,,U,PP                                                ,0000178
07,2009,06,1,01,18,GRANADA,01,,U,PUM+J                                             ,0000001
07,2009,06,1,01,18,GRANADA,01,,A,UNA                                               ,0000000
07,2009,06,1,01,18,GRANADA,01,,B,PFyV                                              ,0000000
07,2009,06,1,01,18,GRANADA,01,,B,UCL                                               ,0000000
07,2009,06,1,01,18,GRANADA,01,,B,LIBERTAS                                          ,0000000
07,2009,06,1,01,18,GRANADA,01,,B,POSI                                              ,0000000
07,2009,06,1,01,18,GRANADA,01,,B,AA                                                ,0000000
07,2009,06,1,01,18,GRANADA,02,,B,LV-GVE                                            ,0000002
07,2009,06,1,01,18,GRANADA,02,,B,IULV-CA                                           ,0000003
07,2009,06,1,01,18,GRANADA,02,,B,AES                                               ,0000001
07,2009,06,1,01,18,GRANADA,02,,B,II                                                ,0000001
07,2009,06,1,01,18,GRANADA,02,,A,IULV-CA                                           ,0000004
07,2009,06,1,01,18,GRANADA,02,,B,PCPE                                              ,0000000
07,2009,06,1,01,18,GRANADA,02,,U,iF                                                ,0000000
07,2009,06,1,01,18,GRANADA,02,,U,CDL                                               ,0000000
07,2009,06,1,01,18,GRANADA,02,,U,DN                                                ,0000001
07,2009,06,1,01,18,GRANADA,02,,A,AES                                               ,0000000
07,2009,06,1,01,18,GRANADA,02,,B,PP                                                ,0000287
07,2009,06,1,01,18,GRANADA,02,,B,CDS                                               ,0000000
07,2009,06,1,01,18,GRANADA,02,,B,DN                                                ,0000000
07,2009,06,1,01,18,GRANADA,02,,U,IZAN-RG                                           ,0000000
07,2009,06,1,01,18,GRANADA,02,,U,EXTREMADURA UNIDA                                 ,0000000
07,2009,06,1,01,18,GRANADA,02,,U,FA                                                ,0000000
07,2009,06,1,01,18,GRANADA,02,,A,UNA                                               ,0000000
07,2009,06,1,01,18,GRANADA,02,,B,UV                                                ,0000000
07,2009,06,1,01,18,GRANADA,02,,B,FN                                                ,0000001
07,2009,06,1,01,18,GRANADA,02,,B,II                                                ,0000000
07,2009,06,1,01,18,GRANADA,02,,B,LV                                                ,0000000
07,2009,06,1,01,18,GRANADA,02,,U,UCL                                               ,0000000
07,2009,06,1,01,18,GRANADA,02,,U,PH                                                ,0000000
07,2009,06,1,01,18,GRANADA,02,,U,IULV-CA                                           ,0000015
07,2009,06,1,01,18,GRANADA,02,,A,UV                                                ,0000000
07,2009,06,1,01,18,GRANADA,02,,B,PUM+J                                             ,0000001
07,2009,06,1,01,18,GRANADA,02,,A,IZAN-RG                                           ,0000001
07,2009,06,1,01,18,GRANADA,02,,A,FA                                                ,0000000
07,2009,06,1,01,18,GRANADA,02,,A,PREPAL                                            ,0000000
07,2009,06,1,01,18,GRANADA,02,,A,PSOE                                              ,0000061
07,2009,06,1,01,18,GRANADA,02,,B,SAIn                                              ,0000000
07,2009,06,1,01,18,GRANADA,02,,B,UPyD                                              ,0000008
07,2009,06,1,01,18,GRANADA,02,,B,MSR                                               ,0000001
07,2009,06,1,01,18,GRANADA,02,,B,II                                                ,0000000
07,2009,06,1,01,18,GRANADA,02,,U,FE de las JONS                                    ,0000000
07,2009,06,1,01,18,GRANADA,02,,U,IULV-CA                                           ,0000007
07,2009,06,1,01,18,GRANADA,02,,A,UCL                                               ,0000000
07,2009,06,1,01,18,GRANADA,02,,B,FE de las JONS                                    ,0000000
07,2009,06,1,01,18,GRANADA,02,,B,CDS                                               ,0000000
07,2009,06,1,01,18,GRANADA,02,,B,LIBERTAS                                          ,0000001
07,2009,06,1,01,18,GRANADA,02,,B,UNA                                               ,0000000
07,2009,06,1,01,18,GRANADA,02,,B,AA                                                ,0000000
07,2009,06,1,01,18,GRANADA,02,,A,iF                                                ,0000000
07,2009,06,1,01,18,GRANADA,02,,A,EXTREMADURA UNIDA                                 ,0000000
07,2009,06,1,01,18,GRANADA,02,,A,PREPAL                                            ,0000000
07,2009,06,1,01,18,GRANADA,02,,A,MSR                                               ,0000000
07,2009,06,1,01,18,GRANADA,02,,A,POSI                                              ,0000000
07,2009,06,1,01,18,GRANADA,02,,B,iF                                                ,0000000
07,2009,06,1,01,18,GRANADA,02,,B,PSA                                               ,0000000
07,2009,06,1,01,18,GRANADA,02,,B,UPyD                                              ,0000012
07,2009,06,1,01,18,GRANADA,02,,A,UNA                                               ,0000000
07,2009,06,1,01,18,GRANADA,02,,B,PA                                                ,0000000
07,2009,06,1,01,18,GRANADA,02,,A,UNA                                               ,0000000
07,2009,06,1,01,18,GRANADA,02,,A,UCE                                               ,0000000
07,2009,06,1,01,18,GRANADA,02,,B,PFyV                                              ,0000000
07,2009,06,1,01,18,GRANADA,02,,B,UCL                                               ,0000000
07,2009,06,1,01,18,GRANADA,02,,B,II                                                ,0000000
07,2009,06,1,01,18,GRANADA,02,,U,PFyV                                              ,0000000
07,2009,06,1,01,18,GRANADA,02,,A,EXTREMADURA UNIDA                                 ,0000000
07,2009,06,1,01,18,GRANADA,02,,A,UPyD                                              ,0000007
07,2009,06,1,01,18,GRANADA,02,,A,UCL                                               ,0000001
07,2009,06,1,01,18,GRANADA,02,,A,UNA                                               ,0000000
07,2009,06,1,01,18,GRANADA,02,,B,UCL                                               ,0000000
07,2009,06,1,01,18,GRANADA,02,,B,MSR                                               ,0000000
07,2009,06,1,01,18,GRANADA,02,,B,POSI                                              ,0000000
07,2009,06,1,01,18,GRANADA,02,,A,UCL                                               ,0000000
07,2009,06,1,01,18,GRANADA,02,,A,UNA                                               ,0000000
07,2009,06,1,01,18,GRANADA,02,,A,UCE                                               ,0000000
07,2009,06,1,01,18,GRANADA,02,,B,FE de las JONS                                    ,0000000
07,2009,06,1,01,18,GRANADA,02,,B,PP                                                ,0000111
07,2009,06,1,01,18,GRANADA,02,,B,UPyD                                              ,0000006
07,2009,06,1,01,18,GRANADA,02,,B,PACMA                                             ,0000000
07,2009,06,1,01,18,GRANADA,02,,A,PACMA                                             ,0000003
07,2009,06,1,01,18,GRANADA,02,,B,SAIn                                              ,0000000
07,2009,06,1,01,18,GRANADA,01,,A,PCPE                                              ,0000000
07,2009,06,1,01,18,GRANADA,01,,B,iF                                                ,0000000
07,2009,06,1,01,18,GRANADA,01,,B,SAIn                                              ,0000000
07,2009,06,1,01,18,GRANADA,01,,B,FN                                                ,0000000
07,2009,06,1,01,18,GRANADA,01,,U,FA                                                ,0000000
07,2009,06,1,01,18,GRANADA,01,,U,CDS                                               ,0000000
07,2009,06,1,01,18,GRANADA,01,,U,II                                                ,0000000
07,2009,06,1,01,18,GRANADA,01,,A,UNA                                               ,0000000
07,2009,06,1,01,18,GRANADA,01,,A,PA                                                ,0000000
07,2009,06,1,01,18,GRANADA,01,,B,DN                                                ,0000000
07,2009,06,1,01,18,GRANADA,01,,B,UCE                                               ,0000000
07,2009,06,1,01,18,GRANADA,01,,B,AA                                                ,0000000
07,2009,06,1,01,18,GRANADA,01,,A,CDL                                               ,0000000
07,2009,06,1,01,18,GRANADA,01,,A,POSI                                              ,0000000
07,2009,06,1,01,18,GRANADA,01,,B,PP                                                ,0000365
07,2009,06,1,01,18,GRANADA,01,,B,FN                                                ,0000000
07,2009,06,1,01,18,GRANADA,01,,B,IZAN-RG                                           ,0000000
07,2009,06,1,01,18,GRANADA,01,,B,PREPAL                                            ,0000000
07,2009,06,1,01,18,GRANADA,01,,B,PSOE                                              ,0000038
07,2009,06,1,01,18,GRANADA,01,,B,UNA                                               ,0000000
07,2009,06,1,01,18,GRANADA,01,,U,PSA                                               ,0000000
07,2009,06,1,01,18,GRANADA,01,,U,PP                                                ,0000295
07,2009,06,1,01,18,GRANADA,01,,U,UV                                                ,0000000
07,2009,06,1,01,18,GRANADA,01,,U,PUM+J                                             ,0000009
07,2009,06,1,01,18,GRANADA,01,,A,PFyV                                              ,0000000
07,2009,06,1,01,18,GRANADA,01,,B,UV                                                ,0000000
07,2009,06,1,01,18,GRANADA,01,,U,PACMA                                             ,0000000
07,2009,06,1,01,18,GRANADA,01,,A,UPyD                                              ,0000015
07,2009,06,1,01,18,GRANADA,01,,A,PREPAL                                            ,0000000
07,2009,06,1,01,18,GRANADA,01,,A,DN                                                ,0000000
07,2009,06,1,01,18,GRANADA,01,,B,AES                                               ,0000000
07,2009,06,1,01,18,GRANADA,01,,B,PUM+J                                             ,0000001
07,2009,06,1,01,18,GRANADA,01,,B,UNA                                               ,0000000
07,2009,06,1,01,18,GRANADA,01,,C,RC                                                ,0000000
07,2009,06,1,01,18,GRANADA,01,,C,PREPAL                                            ,0000000
07,2009,06,1,01,18,GRANADA,01,,A,PACMA                                             ,0000001
07,2009,06,1,01,18,GRANADA,01,,A,II                                                ,0000000
07,2009,06,1,01,18,GRANADA,01,,B,PCPE                                              ,0000000
07,2009,06,1,01,18,GRANADA,01,,B,PH                                                ,0000000
07,2009,06,1,01,18,GRANADA,01,,B,PA                                                ,0000003
07,2009,06,1,01,18,GRANADA,01,,A,MSR                                               ,0000001
07,2009,06,1,01,18,GRANADA,01,,A,LV                                                ,0000000
07,2009,06,1,01,18,GRANADA,01,,B,II                                                ,0000000
07,2009,06,1,01,18,GRANADA,01,,U,CDS                                               ,0000001
07,2009,06,1,01,18,GRANADA,01,,U,FN                                                ,0000000
07,2009,06,1,01,18,GRANADA,01,,U,PSOE                                              ,0000079
07,2009,06,1,01,18,GRANADA,01,,A,UNA                                               ,0000000
07,2009,06,1,01,18,GRANADA,01,,B,DN                                                ,0000000
07,2009,06,1,01,18,GRANADA,01,,B,PA                                                ,0000000
07,2009,06,1,01,18,GRANADA,01,,U,SAIn                                              ,0000002
07,2009,06,1,01,18,GRANADA,01,,U,PH                                                ,0000000
07,2009,06,1,01,18,GRANADA,01,,A,FN                                                ,0000000
07,2009,06,1,01,18,GRANADA,01,,A,LV                                                ,0000000
07,2009,06,1,01,18,GRANADA,01,,B,RC                                                ,0000000
07,2009,06,1,01,18,GRANADA,01,,B,UPyD                                              ,0000024
07,2009,06,1,01,18,GRANADA,01,,B,II                                                ,0000000
07,2009,06,1,01,18,GRANADA,01,,B,UCE                                               ,0000000
07,2009,06,1,01,18,GRANADA,01,,C,SAIn                                              ,0000001
07,2009,06,1,01,18,GRANADA,01,,C,UCL                                               ,0000000
07,2009,06,1,01,18,GRANADA,01,,C,PACMA                                             ,0000000
07,2009,06,1,01,18,GRANADA,01,,A,iF                                                ,0000000
07,2009,06,1,01,18,GRANADA,01,,A,UPyD                                              ,0000009
07,2009,06,1,01,18,GRANADA,01,,B,IULV-CA                                           ,0000007
07,2009,06,1,01,18,GRANADA,01,,A,II                                                ,0000000
07,2009,06,1,01,18,GRANADA,01,,B,CDL                                               ,0000000
07,2009,06,1,01,18,GRANADA,01,,U,iF                                                ,0000000
07,2009,06,1,01,18,GRANADA,01,,U,CDS                                               ,0000000
07,2009,06,1,01,18,GRANADA,01,,U,LIBERTAS                                          ,0000004
07,2009,06,1,01,18,GRANADA,01,,U,LV                                                ,0000000
07,2009,06,1,01,18,GRANADA,01,,U,FN                                                ,0000000
07,2009,06,1,01,18,GRANADA,01,,U,LV                                                ,0000000
07,2009,06,1,01,18,GRANADA,01,,U,UV                                                ,0000001
07,2009,06,1,01,18,GRANADA,01,,U,LV-GVE                                            ,0000000
07,2009,06,1,01,18,GRANADA,01,,U,PACMA                                             ,0000000
07,2009,06,1,01,18,GRANADA,01,,U,MSR                                               ,0000000
07,2009,06,1,01,18,GRANADA,01,,A,IZAN-RG                                           ,0000000
07,2009,06,1,01,18,GRANADA,01,,A,AA                                                ,0000000
07,2009,06,1,01,18,GRANADA,01,,B,CDL                                               ,0000000
07,2009,06,1,01,18,GRANADA,01,,B,PUM+J                                             ,0000000
07,2009,06,1,01,18,GRANADA,01,,B,LV-GVE                                            ,0000000
07,2009,06,1,01,18,GRANADA,01,,B,FN                                                ,0000000
07,2009,06,1,01,18,GRANADA,01,,A,UCL                                               ,0000000
07,2009,06,1,01,18,GRANADA,01,,U,iF                                                ,0000000
07,2009,06,1,01,18,GRANADA,01,,U,UNA                                               ,0000000
07,2009,06,1,01,18,GRANADA,01,,A,FN                                                ,0000000
07,2009,06,1,01,18,GRANADA,01,,A,UNA                                               ,0000000
07,2009,06,1,01,18,GRANADA,01,,A,II                                                ,0000000
07,2009,06,1,01,18,GRANADA,01,,A,UCE                                               ,0000000
07,2009,06,1,01,18,GRANADA,01,,B,UPyD                                              ,0000009
07,2009,06,1,01,18,GRANADA,01,,B,UPyD                                              ,0000025
07,2009,06,1,01,18,GRANADA,01,,B,LV-GVE                                            ,0000003
07,2009,06,1,01,18,GRANADA,01,,B,DN                                                ,0000000
07,2009,06,1,01,18,GRANADA,01,,U,PFyV                                              ,0000001
07,2009,06,1,01,18,GRANADA,01,,U,PA                                                ,0000000
07,2009,06,1,01,18,GRANADA,01,,U,UV                                                ,0000000
07,2009,06,1,01,18,GRANADA,01,,U,PFyV                                              ,0000000
07,2009,06,1,01,18,GRANADA,01,,A,UV                                                ,0000000
07,2009,06,1,01,18,GRANADA,01,,A,UCL                                               ,0000000
07,2009,06,1,01,18,GRANADA,01,,A,LV-GVE                                            ,0000001
07,2009,06,1,01,18,GRANADA,01,,A,UNA                                               ,0000000
07,2009,06,1,01,18,GRANADA,01,,B,UPyD                                              ,0000008
07,2009,06,1,01,18,GRANADA,01,,B,AES                                               ,0000000
07,2009,06,1,01,18,GRANADA,01,,A,AES                                               ,0000001
07,2009,06,1,01,18,GRANADA,01,,B,UPyD                                              ,0000011
07,2009,06,1,01,18,GRANADA,01,,B,UNA                                               ,0000000
07,2009,06,1,01,18,GRANADA,01,,U,PSA                                               ,0000001
07,2009,06,1,01,18,GRANADA,01,,U,LV-GVE                                            ,0000001
07,2009,06,1,01,18,GRANADA,01,,A,UPyD                                              ,0000006
07,2009,06,1,01,18,GRANADA,01,,A,PREPAL                                            ,0000000
07,2009,06,1,01,18,GRANADA,01,,A,LV-GVE                                            ,0000003
07,2009,06,1,01,18,GRANADA,01,,A,MSR                                               ,0000000
07,2009,06,1,01,18,GRANADA,01,,A,POSI                                              ,0000000
07,2009,06,1,01,18,GRANADA,01,,A,PH                                                ,0000000
07,2009,06,1,01,18,GRANADA,01,,B,UV                                                ,0000000
07,2009,06,1,01,18,GRANADA,01,,B,UCL                                               ,0000000
07,2009,06,1,01,18,GRANADA,01,,B,FA                                                ,0000000
07,2009,06,1,01,18,GRANADA,01,,B,LIBERTAS                                          ,0000000
07,2009,06,1,01,18,GRANADA,01,,B,LV-GVE                                            ,0000000
07,2009,06,1,01,18,GRANADA,01,,B,PA                                                ,0000003
07,2009,06,1,01,18,GRANADA,01,,U,PSA                                               ,0000000
07,2009,06,1,01,18,GRANADA,01,,A,FE de las JONS                                    ,0000000
07,2009,06,1,01,18,GRANADA,01,,A,UV                                                ,0000000
07,2009,06,1,01,18,GRANADA,01,,B,AES                                               ,0000002
07,2009,06,1,01,18,GRANADA,01,,B,MSR                                               ,0000000
07,2009,06,1,01,18,GRANADA,02,,A,FE de las JONS                                    ,0000000
07,2009,06,1,01,18,GRANADA,02,,A,EXTREMADURA UNIDA                                 ,0000000
07,2009,06,1,01,18,GRANADA,02,,A,AES                                               ,0000000
07,2009,06,1,01,18,GRANADA,02,,A,PUM+J                                             ,0000000
07,2009,06,1,01,18,GRANADA,02,,B,IZAN-RG                                           ,0000000
07,2009,06,1,01,18,GRANADA,02,,B,PREPAL                                            ,0000000
07,2009,06,1,01,18,GRANADA,02,,B,FN                                                ,0000000
07,2009,06,1,01,18,GRANADA,02,,B,LV                                                ,0000001
07,2009,06,1,01,18,GRANADA,02,,A,PSOE                                              ,0000086
