"Tipo de elección.","Año del proceso electoral.","Mes del proceso electoral.","Número de vuelta (en procesos a una sola vuelta = 1) o Número de pregunta en Referéndum.","Código de la Comunidad Autónoma o 99 si se trata del Total Nacional del C.E.R.A.","Código I.N.E. de la provincia o 99 si se trata del Total Nacional o Autonómico del C.E.R.A.","Municipio","Código de la sección (tres dígitos seguidos de un espacio, letra mayúscula u otro dígito).","Código de la mesa (una letra mayúscula identificando la mesa o una ‘U’ en caso de mesa única).","Censo del I.N.E.","Censo de escrutinio o censo C.E.R.A.","Censo C.E.R.E. en escrutinio (Residentes Extranjeros).","Total votantes C.E.R.E. (Residentes Extranjeros).","Votantes del primer avance de participación.","Votantes del segundo avance de participación.","Votos en blanco.","Votos nulos.","Votos a candidaturas.","Votos afirmativos en Referéndum o ceros en otros procesos electorales.","Votos negativos en Referéndum o ceros en otros procesos electorales.","Datos oficiales (Si/No)."
07,1994,06,1,01,18,BAZA,01,001 ,B,0001041,0001041,0000000,0000000,0000301,0000430,0000006,0000004,0000545,0000000,0000000,N
07,1994,06,1,01,18,BAZA,02,001 ,B,0001209,0001209,0000000,0000000,0000373,0000557,0000013,0000004,0000712,0000000,0000000,N
07,1994,06,1,01,18,BÉRCHULES,01,001 ,U,0000663,0000663,0000000,0000000,0000251,0000360,0000001,0000003,0000453,0000000,0000000,N
07,1994,06,1,01,18,BUBIÓN,01,001 ,U,0000257,0000257,0000000,0000000,0000068,0000124,0000001,0000001,0000171,0000000,0000000,N
07,1994,06,1,01,18,CÁDIAR,01,001 ,A,0000590,0000590,0000000,0000000,0000193,0000312,0000000,0000007,0000421,0000000,0000000,N
07,1994,06,1,01,18,ALBONDÓN,01,001 ,B,0000591,0000591,0000000,0000000,0000213,0000313,0000003,0000002,0000412,0000000,0000000,N
07,1994,06,1,01,18,ALFACAR,01,002 ,U,0001086,0001086,0000000,0000000,0000437,0000559,0000002,0000007,0000746,0000000,0000000,N
07,1994,06,1,01,18,ALHAMA DE GRANADA,01,003 ,U,0000829,0000829,0000000,0000000,0000379,0000480,0000003,0000008,0000595,0000000,0000000,N
07,1994,06,1,01,18,ALMUÑÉCAR,01,002 ,A,0000643,0000643,0000000,0000000,0000270,0000389,0000001,0000002,0000457,0000000,0000000,N
07,1994,06,1,01,18,ALMUÑÉCAR,01,003 ,B,0000757,0000757,0000000,0000000,0000320,0000469,0000001,0000005,0000519,0000000,0000000,N
07,1994,06,1,01,18,ALMUÑÉCAR,02,001 ,A,0001006,0001006,0000000,0000000,0000390,0000565,0000003,0000008,0000697,0000000,0000000,N
07,1994,06,1,01,18,ARMILLA,01,006 ,U,0000920,0000920,0000000,0000000,0000370,0000490,0000001,0000004,0000625,0000000,0000000,N
07,1994,06,1,01,18,ARMILLA,01,008 ,U,0000784,0000784,0000000,0000000,0000325,0000403,0000002,0000001,0000517,0000000,0000000,N
07,1994,06,1,01,18,BAZA,02,002 ,C,0000256,0000256,0000000,0000000,0000059,0000100,0000000,0000000,0000131,0000000,0000000,N
07,1994,06,1,01,18,BAZA,02,005 ,B,0000825,0000825,0000000,0000000,0000294,0000435,0000005,0000003,0000586,0000000,0000000,N
07,1994,06,1,01,18,BEAS DE GUADIX,01,001 ,U,0000323,0000323,0000000,0000000,0000136,0000178,0000000,0000002,0000209,0000000,0000000,N
07,1994,06,1,01,18,CASTRIL,02,002 ,B,0000362,0000362,0000000,0000000,0000060,0000116,0000000,0000000,0000158,0000000,0000000,N
07,1994,06,1,01,18,GRANADA,02,001 ,U,0001110,0001110,0000000,0000000,0000435,0000621,0000003,0000003,0000753,0000000,0000000,N
07,1994,06,1,01,18,DEIFONTES,01,001 ,U,0001300,0001300,0000000,0000000,0000525,0000721,0000000,0000006,0001006,0000000,0000000,N
07,1994,06,1,01,18,DÚRCAL,01,003 ,A,0000590,0000590,0000000,0000000,0000288,0000331,0000001,0000003,0000431,0000000,0000000,N
07,1994,06,1,01,18,GRANADA,01,001 ,B,0000868,0000868,0000000,0000000,0000378,0000539,0000005,0000001,0000620,0000000,0000000,N
07,1994,06,1,01,18,GRANADA,01,005 ,U,0001321,0001321,0000000,0000000,0000599,0000817,0000021,0000003,0000957,0000000,0000000,N
07,1994,06,1,01,18,GRANADA,01,009 ,A,0000731,0000731,0000000,0000000,0000356,0000471,0000006,0000001,0000554,0000000,0000000,N
07,1994,06,1,01,18,GRANADA,01,011 ,B,0000975,0000975,0000000,0000000,0000402,0000571,0000001,0000000,0000719,0000000,0000000,N
07,1994,06,1,01,18,GRANADA,02,004 ,U,0000899,0000899,0000000,0000000,0000476,0000548,0000003,0000005,0000645,0000000,0000000,N
07,1994,06,1,01,18,GRANADA,02,010 ,A,0000616,0000616,0000000,0000000,0000310,0000404,0000006,0000008,0000471,0000000,0000000,N
07,1994,06,1,01,18,GRANADA,02,019 ,B,0000804,0000804,0000000,0000000,0000365,0000454,0000009,0000003,0000545,0000000,0000000,N
07,1994,06,1,01,18,GRANADA,02,026 ,U,0000771,0000771,0000000,0000000,0000366,0000462,0000006,0000001,0000477,0000000,0000000,N
07,1994,06,1,01,18,GRANADA,02,035 ,A,0000665,0000665,0000000,0000000,0000285,0000372,0000007,0000001,0000459,0000000,0000000,N
07,1994,06,1,01,18,GRANADA,02,041 ,U,0000762,0000762,0000000,0000000,0000328,0000410,0000005,0000000,0000509,0000000,0000000,N
07,1994,06,1,01,18,GRANADA,02,042 ,U,0000800,0000800,0000000,0000000,0000350,0000447,0000004,0000002,0000523,0000000,0000000,N
07,1994,06,1,01,18,GRANADA,03,004 ,B,0000866,0000866,0000000,0000000,0000391,0000545,0000006,0000003,0000686,0000000,0000000,N
07,1994,06,1,01,18,GRANADA,03,017 ,U,0000790,0000790,0000000,0000000,0000244,0000310,0000001,0000000,0000429,0000000,0000000,N
07,1994,06,1,01,18,GRANADA,03,023 ,A,0000801,0000801,0000000,0000000,0000265,0000317,0000002,0000001,0000373,0000000,0000000,N
07,1994,06,1,01,18,GRANADA,03,023 ,B,0000925,0000925,0000000,0000000,0000327,0000423,0000003,0000002,0000507,0000000,0000000,N
07,1994,06,1,01,18,GRANADA,03,024 ,U,0001127,0001127,0000000,0000000,0000337,0000432,0000003,0000009,0000550,0000000,0000000,N
07,1994,06,1,01,18,ALBUÑOL,02,001 ,A,0001020,0001020,0000000,0000000,0000339,0000551,0000006,0000012,0000749,0000000,0000000,N
07,1994,06,1,01,18,CHAUCHINA,01,002 ,B,0000356,0000356,0000000,0000000,0000170,0000209,0000000,0000000,0000279,0000000,0000000,N
07,1994,06,1,01,18,CHURRIANA DE LA VEGA,01,001 ,U,0000827,0000827,0000000,0000000,0000351,0000517,0000000,0000003,0000615,0000000,0000000,N
07,1994,06,1,01,18,CHURRIANA DE LA VEGA,01,002 ,B,0000819,0000819,0000000,0000000,0000360,0000493,0000004,0000000,0000611,0000000,0000000,N
07,1994,06,1,01,18,DÚRCAL,01,001 ,B,0000790,0000790,0000000,0000000,0000332,0000471,0000005,0000007,0000605,0000000,0000000,N
07,1994,06,1,01,18,FREILA,01,001 ,U,0000934,0000934,0000000,0000000,0000314,0000447,0000003,0000006,0000603,0000000,0000000,N
07,1994,06,1,01,18,GRANADA,01,009 ,B,0000923,0000923,0000000,0000000,0000409,0000586,0000006,0000001,0000723,0000000,0000000,N
07,1994,06,1,01,18,GRANADA,02,002 ,A,0000650,0000650,0000000,0000000,0000314,0000398,0000003,0000000,0000472,0000000,0000000,N
07,1994,06,1,01,18,GRANADA,02,005 ,B,0000794,0000794,0000000,0000000,0000330,0000487,0000006,0000000,0000579,0000000,0000000,N
07,1994,06,1,01,18,GRANADA,02,027 ,U,0000874,0000874,0000000,0000000,0000410,0000514,0000000,0000004,0000587,0000000,0000000,N
07,1994,06,1,01,18,GRANADA,03,018 ,U,0000930,0000930,0000000,0000000,0000315,0000426,0000006,0000009,0000515,0000000,0000000,N
07,1994,06,1,01,18,GRANADA,03,022 ,U,0000789,0000789,0000000,0000000,0000320,0000422,0000005,0000001,0000537,0000000,0000000,N
07,1994,06,1,01,18,GRANADA,03,032 ,U,0001132,0001132,0000000,0000000,0000342,0000462,0000003,0000000,0000579,0000000,0000000,N
07,1994,06,1,01,18,GRANADA,06,006 ,A,0000914,0000914,0000000,0000000,0000361,0000534,0000004,0000000,0000665,0000000,0000000,N
07,1994,06,1,01,18,GRANADA,06,020 ,U,0001265,0001265,0000000,0000000,0000546,0000720,0000012,0000002,0000916,0000000,0000000,N
07,1994,06,1,01,18,GRANADA,07,008 ,U,0001159,0001159,0000000,0000000,0000475,0000660,0000006,0000003,0000829,0000000,0000000,N
07,1994,06,1,01,18,GRANADA,07,009 ,U,0001087,0001087,0000000,0000000,0000543,0000712,0000009,0000002,0000873,0000000,0000000,N
07,1994,06,1,01,18,GRANADA,09,002 ,U,0000652,0000652,0000000,0000000,0000274,0000359,0000005,0000000,0000449,0000000,0000000,N
07,1994,06,1,01,18,GUADIX,03,002 ,U,0000529,0000529,0000000,0000000,0000178,0000253,0000001,0000001,0000338,0000000,0000000,N
07,1994,06,1,01,18,CASTRIL,02,002 ,A,0000543,0000543,0000000,0000000,0000109,0000197,0000000,0000007,0000295,0000000,0000000,N
07,1994,06,1,01,18,CORTES Y GRAENA,01,001 ,U,0000811,0000811,0000000,0000000,0000277,0000413,0000002,0000003,0000590,0000000,0000000,N
07,1994,06,1,01,18,CHAUCHINA,01,002 ,A,0001087,0001087,0000000,0000000,0000418,0000592,0000009,0000002,0000781,0000000,0000000,N
07,1994,06,1,01,18,DIEZMA,01,001 ,U,0000798,0000798,0000000,0000000,0000260,0000436,0000001,0000000,0000639,0000000,0000000,N
07,1994,06,1,01,18,DÍLAR,01,001 ,B,0000517,0000517,0000000,0000000,0000211,0000287,0000001,0000004,0000355,0000000,0000000,N
07,1994,06,1,01,18,DÚDAR,01,001 ,U,0000203,0000203,0000000,0000000,0000062,0000102,0000000,0000000,0000153,0000000,0000000,N
07,1994,06,1,01,18,GRANADA,01,010 ,U,0000889,0000889,0000000,0000000,0000356,0000497,0000011,0000002,0000634,0000000,0000000,N
07,1994,06,1,01,18,GRANADA,01,013 ,U,0001216,0001216,0000000,0000000,0000470,0000742,0000015,0000004,0000911,0000000,0000000,N
07,1994,06,1,01,18,GRANADA,02,023 ,U,0001160,0001160,0000000,0000000,0000614,0000663,0000007,0000003,0000795,0000000,0000000,N
07,1994,06,1,01,18,GRANADA,02,029 ,B,0000834,0000834,0000000,0000000,0000317,0000416,0000002,0000003,0000510,0000000,0000000,N
07,1994,06,1,01,18,GRANADA,03,005 ,U,0001246,0001246,0000000,0000000,0000509,0000697,0000018,0000000,0000872,0000000,0000000,N
07,1994,06,1,01,18,GRANADA,03,011 ,U,0000956,0000956,0000000,0000000,0000354,0000478,0000004,0000005,0000583,0000000,0000000,N
07,1994,06,1,01,18,GRANADA,03,015 ,B,0000766,0000766,0000000,0000000,0000251,0000339,0000001,0000005,0000434,0000000,0000000,N
07,1994,06,1,01,18,GRANADA,03,025 ,A,0000774,0000774,0000000,0000000,0000318,0000417,0000002,0000001,0000505,0000000,0000000,N
07,1994,06,1,01,18,GRANADA,03,028 ,B,0000949,0000949,0000000,0000000,0000390,0000544,0000005,0000002,0000679,0000000,0000000,N
07,1994,06,1,01,18,GRANADA,07,026 ,A,0000620,0000620,0000000,0000000,0000278,0000361,0000004,0000001,0000437,0000000,0000000,N
07,1994,06,1,01,18,GRANADA,08,002 ,U,0001055,0001055,0000000,0000000,0000448,0000568,0000006,0000004,0000699,0000000,0000000,N
07,1994,06,1,01,18,GRANADA,09,004 ,U,0001181,0001181,0000000,0000000,0000442,0000613,0000005,0000002,0000813,0000000,0000000,N
07,1994,06,1,01,18,GRANADA,02,032 ,B,0000869,0000869,0000000,0000000,0000344,0000439,0000005,0000002,0000539,0000000,0000000,N
07,1994,06,1,01,18,GRANADA,02,035 ,B,0000838,0000838,0000000,0000000,0000328,0000486,0000009,0000001,0000584,0000000,0000000,N
07,1994,06,1,01,18,GRANADA,03,015 ,A,0000687,0000687,0000000,0000000,0000205,0000308,0000002,0000000,0000413,0000000,0000000,N
07,1994,06,1,01,18,GRANADA,03,019 ,U,0000733,0000733,0000000,0000000,0000257,0000343,0000003,0000003,0000414,0000000,0000000,N
07,1994,06,1,01,18,GRANADA,03,026 ,A,0000743,0000743,0000000,0000000,0000271,0000353,0000007,0000001,0000448,0000000,0000000,N
07,1994,06,1,01,18,GRANADA,03,031 ,B,0000855,0000855,0000000,0000000,0000198,0000256,0000002,0000001,0000344,0000000,0000000,N
07,1994,06,1,01,18,GRANADA,03,033 ,A,0000929,0000929,0000000,0000000,0000324,0000435,0000006,0000002,0000553,0000000,0000000,N
07,1994,06,1,01,18,GRANADA,05,002 ,U,0000837,0000837,0000000,0000000,0000325,0000413,0000006,0000001,0000487,0000000,0000000,N
07,1994,06,1,01,18,GRANADA,06,021 ,B,0001071,0001071,0000000,0000000,0000420,0000577,0000003,0000000,0000737,0000000,0000000,N
07,1994,06,1,01,18,GRANADA,06,022 ,U,0000762,0000762,0000000,0000000,0000287,0000410,0000009,0000003,0000507,0000000,0000000,N
07,1994,06,1,01,18,GRANADA,07,006 ,U,0001333,0001333,0000000,0000000,0000515,0000752,0000014,0000005,0000945,0000000,0000000,N
07,1994,06,1,01,18,GRANADA,07,017 ,A,0000734,0000734,0000000,0000000,0000292,0000419,0000003,0000002,0000516,0000000,0000000,N
07,1994,06,1,01,18,GRANADA,09,006 ,A,0000684,0000684,0000000,0000000,0000245,0000360,0000005,0000002,0000450,0000000,0000000,N
07,1994,06,1,01,18,GUADAHORTUNA,01,001 ,U,0001015,0001015,0000000,0000000,0000319,0000581,0000002,0000002,0000783,0000000,0000000,N
07,1994,06,1,01,18,GUADIX,01,003 ,U,0001063,0001063,0000000,0000000,0000436,0000602,0000004,0000003,0000754,0000000,0000000,N
07,1994,06,1,01,18,GÜEJAR SIERRA,01,003 ,U,0000518,0000518,0000000,0000000,0000207,0000269,0000002,0000004,0000379,0000000,0000000,N
07,1994,06,1,01,18,HUÉSCAR,01,001 ,A,0000620,0000620,0000000,0000000,0000185,0000263,0000001,0000004,0000374,0000000,0000000,N
07,1994,06,1,01,18,HUÉSCAR,01,001 ,B,0000935,0000935,0000000,0000000,0000249,0000387,0000000,0000003,0000518,0000000,0000000,N
07,1994,06,1,01,18,ALBOLOTE,01,003 ,A,0000759,0000759,0000000,0000000,0000373,0000457,0000003,0000003,0000588,0000000,0000000,N
07,1994,06,1,01,18,ALBUÑOL,01,001 ,A,0000478,0000478,0000000,0000000,0000154,0000260,0000001,0000005,0000369,0000000,0000000,N
07,1994,06,1,01,18,ALBUÑOL,01,001 ,B,0000809,0000809,0000000,0000000,0000253,0000435,0000002,0000002,0000596,0000000,0000000,N
07,1994,06,1,01,18,ALBUÑUELAS,01,001 ,A,0000553,0000553,0000000,0000000,0000231,0000309,0000003,0000004,0000383,0000000,0000000,N
07,1994,06,1,01,18,ALGARINEJO,01,001 ,U,0000843,0000843,0000000,0000000,0000266,0000380,0000002,0000005,0000547,0000000,0000000,N
07,1994,06,1,01,18,ALHENDÍN,01,001 ,A,0000609,0000609,0000000,0000000,0000221,0000322,0000002,0000003,0000423,0000000,0000000,N
07,1994,06,1,01,18,ATARFE,02,001 ,U,0001063,0001063,0000000,0000000,0000504,0000635,0000006,0000007,0000774,0000000,0000000,N
07,1994,06,1,01,18,BAZA,02,001 ,A,0000654,0000654,0000000,0000000,0000226,0000321,0000002,0000004,0000410,0000000,0000000,N
07,1994,06,1,01,18,BENAMAUREL,01,001 ,U,0001098,0001098,0000000,0000000,0000396,0000579,0000006,0000010,0000738,0000000,0000000,N
07,1994,06,1,01,18,BENAMAUREL,02,001 ,U,0000938,0000938,0000000,0000000,0000358,0000466,0000004,0000004,0000605,0000000,0000000,N
07,1994,06,1,01,18,CAPILEIRA,01,001 ,U,0000431,0000431,0000000,0000000,0000131,0000205,0000000,0000001,0000297,0000000,0000000,N
07,1994,06,1,01,18,COLOMERA,01,002 ,U,0000824,0000824,0000000,0000000,0000303,0000416,0000000,0000006,0000587,0000000,0000000,N
07,1994,06,1,01,18,CÚLLAR,01,003 ,B,0000306,0000306,0000000,0000000,0000110,0000176,0000000,0000002,0000236,0000000,0000000,N
07,1994,06,1,01,18,CHURRIANA DE LA VEGA,01,002 ,A,0000525,0000525,0000000,0000000,0000227,0000321,0000001,0000002,0000383,0000000,0000000,N
07,1994,06,1,01,18,GRANADA,01,007 ,A,0000687,0000687,0000000,0000000,0000322,0000437,0000005,0000000,0000529,0000000,0000000,N
07,1994,06,1,01,18,GRANADA,01,021 ,A,0000717,0000717,0000000,0000000,0000308,0000415,0000002,0000000,0000518,0000000,0000000,N
07,1994,06,1,01,18,GRANADA,01,021 ,B,0000889,0000889,0000000,0000000,0000378,0000495,0000008,0000002,0000606,0000000,0000000,N
07,1994,06,1,01,18,GRANADA,02,005 ,A,0000684,0000684,0000000,0000000,0000314,0000422,0000007,0000000,0000513,0000000,0000000,N
07,1994,06,1,01,18,GRANADA,02,010 ,B,0000785,0000785,0000000,0000000,0000352,0000497,0000005,0000004,0000597,0000000,0000000,N
07,1994,06,1,01,18,GRANADA,02,017 ,B,0000833,0000833,0000000,0000000,0000342,0000434,0000004,0000000,0000555,0000000,0000000,N
07,1994,06,1,01,18,GRANADA,02,030 ,U,0001273,0001273,0000000,0000000,0000546,0000788,0000022,0000002,0000972,0000000,0000000,N
07,1994,06,1,01,18,GRANADA,02,036 ,U,0001164,0001164,0000000,0000000,0000463,0000713,0000015,0000000,0000871,0000000,0000000,N
07,1994,06,1,01,18,GRANADA,02,038 ,U,0001107,0001107,0000000,0000000,0000491,0000640,0000008,0000004,0000758,0000000,0000000,N
07,1994,06,1,01,18,GRANADA,03,001 ,U,0000810,0000810,0000000,0000000,0000344,0000438,0000005,0000002,0000546,0000000,0000000,N
07,1994,06,1,01,18,GRANADA,03,008 ,B,0000829,0000829,0000000,0000000,0000369,0000474,0000004,0000000,0000595,0000000,0000000,N
07,1994,06,1,01,18,GRANADA,03,020 ,U,0001224,0001224,0000000,0000000,0000399,0000547,0000005,0000006,0000693,0000000,0000000,N
07,1994,06,1,01,18,GRANADA,04,001 ,U,0000742,0000742,0000000,0000000,0000312,0000397,0000006,0000001,0000511,0000000,0000000,N
07,1994,06,1,01,18,GRANADA,04,002 ,U,0001051,0001051,0000000,0000000,0000413,0000546,0000004,0000003,0000672,0000000,0000000,N
07,1994,06,1,01,18,GRANADA,06,011 ,U,0001042,0001042,0000000,0000000,0000419,0000640,0000014,0000001,0000805,0000000,0000000,N
07,1994,06,1,01,18,GRANADA,07,011 ,B,0000881,0000881,0000000,0000000,0000420,0000587,0000004,0000000,0000675,0000000,0000000,N
07,1994,06,1,01,18,ALMEGÍJAR,01,001 ,U,0000380,0000380,0000000,0000000,0000116,0000210,0000001,0000000,0000274,0000000,0000000,N
07,1994,06,1,01,18,ALMUÑÉCAR,01,005 ,B,0000838,0000838,0000000,0000000,0000285,0000440,0000001,0000008,0000561,0000000,0000000,N
07,1994,06,1,01,18,BAZA,03,001 ,U,0001023,0001023,0000000,0000000,0000322,0000465,0000005,0000014,0000562,0000000,0000000,N
07,1994,06,1,01,18,CANILES,01,004 ,U,0000719,0000719,0000000,0000000,0000235,0000381,0000003,0000004,0000496,0000000,0000000,N
07,1994,06,1,01,18,CORTES DE BAZA,01,002 ,B,0000446,0000446,0000000,0000000,0000088,0000145,0000001,0000001,0000268,0000000,0000000,N
07,1994,06,1,01,18,CHURRIANA DE LA VEGA,01,004 ,U,0001047,0001047,0000000,0000000,0000412,0000607,0000004,0000002,0000782,0000000,0000000,N
07,1994,06,1,01,18,ESCÚZAR,01,001 ,U,0000768,0000768,0000000,0000000,0000318,0000397,0000002,0000002,0000492,0000000,0000000,N
07,1994,06,1,01,18,FERREIRA,01,001 ,U,0000355,0000355,0000000,0000000,0000127,0000192,0000001,0000002,0000269,0000000,0000000,N
07,1994,06,1,01,18,GALERA,01,001 ,U,0001307,0001307,0000000,0000000,0000386,0000565,0000005,0000006,0000755,0000000,0000000,N
07,1994,06,1,01,18,GRANADA,01,003 ,U,0000767,0000767,0000000,0000000,0000314,0000417,0000002,0000000,0000570,0000000,0000000,N
07,1994,06,1,01,18,GRANADA,01,007 ,B,0000847,0000847,0000000,0000000,0000408,0000530,0000007,0000001,0000645,0000000,0000000,N
07,1994,06,1,01,18,GRANADA,01,014 ,U,0001148,0001148,0000000,0000000,0000460,0000600,0000010,0000003,0000789,0000000,0000000,N
07,1994,06,1,01,18,GRANADA,02,003 ,U,0001084,0001084,0000000,0000000,0000408,0000633,0000003,0000000,0000803,0000000,0000000,N
07,1994,06,1,01,18,GRANADA,02,007 ,U,0001327,0001327,0000000,0000000,0000532,0000818,0000006,0000004,0000993,0000000,0000000,N
07,1994,06,1,01,18,GRANADA,02,013 ,B,0000812,0000812,0000000,0000000,0000333,0000431,0000005,0000001,0000547,0000000,0000000,N
07,1994,06,1,01,18,GRANADA,03,007 ,U,0000970,0000970,0000000,0000000,0000408,0000491,0000010,0000003,0000627,0000000,0000000,N
07,1994,06,1,01,18,GRANADA,03,034 ,U,0001113,0001113,0000000,0000000,0000293,0000405,0000001,0000000,0000510,0000000,0000000,N
07,1994,06,1,01,18,GRANADA,06,005 ,A,0000681,0000681,0000000,0000000,0000265,0000375,0000007,0000003,0000447,0000000,0000000,N
07,1994,06,1,01,18,GRANADA,06,014 ,U,0001119,0001119,0000000,0000000,0000445,0000575,0000015,0000000,0000722,0000000,0000000,N
07,1994,06,1,01,18,GRANADA,02,037 ,B,0000877,0000877,0000000,0000000,0000375,0000544,0000015,0000001,0000685,0000000,0000000,N
07,1994,06,1,01,18,GRANADA,03,006 ,U,0001258,0001258,0000000,0000000,0000474,0000685,0000016,0000002,0000862,0000000,0000000,N
07,1994,06,1,01,18,GRANADA,06,001 ,U,0001271,0001271,0000000,0000000,0000498,0000678,0000010,0000004,0000819,0000000,0000000,N
07,1994,06,1,01,18,GRANADA,06,016 ,U,0001157,0001157,0000000,0000000,0000489,0000672,0000008,0000001,0000825,0000000,0000000,N
07,1994,06,1,01,18,GRANADA,06,021 ,A,0000875,0000875,0000000,0000000,0000320,0000441,0000003,0000003,0000564,0000000,0000000,N
07,1994,06,1,01,18,GRANADA,07,007 ,U,0000654,0000654,0000000,0000000,0000296,0000395,0000006,0000002,0000501,0000000,0000000,N
07,1994,06,1,01,18,GRANADA,07,015 ,U,0001112,0001112,0000000,0000000,0000401,0000597,0000011,0000000,0000751,0000000,0000000,N
07,1994,06,1,01,18,GRANADA,08,003 ,U,0001068,0001068,0000000,0000000,0000446,0000570,0000007,0000001,0000669,0000000,0000000,N
07,1994,06,1,01,18,GUADIX,01,005 ,A,0000803,0000803,0000000,0000000,0000331,0000451,0000003,0000003,0000550,0000000,0000000,N
07,1994,06,1,01,18,GUADIX,01,006 ,U,0000521,0000521,0000000,0000000,0000227,0000310,0000003,0000005,0000369,0000000,0000000,N
07,1994,06,1,01,18,GÜEJAR SIERRA,01,001 ,U,0000922,0000922,0000000,0000000,0000380,0000532,0000004,0000004,0000694,0000000,0000000,N
07,1994,06,1,01,18,HUÉNEJA,01,001 ,A,0000888,0000888,0000000,0000000,0000214,0000405,0000004,0000010,0000565,0000000,0000000,N
07,1994,06,1,01,18,HUÉSCAR,01,005 ,A,0000490,0000490,0000000,0000000,0000127,0000197,0000003,0000001,0000268,0000000,0000000,N
07,1994,06,1,01,18,HUÉSCAR,01,006 ,A,0000833,0000833,0000000,0000000,0000246,0000329,0000003,0000006,0000406,0000000,0000000,N
07,1994,06,1,01,18,ILLORA,01,002 ,A,0000615,0000615,0000000,0000000,0000275,0000365,0000001,0000003,0000474,0000000,0000000,N
07,1994,06,1,01,18,ILLORA,01,003 ,B,0000802,0000802,0000000,0000000,0000295,0000434,0000006,0000006,0000606,0000000,0000000,N
07,1994,06,1,01,18,LOJA,01,001 ,B,0000602,0000602,0000000,0000000,0000224,0000290,0000004,0000006,0000429,0000000,0000000,N
07,1994,06,1,01,18,LOJA,02,003 ,B,0000847,0000847,0000000,0000000,0000319,0000435,0000003,0000003,0000597,0000000,0000000,N
07,1994,06,1,01,18,LOJA,04,003 ,B,0000415,0000415,0000000,0000000,0000110,0000213,0000001,0000004,0000290,0000000,0000000,N
07,1994,06,1,01,18,GRANADA,03,027 ,U,0001086,0001086,0000000,0000000,0000479,0000639,0000004,0000002,0000772,0000000,0000000,N
07,1994,06,1,01,18,GRANADA,07,018 ,B,0000778,0000778,0000000,0000000,0000329,0000432,0000006,0000001,0000509,0000000,0000000,N
07,1994,06,1,01,18,GRANADA,09,003 ,U,0000988,0000988,0000000,0000000,0000003,0000495,0000001,0000002,0000601,0000000,0000000,N
07,1994,06,1,01,18,GUADIX,01,002 ,A,0000276,0000276,0000000,0000000,0000094,0000124,0000001,0000005,0000184,0000000,0000000,N
07,1994,06,1,01,18,GUADIX,01,008 ,B,0000978,0000978,0000000,0000000,0000334,0000480,0000007,0000003,0000648,0000000,0000000,N
07,1994,06,1,01,18,GÜEVÉJAR,01,001 ,U,0000991,0000991,0000000,0000000,0000390,0000540,0000006,0000004,0000807,0000000,0000000,N
07,1994,06,1,01,18,HUÉTOR TÁJAR,01,004 ,U,0000554,0000554,0000000,0000000,0000207,0000280,0000001,0000000,0000408,0000000,0000000,N
07,1994,06,1,01,18,HUÉTOR TÁJAR,01,005 ,U,0001180,0001180,0000000,0000000,0000370,0000592,0000005,0000007,0000809,0000000,0000000,N
07,1994,06,1,01,18,HUÉTOR VEGA,01,001 ,B,0000806,0000806,0000000,0000000,0000304,0000400,0000003,0000003,0000532,0000000,0000000,N
07,1994,06,1,01,18,IZNALLOZ,01,002 ,A,0000746,0000746,0000000,0000000,0000269,0000404,0000004,0000002,0000567,0000000,0000000,N
07,1994,06,1,01,18,LANTEIRA,01,001 ,U,0000592,0000592,0000000,0000000,0000278,0000398,0000002,0000002,0000458,0000000,0000000,N
07,1994,06,1,01,18,LECRÍN,01,002 ,A,0000648,0000648,0000000,0000000,0000249,0000416,0000002,0000006,0000480,0000000,0000000,N
07,1994,06,1,01,18,LOBRAS,01,001 ,U,0000189,0000189,0000000,0000000,0000050,0000091,0000000,0000003,0000111,0000000,0000000,N
07,1994,06,1,01,18,LOJA,01,003 ,B,0000616,0000616,0000000,0000000,0000251,0000321,0000002,0000007,0000429,0000000,0000000,N
07,1994,06,1,01,18,LOJA,02,001 ,A,0000489,0000489,0000000,0000000,0000231,0000300,0000004,0000000,0000376,0000000,0000000,N
07,1994,06,1,01,18,LOJA,02,003 ,A,0000632,0000632,0000000,0000000,0000226,0000330,0000003,0000002,0000438,0000000,0000000,N
07,1994,06,1,01,18,LOJA,03,003 ,B,0000470,0000470,0000000,0000000,0000170,0000242,0000001,0000008,0000331,0000000,0000000,N
07,1994,06,1,01,18,LOJA,03,004 ,A,0000574,0000574,0000000,0000000,0000199,0000277,0000002,0000012,0000383,0000000,0000000,N
07,1994,06,1,01,18,MARACENA,01,002 ,A,0000487,0000487,0000000,0000000,0000188,0000235,0000000,0000000,0000318,0000000,0000000,N
07,1994,06,1,01,18,ALGARINEJO,01,005 ,B,0000362,0000362,0000000,0000000,0000108,0000172,0000002,0000005,0000223,0000000,0000000,N
07,1994,06,1,01,18,ALHAMA DE GRANADA,01,005 ,U,0000809,0000809,0000000,0000000,0000167,0000393,0000001,0000002,0000519,0000000,0000000,N
07,1994,06,1,01,18,ALMUÑÉCAR,01,007 ,B,0000963,0000963,0000000,0000000,0000358,0000505,0000001,0000003,0000661,0000000,0000000,N
07,1994,06,1,01,18,ALMUÑÉCAR,02,001 ,B,0000915,0000915,0000000,0000000,0000395,0000554,0000002,0000002,0000685,0000000,0000000,N
