"Tipo de elección.","Año del proceso electoral.","Mes del proceso electoral.","Número de vuelta (en procesos a una sola vuelta = 1) o Número de pregunta en Referéndum.","Código de la Comunidad Autónoma o 99 si se trata del Total Nacional del C.E.R.A.","Código I.N.E. de la provincia o 99 si se trata del Total Nacional o Autonómico del C.E.R.A.","Municipio","Código de la sección (tres dígitos seguidos de un espacio, letra mayúscula u otro dígito).","Código de la mesa (una letra mayúscula identificando la mesa o una ‘U’ en caso de mesa única).","Censo del I.N.E.","Censo de escrutinio o censo C.E.R.A.","Censo C.E.R.E. en escrutinio (Residentes Extranjeros).","Total votantes C.E.R.E. (Residentes Extranjeros).","Votantes del primer avance de participación.","Votantes del segundo avance de participación.","Votos en blanco.","Votos nulos.","Votos a candidaturas.","Votos afirmativos en Referéndum o ceros en otros procesos electorales.","Votos negativos en Referéndum o ceros en otros procesos electorales.","Datos oficiales (Si/No)."
07,1987,06,1,01,18,VEGAS DEL GENIL,01,0001,B,0000401,0000401,0000000,0000000,0000000,0000000,0000006,0000001,0000301,0000000,0000000,N
07,1987,06,1,01,18,,09,0000,U,0000000,0002168,0000000,0000000,0000000,0000000,0000001,0000009,0000747,0000000,0000000,S
07,1987,06,1,01,18,PINAR (EL),01,0001,B,0000357,0000357,0000000,0000000,0000000,0000000,0000002,0000015,0000234,0000000,0000000,N
07,1987,06,1,01,18,HUÉSCAR,01,0002,A,0000669,0000669,0000000,0000000,0000000,0000000,0000002,0000006,0000416,0000000,0000000,N
07,1987,06,1,01,18,ILLORA,02,0004,B,0000345,0000345,0000000,0000000,0000000,0000000,0000003,0000006,0000294,0000000,0000000,N
07,1987,06,1,01,18,IZNALLOZ,01,0002,B,0001432,0001432,0000000,0000000,0000000,0000000,0000003,0000003,0000847,0000000,0000000,N
07,1987,06,1,01,18,LECRÍN,01,0001,A,0000383,0000383,0000000,0000000,0000000,0000000,0000000,0000000,0000274,0000000,0000000,N
07,1987,06,1,01,18,LECRÍN,01,0001,C,0000279,0000279,0000000,0000000,0000000,0000000,0000001,0000000,0000231,0000000,0000000,N
07,1987,06,1,01,18,LOJA,04,0003,B,0000467,0000467,0000000,0000000,0000000,0000000,0000001,0000008,0000311,0000000,0000000,N
07,1987,06,1,01,18,LOJA,05,0001,B,0000628,0000628,0000000,0000000,0000000,0000000,0000006,0000017,0000408,0000000,0000000,N
07,1987,06,1,01,18,MARACENA,02,0002,A,0000875,0000875,0000000,0000000,0000000,0000000,0000006,0000020,0000653,0000000,0000000,N
07,1987,06,1,01,18,MOTRIL,02,0003,A,0000930,0000930,0000000,0000000,0000000,0000000,0000002,0000005,0000454,0000000,0000000,N
07,1987,06,1,01,18,MURTAS,01,0001,A,0000962,0000962,0000000,0000000,0000000,0000000,0000007,0000003,0000556,0000000,0000000,N
07,1987,06,1,01,18,POLOPOS,01,0001,A,0000231,0000231,0000000,0000000,0000000,0000000,0000000,0000001,0000154,0000000,0000000,N
07,1987,06,1,01,18,PUEBLA DE DON FADRIQUE,01,0002,B,0000346,0000346,0000000,0000000,0000000,0000000,0000005,0000003,0000231,0000000,0000000,N
07,1987,06,1,01,18,PURULLENA,01,0001,C,0000862,0000862,0000000,0000000,0000000,0000000,0000002,0000006,0000600,0000000,0000000,N
07,1987,06,1,01,18,SALAR,01,0001,A,0000781,0000781,0000000,0000000,0000000,0000000,0000004,0000003,0000632,0000000,0000000,N
07,1987,06,1,01,18,SALOBREÑA,01,0005,A,0001418,0001418,0000000,0000000,0000000,0000000,0000011,0000001,0001003,0000000,0000000,N
07,1987,06,1,01,18,SORVILÁN,01,0001,A,0000558,0000558,0000000,0000000,0000000,0000000,0000003,0000003,0000327,0000000,0000000,N
07,1987,06,1,01,18,TREVÉLEZ,01,0001,A,0000668,0000668,0000000,0000000,0000000,0000000,0000002,0000000,0000438,0000000,0000000,N
07,1987,06,1,01,18,TAHA (LA),01,0001,A,0000726,0000726,0000000,0000000,0000000,0000000,0000000,0000000,0000496,0000000,0000000,N
07,1987,06,1,01,18,ALBOLOTE,01,0001,A,0001383,0001383,0000000,0000000,0000000,0000000,0000000,0000016,0001006,0000000,0000000,N
07,1987,06,1,01,18,ALBUÑOL,02,0001,B,0000360,0000360,0000000,0000000,0000000,0000000,0000000,0000001,0000279,0000000,0000000,N
07,1987,06,1,01,18,ALGARINEJO,01,0002,A,0000829,0000829,0000000,0000000,0000000,0000000,0000002,0000002,0000502,0000000,0000000,N
07,1987,06,1,01,18,BAZA,03,0001,A,0001034,0001034,0000000,0000000,0000000,0000000,0000004,0000008,0000481,0000000,0000000,N
07,1987,06,1,01,18,BÉRCHULES,01,0001,B,0000204,0000204,0000000,0000000,0000000,0000000,0000001,0000001,0000111,0000000,0000000,N
07,1987,06,1,01,18,CORTES DE BAZA,01,0003,A,0000741,0000741,0000000,0000000,0000000,0000000,0000000,0000004,0000442,0000000,0000000,N
07,1987,06,1,01,18,ALBOLOTE,01,0005,A,0001137,0001137,0000000,0000000,0000000,0000000,0000004,0000007,0000834,0000000,0000000,N
07,1987,06,1,01,18,ALBONDÓN,01,0001,A,0000486,0000486,0000000,0000000,0000000,0000000,0000007,0000001,0000359,0000000,0000000,N
07,1987,06,1,01,18,ALBUÑOL,01,0002,A,0000604,0000604,0000000,0000000,0000000,0000000,0000003,0000001,0000451,0000000,0000000,N
07,1987,06,1,01,18,ALBUÑOL,03,0001,A,0000761,0000761,0000000,0000000,0000000,0000000,0000005,0000003,0000511,0000000,0000000,N
07,1987,06,1,01,18,ALHENDÍN,01,0001,A,0001206,0001206,0000000,0000000,0000000,0000000,0000004,0000007,0000898,0000000,0000000,N
07,1987,06,1,01,18,ARMILLA,01,0004,A,0001095,0001095,0000000,0000000,0000000,0000000,0000007,0000003,0000746,0000000,0000000,N
07,1987,06,1,01,18,ARMILLA,01,0005,A,0000905,0000905,0000000,0000000,0000000,0000000,0000004,0000011,0000529,0000000,0000000,N
07,1987,06,1,01,18,BAZA,02,0002,B,0000245,0000245,0000000,0000000,0000000,0000000,0000000,0000006,0000076,0000000,0000000,N
07,1987,06,1,01,18,BUSQUÍSTAR,01,0001,A,0000332,0000332,0000000,0000000,0000000,0000000,0000001,0000000,0000132,0000000,0000000,N
07,1987,06,1,01,18,CANILES,01,0003,A,0000901,0000901,0000000,0000000,0000000,0000000,0000008,0000002,0000486,0000000,0000000,N
07,1987,06,1,01,18,CÚLLAR,01,0001,A,0001161,0001161,0000000,0000000,0000000,0000000,0000000,0000002,0000760,0000000,0000000,N
07,1987,06,1,01,18,DEIFONTES,01,0002,A,0000675,0000675,0000000,0000000,0000000,0000000,0000004,0000003,0000469,0000000,0000000,N
07,1987,06,1,01,18,DIEZMA,01,0001,A,0000829,0000829,0000000,0000000,0000000,0000000,0000003,0000005,0000695,0000000,0000000,N
07,1987,06,1,01,18,DÓLAR,01,0001,A,0000640,0000640,0000000,0000000,0000000,0000000,0000006,0000006,0000433,0000000,0000000,N
07,1987,06,1,01,18,GALERA,01,0001,B,0000202,0000202,0000000,0000000,0000000,0000000,0000000,0000006,0000143,0000000,0000000,N
07,1987,06,1,01,18,GÓJAR,01,0001,B,0000672,0000672,0000000,0000000,0000000,0000000,0000002,0000003,0000499,0000000,0000000,N
07,1987,06,1,01,18,VALLE DEL ZALABÍ,01,0002,A,0000470,0000470,0000000,0000000,0000000,0000000,0000000,0000000,0000398,0000000,0000000,N
07,1987,06,1,01,18,CUEVAS DEL CAMPO,01,0002,A,0000776,0000776,0000000,0000000,0000000,0000000,0000003,0000002,0000489,0000000,0000000,N
07,1987,06,1,01,18,CHURRIANA DE LA VEGA,01,0001,A,0001643,0001643,0000000,0000000,0000000,0000000,0000004,0000006,0001200,0000000,0000000,N
07,1987,06,1,01,18,GRANADA,01,0014,A,0001136,0001136,0000000,0000000,0000000,0000000,0000002,0000013,0000790,0000000,0000000,N
07,1987,06,1,01,18,GRANADA,01,0017,A,0000658,0000658,0000000,0000000,0000000,0000000,0000002,0000005,0000440,0000000,0000000,N
07,1987,06,1,01,18,GRANADA,02,0007,A,0001320,0001320,0000000,0000000,0000000,0000000,0000010,0000042,0000878,0000000,0000000,N
07,1987,06,1,01,18,GRANADA,02,0011,A,0001050,0001050,0000000,0000000,0000000,0000000,0000000,0000056,0000654,0000000,0000000,N
07,1987,06,1,01,18,GRANADA,02,0022,A,0001902,0001902,0000000,0000000,0000000,0000000,0000007,0000028,0001173,0000000,0000000,N
07,1987,06,1,01,18,GRANADA,02,0025,A,0001544,0001544,0000000,0000000,0000000,0000000,0000000,0000015,0000943,0000000,0000000,N
07,1987,06,1,01,18,GRANADA,03,0009,A,0001446,0001446,0000000,0000000,0000000,0000000,0000006,0000027,0000875,0000000,0000000,N
07,1987,06,1,01,18,GRANADA,03,0021,A,0001934,0001934,0000000,0000000,0000000,0000000,0000003,0000027,0000922,0000000,0000000,N
07,1987,06,1,01,18,GRANADA,05,0001,A,0000731,0000731,0000000,0000000,0000000,0000000,0000001,0000005,0000328,0000000,0000000,N
07,1987,06,1,01,18,GRANADA,06,0001,A,0000926,0000926,0000000,0000000,0000000,0000000,0000003,0000007,0000453,0000000,0000000,N
07,1987,06,1,01,18,GRANADA,06,0008,A,0000972,0000972,0000000,0000000,0000000,0000000,0000009,0000009,0000532,0000000,0000000,N
07,1987,06,1,01,18,GRANADA,06,0019,A,0000971,0000971,0000000,0000000,0000000,0000000,0000006,0000014,0000616,0000000,0000000,N
07,1987,06,1,01,18,GRANADA,06,0021,A,0001123,0001123,0000000,0000000,0000000,0000000,0000003,0000007,0000700,0000000,0000000,N
07,1987,06,1,01,18,GUADIX,02,0004,B,0000190,0000190,0000000,0000000,0000000,0000000,0000001,0000003,0000116,0000000,0000000,N
07,1987,06,1,01,18,GUALCHOS,01,0002,A,0001193,0001193,0000000,0000000,0000000,0000000,0000004,0000008,0000971,0000000,0000000,N
07,1987,06,1,01,18,ILLORA,02,0004,A,0000743,0000743,0000000,0000000,0000000,0000000,0000003,0000008,0000559,0000000,0000000,N
07,1987,06,1,01,18,CALAHORRA (LA),01,0001,A,0000848,0000848,0000000,0000000,0000000,0000000,0000003,0000009,0000562,0000000,0000000,N
07,1987,06,1,01,18,GRANADA,01,0001,A,0001282,0001282,0000000,0000000,0000000,0000000,0000000,0000002,0000385,0000000,0000000,N
07,1987,06,1,01,18,GRANADA,01,0021,A,0001453,0001453,0000000,0000000,0000000,0000000,0000007,0000007,0000923,0000000,0000000,N
07,1987,06,1,01,18,GRANADA,03,0008,A,0001309,0001309,0000000,0000000,0000000,0000000,0000005,0000007,0000890,0000000,0000000,N
07,1987,06,1,01,18,GRANADA,03,0026,A,0001420,0001420,0000000,0000000,0000000,0000000,0000008,0000004,0000825,0000000,0000000,N
07,1987,06,1,01,18,GRANADA,03,0029,A,0001336,0001336,0000000,0000000,0000000,0000000,0000011,0000005,0000891,0000000,0000000,N
07,1987,06,1,01,18,GRANADA,03,0030,A,0001812,0001812,0000000,0000000,0000000,0000000,0000006,0000005,0000850,0000000,0000000,N
07,1987,06,1,01,18,GRANADA,04,0001,A,0000801,0000801,0000000,0000000,0000000,0000000,0000005,0000000,0000517,0000000,0000000,N
07,1987,06,1,01,18,GRANADA,07,0008,A,0001204,0001204,0000000,0000000,0000000,0000000,0000007,0000018,0000790,0000000,0000000,N
07,1987,06,1,01,18,GRANADA,07,0013,A,0001755,0001755,0000000,0000000,0000000,0000000,0000017,0000005,0001000,0000000,0000000,N
07,1987,06,1,01,18,GÜEJAR SIERRA,01,0001,A,0000964,0000964,0000000,0000000,0000000,0000000,0000002,0000000,0000710,0000000,0000000,N
07,1987,06,1,01,18,ILLORA,01,0003,A,0001208,0001208,0000000,0000000,0000000,0000000,0000006,0000003,0000951,0000000,0000000,N
07,1987,06,1,01,18,ILLORA,02,0002,A,0000816,0000816,0000000,0000000,0000000,0000000,0000001,0000001,0000630,0000000,0000000,N
07,1987,06,1,01,18,ITRABO,01,0001,A,0000946,0000946,0000000,0000000,0000000,0000000,0000002,0000003,0000770,0000000,0000000,N
07,1987,06,1,01,18,LECRÍN,01,0002,A,0000581,0000581,0000000,0000000,0000000,0000000,0000003,0000003,0000417,0000000,0000000,N
07,1987,06,1,01,18,LOJA,01,0003,B,0000601,0000601,0000000,0000000,0000000,0000000,0000003,0000005,0000401,0000000,0000000,N
07,1987,06,1,01,18,LÚJAR,01,0001,A,0000521,0000521,0000000,0000000,0000000,0000000,0000000,0000003,0000325,0000000,0000000,N
07,1987,06,1,01,18,MOLVÍZAR,01,0001,A,0000914,0000914,0000000,0000000,0000000,0000000,0000002,0000001,0000785,0000000,0000000,N
07,1987,06,1,01,18,MONTEJÍCAR,01,0002,A,0000742,0000742,0000000,0000000,0000000,0000000,0000000,0000000,0000538,0000000,0000000,N
07,1987,06,1,01,18,AGRÓN,01,0001,A,0000389,0000389,0000000,0000000,0000000,0000000,0000001,0000000,0000251,0000000,0000000,N
07,1987,06,1,01,18,ALBONDÓN,01,0001,B,0000651,0000651,0000000,0000000,0000000,0000000,0000004,0000004,0000464,0000000,0000000,N
07,1987,06,1,01,18,ALFACAR,01,0002,A,0000820,0000820,0000000,0000000,0000000,0000000,0000001,0000005,0000644,0000000,0000000,N
07,1987,06,1,01,18,ALQUIFE,01,0001,A,0001070,0001070,0000000,0000000,0000000,0000000,0000005,0000002,0000821,0000000,0000000,N
07,1987,06,1,01,18,CAMPOTÉJAR,01,0001,A,0001090,0001090,0000000,0000000,0000000,0000000,0000005,0000003,0000851,0000000,0000000,N
07,1987,06,1,01,18,CASTRIL,01,0001,A,0000909,0000909,0000000,0000000,0000000,0000000,0000000,0000007,0000459,0000000,0000000,N
07,1987,06,1,01,18,CIJUELA,01,0001,A,0000912,0000912,0000000,0000000,0000000,0000000,0000006,0000002,0000701,0000000,0000000,N
07,1987,06,1,01,18,DEIFONTES,01,0001,A,0001237,0001237,0000000,0000000,0000000,0000000,0000002,0000000,0000903,0000000,0000000,N
07,1987,06,1,01,18,DÚRCAL,01,0003,A,0001514,0001514,0000000,0000000,0000000,0000000,0000018,0000013,0001026,0000000,0000000,N
07,1987,06,1,01,18,FERREIRA,01,0001,A,0000379,0000379,0000000,0000000,0000000,0000000,0000001,0000006,0000290,0000000,0000000,N
07,1987,06,1,01,18,GRANADA,01,0003,A,0000773,0000773,0000000,0000000,0000000,0000000,0000001,0000007,0000533,0000000,0000000,N
07,1987,06,1,01,18,GRANADA,01,0010,A,0000853,0000853,0000000,0000000,0000000,0000000,0000004,0000069,0000520,0000000,0000000,N
07,1987,06,1,01,18,GRANADA,07,0019,A,0001159,0001159,0000000,0000000,0000000,0000000,0000005,0000007,0000655,0000000,0000000,N
07,1987,06,1,01,18,GRANADA,09,0006,A,0001114,0001114,0000000,0000000,0000000,0000000,0000001,0000011,0000713,0000000,0000000,N
07,1987,06,1,01,18,GUADIX,01,0004,A,0001246,0001246,0000000,0000000,0000000,0000000,0000012,0000004,0000812,0000000,0000000,N
07,1987,06,1,01,18,GÜEJAR SIERRA,01,0002,A,0000502,0000502,0000000,0000000,0000000,0000000,0000003,0000001,0000330,0000000,0000000,N
07,1987,06,1,01,18,ALBOLOTE,01,0003,A,0000620,0000620,0000000,0000000,0000000,0000000,0000002,0000031,0000432,0000000,0000000,N
07,1987,06,1,01,18,ALMUÑÉCAR,03,0001,A,0000867,0000867,0000000,0000000,0000000,0000000,0000000,0000003,0000680,0000000,0000000,N
07,1987,06,1,01,18,BAZA,02,0003,A,0001048,0001048,0000000,0000000,0000000,0000000,0000006,0000003,0000586,0000000,0000000,N
07,1987,06,1,01,18,CALICASAS,01,0001,A,0000423,0000423,0000000,0000000,0000000,0000000,0000000,0000001,0000369,0000000,0000000,N
07,1987,06,1,01,18,CASTRIL,02,0003,A,0000451,0000451,0000000,0000000,0000000,0000000,0000002,0000000,0000183,0000000,0000000,N
07,1987,06,1,01,18,CHAUCHINA,01,0002,A,0000909,0000909,0000000,0000000,0000000,0000000,0000002,0000004,0000627,0000000,0000000,N
07,1987,06,1,01,18,CHIMENEAS,01,0001,A,0000894,0000894,0000000,0000000,0000000,0000000,0000013,0000006,0000713,0000000,0000000,N
07,1987,06,1,01,18,DÚDAR,01,0001,A,0000211,0000211,0000000,0000000,0000000,0000000,0000002,0000001,0000135,0000000,0000000,N
07,1987,06,1,01,18,GRANADA,01,0009,A,0001500,0001500,0000000,0000000,0000000,0000000,0000007,0000009,0001079,0000000,0000000,N
07,1987,06,1,01,18,GRANADA,01,0015,A,0001764,0001764,0000000,0000000,0000000,0000000,0000008,0000005,0001158,0000000,0000000,N
07,1987,06,1,01,18,GRANADA,02,0002,A,0001233,0001233,0000000,0000000,0000000,0000000,0000006,0000008,0000802,0000000,0000000,N
07,1987,06,1,01,18,LOJA,01,0002,A,0000582,0000582,0000000,0000000,0000000,0000000,0000005,0000008,0000388,0000000,0000000,N
07,1987,06,1,01,18,LOJA,03,0004,B,0000567,0000567,0000000,0000000,0000000,0000000,0000001,0000004,0000359,0000000,0000000,N
07,1987,06,1,01,18,LOJA,04,0001,A,0000461,0000461,0000000,0000000,0000000,0000000,0000003,0000005,0000260,0000000,0000000,N
07,1987,06,1,01,18,LOJA,04,0003,A,0000278,0000278,0000000,0000000,0000000,0000000,0000000,0000003,0000193,0000000,0000000,N
07,1987,06,1,01,18,MOCLÍN,01,0001,B,0000884,0000884,0000000,0000000,0000000,0000000,0000003,0000000,0000635,0000000,0000000,N
07,1987,06,1,01,18,MOCLÍN,03,0001,A,0000477,0000477,0000000,0000000,0000000,0000000,0000000,0000001,0000294,0000000,0000000,N
07,1987,06,1,01,18,MOCLÍN,03,0001,B,0000430,0000430,0000000,0000000,0000000,0000000,0000000,0000002,0000209,0000000,0000000,N
07,1987,06,1,01,18,MONTEFRÍO,03,0002,A,0000499,0000499,0000000,0000000,0000000,0000000,0000001,0000006,0000211,0000000,0000000,N
07,1987,06,1,01,18,ORCE,01,0001,A,0000535,0000535,0000000,0000000,0000000,0000000,0000004,0000004,0000374,0000000,0000000,N
07,1987,06,1,01,18,SALOBREÑA,01,0002,A,0000946,0000946,0000000,0000000,0000000,0000000,0000005,0000002,0000649,0000000,0000000,N
07,1987,06,1,01,18,VÉLEZ DE BENAUDALLA,01,0001,A,0000933,0000933,0000000,0000000,0000000,0000000,0000000,0000003,0000698,0000000,0000000,N
07,1987,06,1,01,18,MORALEDA DE ZAFAYONA,01,0001,A,0000768,0000768,0000000,0000000,0000000,0000000,0000002,0000001,0000482,0000000,0000000,N
07,1987,06,1,01,18,MOTRIL,01,0003,B,0000844,0000844,0000000,0000000,0000000,0000000,0000002,0000004,0000509,0000000,0000000,N
07,1987,06,1,01,18,PADUL,02,0001,A,0001346,0001346,0000000,0000000,0000000,0000000,0000012,0000019,0001035,0000000,0000000,N
07,1987,06,1,01,18,PEDRO MARTÍNEZ,01,0001,A,0000528,0000528,0000000,0000000,0000000,0000000,0000001,0000000,0000332,0000000,0000000,N
07,1987,06,1,01,18,ZUBIA (LA),01,0003,A,0000924,0000924,0000000,0000000,0000000,0000000,0000001,0000004,0000679,0000000,0000000,N
07,1987,06,1,01,18,MORELÁBOR,01,0001,A,0000878,0000878,0000000,0000000,0000000,0000000,0000001,0000001,0000750,0000000,0000000,N
07,1987,06,1,01,18,VEGAS DEL GENIL,01,0001,A,0001007,0001007,0000000,0000000,0000000,0000000,0000009,0000010,0000686,0000000,0000000,N
07,1987,06,1,01,18,ALMUÑÉCAR,01,0004,A,0000952,0000952,0000000,0000000,0000000,0000000,0000000,0000011,0000761,0000000,0000000,N
07,1987,06,1,01,18,ALMUÑÉCAR,01,0006,A,0001534,0001534,0000000,0000000,0000000,0000000,0000003,0000014,0001224,0000000,0000000,N
07,1987,06,1,01,18,ARMILLA,01,0002,A,0001803,0001803,0000000,0000000,0000000,0000000,0000002,0000002,0000946,0000000,0000000,N
07,1987,06,1,01,18,ATARFE,01,0004,A,0001051,0001051,0000000,0000000,0000000,0000000,0000006,0000000,0000704,0000000,0000000,N
07,1987,06,1,01,18,CÁJAR,01,0001,A,0000606,0000606,0000000,0000000,0000000,0000000,0000005,0000003,0000440,0000000,0000000,N
07,1987,06,1,01,18,COLOMERA,01,0002,A,0000903,0000903,0000000,0000000,0000000,0000000,0000003,0000007,0000664,0000000,0000000,N
07,1987,06,1,01,18,CÚLLAR,01,0002,A,0001197,0001197,0000000,0000000,0000000,0000000,0000000,0000004,0000847,0000000,0000000,N
07,1987,06,1,01,18,DEHESAS DE GUADIX,01,0001,A,0000586,0000586,0000000,0000000,0000000,0000000,0000000,0000001,0000313,0000000,0000000,N
07,1987,06,1,01,18,FUENTE VAQUEROS,01,0003,A,0000821,0000821,0000000,0000000,0000000,0000000,0000003,0000006,0000660,0000000,0000000,N
07,1987,06,1,01,18,GALERA,01,0001,A,0001324,0001324,0000000,0000000,0000000,0000000,0000002,0000004,0000865,0000000,0000000,N
07,1987,06,1,01,18,GRANADA,01,0008,A,0000976,0000976,0000000,0000000,0000000,0000000,0000003,0000000,0000657,0000000,0000000,N
07,1987,06,1,01,18,GRANADA,01,0012,A,0001702,0001702,0000000,0000000,0000000,0000000,0000009,0000012,0001014,0000000,0000000,N
07,1987,06,1,01,18,GRANADA,02,0019,A,0001445,0001445,0000000,0000000,0000000,0000000,0000006,0000011,0000905,0000000,0000000,N
07,1987,06,1,01,18,GRANADA,02,0020,A,0001838,0001838,0000000,0000000,0000000,0000000,0000004,0000021,0001189,0000000,0000000,N
07,1987,06,1,01,18,GRANADA,02,0026,A,0000751,0000751,0000000,0000000,0000000,0000000,0000000,0000056,0000415,0000000,0000000,N
07,1987,06,1,01,18,GRANADA,02,0027,A,0000970,0000970,0000000,0000000,0000000,0000000,0000001,0000079,0000605,0000000,0000000,N
07,1987,06,1,01,18,GRANADA,03,0016,A,0000906,0000906,0000000,0000000,0000000,0000000,0000002,0000024,0000426,0000000,0000000,N
07,1987,06,1,01,18,GRANADA,03,0019,A,0001045,0001045,0000000,0000000,0000000,0000000,0000000,0000022,0000486,0000000,0000000,N
07,1987,06,1,01,18,GRANADA,03,0024,A,0001191,0001191,0000000,0000000,0000000,0000000,0000005,0000032,0000569,0000000,0000000,N
07,1987,06,1,01,18,GRANADA,06,0009,A,0001489,0001489,0000000,0000000,0000000,0000000,0000007,0000006,0000883,0000000,0000000,N
07,1987,06,1,01,18,GRANADA,07,0017,A,0001101,0001101,0000000,0000000,0000000,0000000,0000005,0000003,0000681,0000000,0000000,N
07,1987,06,1,01,18,GRANADA,07,0027,A,0001232,0001232,0000000,0000000,0000000,0000000,0000004,0000004,0000813,0000000,0000000,N
07,1987,06,1,01,18,GRANADA,08,0002,A,0001102,0001102,0000000,0000000,0000000,0000000,0000006,0000034,0000635,0000000,0000000,N
07,1987,06,1,01,18,HUÉSCAR,01,0004,B,0000884,0000884,0000000,0000000,0000000,0000000,0000002,0000005,0000417,0000000,0000000,N
07,1987,06,1,01,18,HUÉSCAR,02,0001,A,0000701,0000701,0000000,0000000,0000000,0000000,0000001,0000002,0000335,0000000,0000000,N
07,1987,06,1,01,18,LANJARÓN,01,0001,A,0000875,0000875,0000000,0000000,0000000,0000000,0000007,0000009,0000631,0000000,0000000,N
07,1987,06,1,01,18,LENTEGÍ,01,0001,A,0000286,0000286,0000000,0000000,0000000,0000000,0000001,0000000,0000237,0000000,0000000,N
07,1987,06,1,01,18,LOJA,03,0002,A,0000649,0000649,0000000,0000000,0000000,0000000,0000009,0000007,0000350,0000000,0000000,N
07,1987,06,1,01,18,MONTEFRÍO,01,0003,A,0001270,0001270,0000000,0000000,0000000,0000000,0000008,0000009,0000861,0000000,0000000,N
07,1987,06,1,01,18,MONTEFRÍO,02,0001,A,0001012,0001012,0000000,0000000,0000000,0000000,0000004,0000011,0000650,0000000,0000000,N
07,1987,06,1,01,18,MOTRIL,02,0001,A,0001167,0001167,0000000,0000000,0000000,0000000,0000003,0000008,0000691,0000000,0000000,N
07,1987,06,1,01,18,MOTRIL,03,0001,B,0000902,0000902,0000000,0000000,0000000,0000000,0000004,0000006,0000572,0000000,0000000,N
07,1987,06,1,01,18,MOTRIL,04,0004,A,0001387,0001387,0000000,0000000,0000000,0000000,0000004,0000007,0000798,0000000,0000000,N
07,1987,06,1,01,18,MOTRIL,04,0009,A,0001087,0001087,0000000,0000000,0000000,0000000,0000008,0000015,0000577,0000000,0000000,N
07,1987,06,1,01,18,ALBUÑUELAS,01,0001,A,0000742,0000742,0000000,0000000,0000000,0000000,0000003,0000004,0000551,0000000,0000000,N
07,1987,06,1,01,18,HUÉNEJA,02,0001,B,0000233,0000233,0000000,0000000,0000000,0000000,0000004,0000005,0000144,0000000,0000000,N
07,1987,06,1,01,18,HUÉSCAR,01,0003,A,0000701,0000701,0000000,0000000,0000000,0000000,0000005,0000002,0000297,0000000,0000000,N
07,1987,06,1,01,18,HUÉTOR VEGA,01,0001,A,0000902,0000902,0000000,0000000,0000000,0000000,0000001,0000001,0000637,0000000,0000000,N
07,1987,06,1,01,18,ILLORA,01,0001,A,0001268,0001268,0000000,0000000,0000000,0000000,0000006,0000004,0000952,0000000,0000000,N
07,1987,06,1,01,18,IZNALLOZ,01,0002,A,0000729,0000729,0000000,0000000,0000000,0000000,0000000,0000011,0000529,0000000,0000000,N
07,1987,06,1,01,18,LECRÍN,01,0001,B,0000545,0000545,0000000,0000000,0000000,0000000,0000001,0000009,0000402,0000000,0000000,N
07,1987,06,1,01,18,LOJA,03,0003,B,0000480,0000480,0000000,0000000,0000000,0000000,0000003,0000001,0000329,0000000,0000000,N
07,1987,06,1,01,18,LOJA,05,0002,A,0000323,0000323,0000000,0000000,0000000,0000000,0000000,0000000,0000117,0000000,0000000,N
07,1987,06,1,01,18,MONTEFRÍO,03,0001,A,0000919,0000919,0000000,0000000,0000000,0000000,0000010,0000007,0000599,0000000,0000000,N
07,1987,06,1,01,18,MONTEFRÍO,03,0001,B,0000328,0000328,0000000,0000000,0000000,0000000,0000004,0000005,0000225,0000000,0000000,N
07,1987,06,1,01,18,MOTRIL,01,0002,A,0000995,0000995,0000000,0000000,0000000,0000000,0000003,0000004,0000643,0000000,0000000,N
07,1987,06,1,01,18,MOTRIL,02,0002,A,0000817,0000817,0000000,0000000,0000000,0000000,0000000,0000003,0000481,0000000,0000000,N
07,1987,06,1,01,18,MOTRIL,04,0008,A,0001501,0001501,0000000,0000000,0000000,0000000,0000004,0000019,0000766,0000000,0000000,N
07,1987,06,1,01,18,MOTRIL,04,0010,A,0001292,0001292,0000000,0000000,0000000,0000000,0000002,0000005,0000613,0000000,0000000,N
07,1987,06,1,01,18,VILLA DE OTURA,01,0001,A,0000554,0000554,0000000,0000000,0000000,0000000,0000001,0000004,0000447,0000000,0000000,N
07,1987,06,1,01,18,PEDRO MARTÍNEZ,01,0001,B,0001009,0001009,0000000,0000000,0000000,0000000,0000003,0000008,0000542,0000000,0000000,N
07,1987,06,1,01,18,POLÍCAR,01,0001,A,0000227,0000227,0000000,0000000,0000000,0000000,0000000,0000003,0000178,0000000,0000000,N
07,1987,06,1,01,18,PÓRTUGOS,01,0001,A,0000353,0000353,0000000,0000000,0000000,0000000,0000000,0000002,0000280,0000000,0000000,N
07,1987,06,1,01,18,GRANADA,05,0002,A,0000908,0000908,0000000,0000000,0000000,0000000,0000002,0000003,0000415,0000000,0000000,N
07,1987,06,1,01,18,GRANADA,06,0004,A,0000867,0000867,0000000,0000000,0000000,0000000,0000006,0000080,0000390,0000000,0000000,N
07,1987,06,1,01,18,GRANADA,07,0015,A,0001098,0001098,0000000,0000000,0000000,0000000,0000005,0000006,0000711,0000000,0000000,N
07,1987,06,1,01,18,GRANADA,07,0026,A,0001268,0001268,0000000,0000000,0000000,0000000,0000009,0000038,0000734,0000000,0000000,N
