"Tipo de elección.","Año del proceso electoral.","Mes del proceso electoral.","Número de vuelta (en procesos a una sola vuelta = 1) o Número de pregunta en Referéndum.","Código de la Comunidad Autónoma o 99 si se trata del Total Nacional del C.E.R.A.","Código I.N.E. de la provincia o 99 si se trata del Total Nacional o Autonómico del C.E.R.A.","Municipio","Código de la sección (tres dígitos seguidos de un espacio, letra mayúscula u otro dígito).","Código de la mesa (una letra mayúscula identificando la mesa o una ‘U’ en caso de mesa única).","Censo del I.N.E.","Censo de escrutinio o censo C.E.R.A.","Censo C.E.R.E. en escrutinio (Residentes Extranjeros).","Total votantes C.E.R.E. (Residentes Extranjeros).","Votantes del primer avance de participación.","Votantes del segundo avance de participación.","Votos en blanco.","Votos nulos.","Votos a candidaturas.","Votos afirmativos en Referéndum o ceros en otros procesos electorales.","Votos negativos en Referéndum o ceros en otros procesos electorales.","Datos oficiales (Si/No)."
07,1999,06,1,01,18,GRANADA,06,013 ,U,0000777,0000777,0000000,0000000,0000274,0000363,0000006,0000000,0000461,0000000,0000000,N
07,1999,06,1,01,18,GRANADA,07,001 ,A,0000468,0000468,0000000,0000000,0000147,0000195,0000005,0000001,0000235,0000000,0000000,N
07,1999,06,1,01,18,GRANADA,07,011 ,A,0000699,0000699,0000000,0000000,0000084,0000401,0000008,0000000,0000479,0000000,0000000,N
07,1999,06,1,01,18,GRANADA,07,020 ,A,0000437,0000437,0000000,0000000,0000190,0000235,0000006,0000008,0000274,0000000,0000000,N
07,1999,06,1,01,18,ALBONDÓN,01,001 ,A,0000449,0000449,0000000,0000000,0000167,0000246,0000001,0000004,0000335,0000000,0000000,N
07,1999,06,1,01,18,ALBUÑUELAS,01,001 ,A,0000570,0000570,0000000,0000000,0000227,0000344,0000006,0000007,0000421,0000000,0000000,N
07,1999,06,1,01,18,ALFACAR,01,002 ,A,0000606,0000606,0000000,0000000,0000244,0000324,0000003,0000000,0000407,0000000,0000000,N
07,1999,06,1,01,18,ALHAMA DE GRANADA,01,004 ,B,0000858,0000858,0000000,0000000,0000368,0000530,0000005,0000009,0000645,0000000,0000000,N
07,1999,06,1,01,18,ALHENDÍN,01,002 ,C,0000693,0000694,0000000,0000000,0000258,0000391,0000003,0000004,0000505,0000000,0000000,N
07,1999,06,1,01,18,ALMEGÍJAR,01,001 ,U,0000385,0000385,0000000,0000000,0000176,0000237,0000003,0000003,0000303,0000000,0000000,N
07,1999,06,1,01,18,ALMUÑÉCAR,01,001 ,B,0000480,0000480,0000000,0000000,0000229,0000307,0000004,0000003,0000373,0000000,0000000,N
07,1999,06,1,01,18,ALMUÑÉCAR,01,008 ,U,0000903,0000903,0000000,0000000,0000393,0000558,0000007,0000005,0000672,0000000,0000000,N
07,1999,06,1,01,18,ATARFE,01,003 ,U,0000854,0000854,0000000,0000000,0000374,0000490,0000003,0000003,0000573,0000000,0000000,N
07,1999,06,1,01,18,BAZA,01,004 ,A,0000543,0000543,0000000,0000000,0000167,0000232,0000000,0000004,0000306,0000000,0000000,N
07,1999,06,1,01,18,BENAMAUREL,01,001 ,A,0000779,0000779,0000000,0000000,0000340,0000486,0000004,0000003,0000596,0000000,0000000,N
07,1999,06,1,01,18,CHURRIANA DE LA VEGA,01,001 ,U,0000806,0000809,0000000,0000000,0000361,0000530,0000002,0000013,0000617,0000000,0000000,N
07,1999,06,1,01,18,FERREIRA,01,001 ,U,0000324,0000324,0000000,0000000,0000155,0000220,0000000,0000001,0000269,0000000,0000000,N
07,1999,06,1,01,18,ATARFE,01,004 ,C,0000258,0000258,0000000,0000000,0000116,0000147,0000001,0000000,0000169,0000000,0000000,N
07,1999,06,1,01,18,BAZA,02,003 ,A,0000458,0000458,0000000,0000000,0000108,0000162,0000001,0000002,0000193,0000000,0000000,N
07,1999,06,1,01,18,BAZA,02,006 ,U,0000889,0000890,0000000,0000000,0000251,0000395,0000004,0000001,0000506,0000000,0000000,N
07,1999,06,1,01,18,BENAMAUREL,02,001 ,U,0000970,0000970,0000000,0000000,0000389,0000560,0000014,0000009,0000726,0000000,0000000,N
07,1999,06,1,01,18,CARATAUNAS,01,001 ,U,0000160,0000160,0000000,0000000,0000052,0000083,0000002,0000003,0000125,0000000,0000000,N
07,1999,06,1,01,18,CASTILLÉJAR,01,001 ,A,0000587,0000587,0000000,0000000,0000181,0000261,0000004,0000004,0000342,0000000,0000000,N
07,1999,06,1,01,18,CENES DE LA VEGA,01,001 ,A,0000936,0000936,0000000,0000000,0000231,0000360,0000006,0000001,0000495,0000000,0000000,N
07,1999,06,1,01,18,CORTES DE BAZA,01,001 ,A,0000439,0000439,0000000,0000000,0000149,0000204,0000001,0000002,0000272,0000000,0000000,N
07,1999,06,1,01,18,DÚRCAL,01,003 ,B,0000743,0000743,0000000,0000000,0000320,0000456,0000002,0000009,0000536,0000000,0000000,N
07,1999,06,1,01,18,FUENTE VAQUEROS,01,003 ,U,0000853,0000853,0000000,0000000,0000430,0000555,0000007,0000005,0000716,0000000,0000000,N
07,1999,06,1,01,18,GÓJAR,01,001 ,A,0000766,0000766,0000000,0000000,0000382,0000498,0000006,0000008,0000578,0000000,0000000,N
07,1999,06,1,01,18,GÓJAR,01,002 ,B,0000513,0000513,0000000,0000000,0000165,0000239,0000005,0000000,0000314,0000000,0000000,N
07,1999,06,1,01,18,GRANADA,01,011 ,A,0000715,0000715,0000000,0000000,0000260,0000390,0000016,0000008,0000454,0000000,0000000,N
07,1999,06,1,01,18,GRANADA,02,005 ,B,0000798,0000798,0000000,0000000,0000300,0000413,0000020,0000000,0000486,0000000,0000000,N
07,1999,06,1,01,18,GRANADA,02,018 ,B,0000739,0000739,0000000,0000000,0000321,0000399,0000008,0000002,0000439,0000000,0000000,N
07,1999,06,1,01,18,GRANADA,02,019 ,B,0000748,0000748,0000000,0000000,0000249,0000337,0000006,0000002,0000422,0000000,0000000,N
07,1999,06,1,01,18,GRANADA,02,044 ,A,0000542,0000542,0000000,0000000,0000171,0000226,0000003,0000002,0000289,0000000,0000000,N
07,1999,06,1,01,18,GRANADA,03,004 ,A,0000657,0000657,0000000,0000000,0000251,0000360,0000011,0000001,0000442,0000000,0000000,N
07,1999,06,1,01,18,ARMILLA,01,007 ,A,0000436,0000436,0000000,0000000,0000146,0000192,0000000,0000002,0000227,0000000,0000000,N
07,1999,06,1,01,18,ATARFE,01,001 ,B,0000718,0000718,0000000,0000000,0000260,0000376,0000001,0000007,0000460,0000000,0000000,N
07,1999,06,1,01,18,ATARFE,01,004 ,B,0000829,0000829,0000000,0000000,0000284,0000431,0000004,0000003,0000535,0000000,0000000,N
07,1999,06,1,01,18,ATARFE,02,001 ,B,0000615,0000615,0000000,0000000,0000250,0000313,0000002,0000003,0000392,0000000,0000000,N
07,1999,06,1,01,18,BAZA,02,005 ,A,0000505,0000505,0000000,0000000,0000157,0000214,0000005,0000003,0000290,0000000,0000000,N
07,1999,06,1,01,18,CAMPOTÉJAR,01,001 ,B,0000568,0000568,0000000,0000000,0000283,0000388,0000000,0000001,0000494,0000000,0000000,N
07,1999,06,1,01,18,CANILES,01,003 ,U,0000993,0000993,0000000,0000000,0000331,0000550,0000002,0000003,0000520,0000000,0000000,N
07,1999,06,1,01,18,CASTILLÉJAR,01,001 ,C,0000474,0000474,0000000,0000000,0000143,0000216,0000004,0000003,0000275,0000000,0000000,N
07,1999,06,1,01,18,CASTRIL,02,002 ,A,0000545,0000545,0000000,0000000,0000113,0000203,0000005,0000023,0000267,0000000,0000000,N
07,1999,06,1,01,18,CÚLLAR,01,003 ,A,0000407,0000407,0000000,0000000,0000170,0000250,0000004,0000005,0000298,0000000,0000000,N
07,1999,06,1,01,18,CÚLLAR,01,003 ,D,0000270,0000270,0000000,0000000,0000106,0000182,0000000,0000003,0000207,0000000,0000000,N
07,1999,06,1,01,18,CÚLLAR VEGA,01,001 ,A,0000480,0000480,0000000,0000000,0000176,0000270,0000003,0000002,0000345,0000000,0000000,N
07,1999,06,1,01,18,CÚLLAR VEGA,01,002 ,U,0000717,0000717,0000000,0000000,0000300,0000410,0000007,0000009,0000511,0000000,0000000,N
07,1999,06,1,01,18,DEIFONTES,01,001 ,A,0000652,0000652,0000000,0000000,0000245,0000338,0000001,0000001,0000458,0000000,0000000,N
07,1999,06,1,01,18,DÚRCAL,01,003 ,C,0000728,0000728,0000000,0000000,0000317,0000450,0000012,0000017,0000515,0000000,0000000,N
07,1999,06,1,01,18,FONELAS,01,001 ,U,0000949,0000949,0000000,0000000,0000270,0000466,0000002,0000001,0000606,0000000,0000000,N
07,1999,06,1,01,18,GRANADA,01,010 ,U,0000876,0000876,0000000,0000000,0000291,0000426,0000009,0000001,0000544,0000000,0000000,N
07,1999,06,1,01,18,GRANADA,01,023 ,A,0000449,0000449,0000000,0000000,0000167,0000220,0000011,0000001,0000266,0000000,0000000,N
07,1999,06,1,01,18,GUADIX,01,010 ,U,0001048,0001048,0000000,0000000,0000338,0000514,0000006,0000003,0000635,0000000,0000000,N
07,1999,06,1,01,18,GUADIX,01,011 ,B,0000608,0000608,0000000,0000000,0000194,0000303,0000000,0000001,0000369,0000000,0000000,N
07,1999,06,1,01,18,GUADIX,02,002 ,U,0000649,0000649,0000000,0000000,0000264,0000367,0000002,0000000,0000428,0000000,0000000,N
07,1999,06,1,01,18,GUADIX,03,001 ,B,0000371,0000371,0000000,0000000,0000071,0000150,0000001,0000000,0000228,0000000,0000000,N
07,1999,06,1,01,18,ILLORA,02,002 ,B,0000615,0000615,0000000,0000000,0000284,0000355,0000005,0000007,0000447,0000000,0000000,N
07,1999,06,1,01,18,LANTEIRA,01,001 ,U,0000577,0000577,0000000,0000000,0000303,0000413,0000009,0000001,0000465,0000000,0000000,N
07,1999,06,1,01,18,LOJA,01,001 ,B,0000539,0000539,0000000,0000000,0000197,0000258,0000005,0000001,0000351,0000000,0000000,N
07,1999,06,1,01,18,LOJA,02,002 ,B,0000696,0000696,0000000,0000000,0000327,0000407,0000005,0000006,0000498,0000000,0000000,N
07,1999,06,1,01,18,MARACENA,01,005 ,B,0000607,0000607,0000000,0000000,0000205,0000280,0000004,0000002,0000357,0000000,0000000,N
07,1999,06,1,01,18,MONACHIL,02,001 ,A,0000676,0000676,0000000,0000000,0000218,0000310,0000008,0000004,0000426,0000000,0000000,N
07,1999,06,1,01,18,MONTEFRÍO,01,001 ,B,0000575,0000575,0000000,0000000,0000209,0000309,0000003,0000001,0000359,0000000,0000000,N
07,1999,06,1,01,18,MONTEFRÍO,02,001 ,U,0000820,0000820,0000000,0000000,0000270,0000360,0000003,0000016,0000483,0000000,0000000,N
07,1999,06,1,01,18,MONTILLANA,01,001 ,U,0001156,0001157,0000000,0000000,0000380,0000755,0000007,0000005,0001005,0000000,0000000,N
07,1999,06,1,01,18,OGÍJARES,01,002 ,A,0000741,0000741,0000000,0000000,0000342,0000479,0000008,0000010,0000566,0000000,0000000,N
07,1999,06,1,01,18,OGÍJARES,01,004 ,A,0000829,0000829,0000000,0000000,0000221,0000361,0000010,0000004,0000489,0000000,0000000,N
07,1999,06,1,01,18,PINOS PUENTE,01,002 ,U,0000875,0000875,0000000,0000000,0000366,0000509,0000009,0000009,0000576,0000000,0000000,N
07,1999,06,1,01,18,PINOS PUENTE,01,003 ,B,0000544,0000544,0000000,0000000,0000178,0000266,0000010,0000005,0000309,0000000,0000000,N
07,1999,06,1,01,18,SANTA FE,01,004 ,C,0000557,0000557,0000000,0000000,0000211,0000324,0000005,0000005,0000386,0000000,0000000,N
07,1999,06,1,01,18,ILLORA,02,004 ,B,0000407,0000407,0000000,0000000,0000256,0000297,0000001,0000003,0000353,0000000,0000000,N
07,1999,06,1,01,18,LÁCHAR,01,001 ,B,0000734,0000734,0000000,0000000,0000356,0000434,0000003,0000016,0000554,0000000,0000000,N
07,1999,06,1,01,18,LECRÍN,01,001 ,A,0000326,0000326,0000000,0000000,0000135,0000166,0000001,0000001,0000238,0000000,0000000,N
07,1999,06,1,01,18,LOJA,04,002 ,B,0000225,0000225,0000000,0000000,0000081,0000129,0000000,0000002,0000178,0000000,0000000,N
07,1999,06,1,01,18,MOTRIL,04,002 ,A,0000442,0000442,0000000,0000000,0000142,0000195,0000007,0000001,0000257,0000000,0000000,N
07,1999,06,1,01,18,MOTRIL,04,011 ,A,0000654,0000655,0000000,0000000,0000189,0000278,0000005,0000005,0000378,0000000,0000000,N
07,1999,06,1,01,18,MOTRIL,05,001 ,U,0001055,0001055,0000000,0000000,0000309,0000478,0000003,0000010,0000584,0000000,0000000,N
07,1999,06,1,01,18,MOTRIL,05,005 ,A,0000596,0000596,0000000,0000000,0000159,0000263,0000004,0000004,0000339,0000000,0000000,N
07,1999,06,1,01,18,ÓRGIVA,02,001 ,B,0000783,0000783,0000000,0000000,0000268,0000376,0000006,0000002,0000487,0000000,0000000,N
07,1999,06,1,01,18,POLÍCAR,01,001 ,U,0000223,0000223,0000000,0000000,0000105,0000157,0000000,0000000,0000196,0000000,0000000,N
07,1999,06,1,01,18,PÓRTUGOS,01,001 ,U,0000370,0000370,0000000,0000000,0000124,0000229,0000003,0000001,0000314,0000000,0000000,N
07,1999,06,1,01,18,SALOBREÑA,01,001 ,A,0000425,0000425,0000000,0000000,0000198,0000260,0000005,0000004,0000311,0000000,0000000,N
07,1999,06,1,01,18,SALOBREÑA,02,001 ,U,0000760,0000760,0000000,0000000,0000234,0000423,0000000,0000000,0000587,0000000,0000000,N
07,1999,06,1,01,18,MORELÁBOR,01,001 ,U,0000843,0000843,0000000,0000000,0000343,0000516,0000003,0000000,0000745,0000000,0000000,N
07,1999,06,1,01,18,VEGAS DEL GENIL,01,002 ,U,0000712,0000712,0000000,0000000,0000291,0000415,0000004,0000006,0000518,0000000,0000000,N
07,1999,06,1,01,18,GRANADA,01,011 ,B,0000639,0000640,0000000,0000000,0000249,0000346,0000015,0000000,0000413,0000000,0000000,N
07,1999,06,1,01,18,GRANADA,01,013 ,B,0000840,0000840,0000000,0000000,0000319,0000455,0000008,0000000,0000541,0000000,0000000,N
07,1999,06,1,01,18,GRANADA,02,008 ,U,0000854,0000855,0000000,0000000,0000295,0000433,0000008,0000001,0000538,0000000,0000000,N
07,1999,06,1,01,18,GRANADA,02,025 ,A,0000767,0000767,0000000,0000000,0000310,0000390,0000005,0000001,0000459,0000000,0000000,N
07,1999,06,1,01,18,GRANADA,02,025 ,B,0000534,0000534,0000000,0000000,0000200,0000259,0000005,0000002,0000319,0000000,0000000,N
07,1999,06,1,01,18,GRANADA,02,030 ,B,0000753,0000753,0000000,0000000,0000290,0000400,0000013,0000000,0000507,0000000,0000000,N
07,1999,06,1,01,18,GRANADA,02,042 ,U,0000743,0000743,0000000,0000000,0000308,0000377,0000008,0000001,0000441,0000000,0000000,N
07,1999,06,1,01,18,GRANADA,02,047 ,A,0000509,0000509,0000000,0000000,0000142,0000224,0000008,0000001,0000307,0000000,0000000,N
07,1999,06,1,01,18,GRANADA,03,037 ,B,0000848,0000848,0000000,0000000,0000248,0000376,0000013,0000001,0000516,0000000,0000000,N
07,1999,06,1,01,18,GRANADA,06,009 ,C,0000454,0000454,0000000,0000000,0000168,0000219,0000011,0000002,0000254,0000000,0000000,N
07,1999,06,1,01,18,GRANADA,07,015 ,A,0000420,0000420,0000000,0000000,0000164,0000204,0000006,0000000,0000256,0000000,0000000,N
07,1999,06,1,01,18,GRANADA,07,019 ,C,0000569,0000569,0000000,0000000,0000196,0000271,0000003,0000000,0000351,0000000,0000000,N
07,1999,06,1,01,18,GRANADA,07,020 ,B,0000548,0000548,0000000,0000000,0000209,0000255,0000004,0000000,0000311,0000000,0000000,N
07,1999,06,1,01,18,GRANADA,07,030 ,B,0000836,0000836,0000000,0000000,0000285,0000384,0000010,0000000,0000490,0000000,0000000,N
07,1999,06,1,01,18,GRANADA,09,004 ,A,0000796,0000796,0000000,0000000,0000214,0000352,0000011,0000005,0000486,0000000,0000000,N
07,1999,06,1,01,18,GUADIX,01,004 ,B,0000723,0000723,0000000,0000000,0000294,0000373,0000004,0000005,0000448,0000000,0000000,N
07,1999,06,1,01,18,GUADIX,01,011 ,A,0000625,0000625,0000000,0000000,0000214,0000317,0000001,0000002,0000379,0000000,0000000,N
07,1999,06,1,01,18,HUÉSCAR,01,002 ,C,0000509,0000509,0000000,0000000,0000185,0000267,0000000,0000000,0000328,0000000,0000000,N
07,1999,06,1,01,18,HUÉSCAR,01,001 ,A,0000541,0000541,0000000,0000000,0000176,0000262,0000000,0000004,0000315,0000000,0000000,N
07,1999,06,1,01,18,HUÉSCAR,01,002 ,A,0000728,0000728,0000000,0000000,0000270,0000387,0000005,0000001,0000489,0000000,0000000,N
07,1999,06,1,01,18,HUÉTOR DE SANTILLÁN,01,001 ,B,0000726,0000726,0000000,0000000,0000374,0000500,0000007,0000005,0000601,0000000,0000000,N
07,1999,06,1,01,18,ILLORA,01,001 ,A,0000642,0000642,0000000,0000000,0000212,0000310,0000006,0000009,0000408,0000000,0000000,N
07,1999,06,1,01,18,LOJA,04,002 ,A,0000255,0000255,0000000,0000000,0000087,0000126,0000002,0000000,0000172,0000000,0000000,N
07,1999,06,1,01,18,LOJA,04,003 ,B,0000403,0000403,0000000,0000000,0000133,0000206,0000008,0000025,0000270,0000000,0000000,N
07,1999,06,1,01,18,MORALEDA DE ZAFAYONA,01,002 ,U,0000645,0000645,0000000,0000000,0000181,0000248,0000001,0000007,0000417,0000000,0000000,N
07,1999,06,1,01,18,MOTRIL,01,003 ,A,0000673,0000673,0000000,0000000,0000216,0000306,0000006,0000004,0000381,0000000,0000000,N
07,1999,06,1,01,18,MOTRIL,02,003 ,A,0000572,0000572,0000000,0000000,0000158,0000229,0000003,0000000,0000286,0000000,0000000,N
07,1999,06,1,01,18,MOTRIL,04,002 ,B,0000722,0000722,0000000,0000000,0000236,0000341,0000007,0000005,0000406,0000000,0000000,N
07,1999,06,1,01,18,MOTRIL,04,004 ,B,0000645,0000645,0000000,0000000,0000248,0000338,0000007,0000000,0000405,0000000,0000000,N
07,1999,06,1,01,18,MOTRIL,04,005 ,B,0000648,0000648,0000000,0000000,0000257,0000346,0000003,0000003,0000380,0000000,0000000,N
07,1999,06,1,01,18,MOTRIL,04,006 ,B,0000370,0000370,0000000,0000000,0000117,0000173,0000002,0000003,0000226,0000000,0000000,N
07,1999,06,1,01,18,MOTRIL,04,009 ,A,0000556,0000556,0000000,0000000,0000181,0000249,0000006,0000000,0000315,0000000,0000000,N
07,1999,06,1,01,18,PADUL,02,002 ,A,0000468,0000468,0000000,0000000,0000232,0000305,0000002,0000003,0000359,0000000,0000000,N
07,1999,06,1,01,18,PELIGROS,01,003 ,A,0000675,0000675,0000000,0000000,0000283,0000359,0000005,0000002,0000422,0000000,0000000,N
07,1999,06,1,01,18,PINOS PUENTE,01,003 ,C,0000646,0000646,0000000,0000000,0000230,0000327,0000002,0000003,0000386,0000000,0000000,N
07,1999,06,1,01,18,PUEBLA DE DON FADRIQUE,01,002 ,A,0000626,0000626,0000000,0000000,0000223,0000364,0000004,0000002,0000416,0000000,0000000,N
07,1999,06,1,01,18,GRANADA,05,001 ,U,0000637,0000637,0000000,0000000,0000637,0000637,0000003,0000002,0000281,0000000,0000000,N
07,1999,06,1,01,18,GRANADA,06,006 ,A,0000885,0000885,0000000,0000000,0000295,0000453,0000015,0000000,0000552,0000000,0000000,N
07,1999,06,1,01,18,GRANADA,06,012 ,A,0000643,0000643,0000000,0000000,0000236,0000328,0000009,0000002,0000396,0000000,0000000,N
07,1999,06,1,01,18,GRANADA,06,019 ,A,0000370,0000370,0000000,0000000,0000148,0000192,0000004,0000006,0000231,0000000,0000000,N
07,1999,06,1,01,18,GRANADA,07,003 ,U,0000653,0000653,0000000,0000000,0000238,0000320,0000008,0000000,0000395,0000000,0000000,N
07,1999,06,1,01,18,GRANADA,07,017 ,B,0000845,0000845,0000000,0000000,0000311,0000426,0000016,0000002,0000524,0000000,0000000,N
07,1999,06,1,01,18,GRANADA,07,022 ,B,0000538,0000538,0000000,0000000,0000223,0000271,0000004,0000003,0000321,0000000,0000000,N
07,1999,06,1,01,18,GUADIX,01,003 ,A,0000471,0000471,0000000,0000000,0000171,0000234,0000003,0000002,0000277,0000000,0000000,N
07,1999,06,1,01,18,GUADIX,01,004 ,A,0000458,0000458,0000000,0000000,0000155,0000235,0000004,0000004,0000287,0000000,0000000,N
07,1999,06,1,01,18,GUADIX,03,001 ,A,0000694,0000694,0000000,0000000,0000315,0000332,0000006,0000005,0000419,0000000,0000000,N
07,1999,06,1,01,18,HUÉNEJA,01,001 ,A,0000882,0000882,0000000,0000000,0000375,0000621,0000007,0000006,0000677,0000000,0000000,N
07,1999,06,1,01,18,HUÉTOR TÁJAR,01,002 ,B,0000694,0000694,0000000,0000000,0000336,0000429,0000001,0000001,0000522,0000000,0000000,N
07,1999,06,1,01,18,HUÉTOR VEGA,01,001 ,B,0000826,0000826,0000000,0000000,0000303,0000433,0000003,0000003,0000546,0000000,0000000,N
07,1999,06,1,01,18,ILLORA,02,003 ,A,0000794,0000794,0000000,0000000,0000290,0000471,0000006,0000012,0000584,0000000,0000000,N
07,1999,06,1,01,18,IZNALLOZ,01,002 ,B,0000590,0000590,0000000,0000000,0000247,0000341,0000005,0000003,0000425,0000000,0000000,N
07,1999,06,1,01,18,LECRÍN,01,001 ,C,0000237,0000237,0000000,0000000,0000123,0000160,0000006,0000000,0000178,0000000,0000000,N
07,1999,06,1,01,18,LOJA,02,001 ,A,0000486,0000486,0000000,0000000,0000206,0000273,0000001,0000004,0000339,0000000,0000000,N
07,1999,06,1,01,18,LOJA,04,001 ,A,0000318,0000318,0000000,0000000,0000112,0000142,0000000,0000002,0000210,0000000,0000000,N
07,1999,06,1,01,18,LECRÍN,01,001 ,B,0000514,0000514,0000000,0000000,0000190,0000296,0000006,0000005,0000392,0000000,0000000,N
07,1999,06,1,01,18,LENTEGÍ,01,001 ,U,0000270,0000270,0000000,0000000,0000117,0000195,0000001,0000000,0000239,0000000,0000000,N
07,1999,06,1,01,18,LUGROS,01,001 ,U,0000361,0000361,0000000,0000000,0000183,0000241,0000000,0000000,0000282,0000000,0000000,N
07,1999,06,1,01,18,MARACENA,01,001 ,B,0000694,0000694,0000000,0000000,0000231,0000327,0000004,0000000,0000408,0000000,0000000,N
07,1999,06,1,01,18,MARACENA,01,004 ,B,0000737,0000737,0000000,0000000,0000294,0000414,0000004,0000013,0000483,0000000,0000000,N
07,1999,06,1,01,18,MARACENA,02,004 ,A,0000816,0000816,0000000,0000000,0000265,0000441,0000009,0000005,0000543,0000000,0000000,N
07,1999,06,1,01,18,MONTEFRÍO,01,002 ,B,0000425,0000425,0000000,0000000,0000178,0000262,0000002,0000000,0000301,0000000,0000000,N
07,1999,06,1,01,18,MORALEDA DE ZAFAYONA,01,001 ,B,0000872,0000872,0000000,0000000,0000383,0000510,0000002,0000004,0000648,0000000,0000000,N
07,1999,06,1,01,18,MOTRIL,04,009 ,B,0000782,0000782,0000000,0000000,0000245,0000332,0000006,0000003,0000420,0000000,0000000,N
07,1999,06,1,01,18,MURTAS,01,001 ,U,0000719,0000719,0000000,0000000,0000303,0000425,0000000,0000001,0000530,0000000,0000000,N
07,1999,06,1,01,18,ORCE,01,001 ,A,0000511,0000511,0000000,0000000,0000253,0000332,0000001,0000002,0000384,0000000,0000000,N
07,1999,06,1,01,18,VILLA DE OTURA,01,001 ,A,0000457,0000457,0000000,0000000,0000177,0000282,0000003,0000009,0000340,0000000,0000000,N
07,1999,06,1,01,18,PADUL,02,002 ,B,0000753,0000753,0000000,0000000,0000356,0000485,0000009,0000003,0000559,0000000,0000000,N
07,1999,06,1,01,18,PINOS PUENTE,01,001 ,C,0000768,0000768,0000000,0000000,0000308,0000453,0000005,0000004,0000527,0000000,0000000,N
07,1999,06,1,01,18,PINOS PUENTE,02,002 ,B,0000621,0000621,0000000,0000000,0000184,0000284,0000007,0000004,0000336,0000000,0000000,N
07,1999,06,1,01,18,PINOS PUENTE,03,003 ,C,0000469,0000469,0000000,0000000,0000239,0000280,0000000,0000002,0000367,0000000,0000000,N
07,1999,06,1,01,18,SALAR,01,002 ,A,0000566,0000566,0000000,0000000,0000295,0000400,0000002,0000004,0000475,0000000,0000000,N
07,1999,06,1,01,18,SALOBREÑA,01,005 ,A,0000795,0000795,0000000,0000000,0000322,0000459,0000003,0000002,0000552,0000000,0000000,N
07,1999,06,1,01,18,GRANADA,02,001 ,A,0000433,0000434,0000000,0000000,0000131,0000203,0000002,0000004,0000263,0000000,0000000,N
07,1999,06,1,01,18,GRANADA,02,031 ,B,0000782,0000782,0000000,0000000,0000270,0000363,0000011,0000002,0000463,0000000,0000000,N
07,1999,06,1,01,18,GRANADA,02,035 ,A,0000638,0000638,0000000,0000000,0000210,0000300,0000012,0000001,0000366,0000000,0000000,N
07,1999,06,1,01,18,GRANADA,02,048 ,B,0000671,0000671,0000000,0000000,0000250,0000397,0000008,0000002,0000416,0000000,0000000,N
07,1999,06,1,01,18,GRANADA,03,005 ,B,0000695,0000695,0000000,0000000,0000248,0000331,0000016,0000008,0000415,0000000,0000000,N
07,1999,06,1,01,18,GRANADA,03,014 ,U,0000878,0000878,0000000,0000000,0000343,0000431,0000006,0000022,0000523,0000000,0000000,N
07,1999,06,1,01,18,GRANADA,03,017 ,U,0000961,0000961,0000000,0000000,0000312,0000405,0000003,0000001,0000502,0000000,0000000,N
07,1999,06,1,01,18,GRANADA,03,028 ,B,0000818,0000818,0000000,0000000,0000312,0000389,0000007,0000003,0000498,0000000,0000000,N
07,1999,06,1,01,18,GRANADA,03,030 ,A,0000722,0000724,0000000,0000000,0000186,0000256,0000006,0000001,0000326,0000000,0000000,N
07,1999,06,1,01,18,GRANADA,06,018 ,B,0000615,0000615,0000000,0000000,0000229,0000321,0000007,0000001,0000383,0000000,0000000,N
07,1999,06,1,01,18,GRANADA,07,006 ,A,0000499,0000499,0000000,0000000,0000194,0000244,0000009,0000002,0000303,0000000,0000000,N
07,1999,06,1,01,18,GRANADA,07,007 ,U,0000597,0000597,0000000,0000000,0000215,0000302,0000009,0000002,0000375,0000000,0000000,N
07,1999,06,1,01,18,GRANADA,07,018 ,A,0000591,0000591,0000000,0000000,0000213,0000291,0000013,0000000,0000371,0000000,0000000,N
07,1999,06,1,01,18,GRANADA,09,007 ,B,0000845,0000845,0000000,0000000,0000295,0000408,0000004,0000000,0000501,0000000,0000000,N
07,1999,06,1,01,18,GUADIX,02,003 ,U,0001038,0001038,0000000,0000000,0000335,0000492,0000006,0000010,0000661,0000000,0000000,N
07,1999,06,1,01,18,GÜEJAR SIERRA,01,001 ,U,0000854,0000854,0000000,0000000,0000383,0000529,0000004,0000001,0000709,0000000,0000000,N
07,1999,06,1,01,18,HUÉTOR TÁJAR,01,004 ,U,0000600,0000600,0000000,0000000,0000269,0000377,0000001,0000007,0000457,0000000,0000000,N
07,1999,06,1,01,18,IZNALLOZ,01,002 ,C,0000619,0000619,0000000,0000000,0000255,0000369,0000007,0000005,0000479,0000000,0000000,N
07,1999,06,1,01,18,GRANADA,02,038 ,A,0000505,0000505,0000000,0000000,0000190,0000257,0000013,0000006,0000302,0000000,0000000,N
07,1999,06,1,01,18,GRANADA,02,046 ,A,0000513,0000513,0000000,0000000,0000171,0000216,0000012,0000000,0000288,0000000,0000000,N
07,1999,06,1,01,18,GRANADA,03,007 ,U,0000878,0000878,0000000,0000000,0000291,0000373,0000009,0000004,0000482,0000000,0000000,N
07,1999,06,1,01,18,GRANADA,03,012 ,B,0000728,0000728,0000000,0000000,0000257,0000355,0000008,0000005,0000447,0000000,0000000,N
07,1999,06,1,01,18,GRANADA,03,034 ,B,0000787,0000787,0000000,0000000,0000171,0000230,0000002,0000001,0000306,0000000,0000000,N
