"Tipo de elección.","Año del proceso electoral.","Mes del proceso electoral.","Número de vuelta (en procesos a una sola vuelta = 1)","Código de la Comunidad Autónoma o 99 si se trata del Total Nacional del C.E.R.A.","Código I.N.E. de la provincia o 99 si se trata del Total Nacional o Autonómico del C.E.R.A.","Código I.N.E. del municipio (999 = C.E.R.A.).","Número de distrito municipal en su caso o 01 si el municipio no tiene distritos (distrito único). En el caso de datos procedentes del C.E.R.A., llevará el número del ‘Distrito Electoral’ a que correspondan o 09 si el ámbito de dicho distrito coincide con el de la provincia.","Código de la sección (tres dígitos seguidos de un espacio, letra mayúscula u otro dígito).","Código de la mesa (una letra mayúscula identificando la mesa o una ‘U’ en caso de mesa única).","Código de la candidatura o del Senador en elecciones al Senado.","Votos obtenidos por la candidatura o el Senador."
07,2004,06,1,01,18,087,02,015 ,B,000059,0000000
07,2004,06,1,01,18,087,02,015 ,B,000067,0000000
07,2004,06,1,01,18,087,02,015 ,B,000070,0000000
07,2004,06,1,01,18,087,02,016 ,U,000041,0000000
07,2004,06,1,01,18,087,02,016 ,U,000057,0000000
07,2004,06,1,01,18,087,02,016 ,U,000059,0000000
07,2004,06,1,01,18,087,02,017 ,B,000045,0000000
07,2004,06,1,01,18,087,02,017 ,B,000058,0000000
07,2004,06,1,01,18,087,02,018 ,A,000019,0000000
07,2004,06,1,01,18,087,02,018 ,B,000024,0000009
07,2004,06,1,01,18,087,02,018 ,B,000041,0000000
07,2004,06,1,01,18,087,02,018 ,B,000075,0000000
07,2004,06,1,01,18,087,02,019 ,A,000062,0000000
07,2004,06,1,01,18,087,02,019 ,B,000076,0000000
07,2004,06,1,01,18,087,02,020 ,A,000042,0000109
07,2004,06,1,01,18,087,02,020 ,A,000048,0000003
07,2004,06,1,01,18,087,02,020 ,A,000060,0000000
07,2004,06,1,01,18,087,02,020 ,B,000067,0000000
07,2004,06,1,01,18,087,02,021 ,U,000068,0000000
07,2004,06,1,01,18,087,02,021 ,U,000070,0000000
07,2004,06,1,01,18,087,02,022 ,A,000036,0000000
07,2004,06,1,01,18,087,02,022 ,B,000057,0000000
07,2004,06,1,01,18,087,02,011 ,U,000046,0000000
07,2004,06,1,01,18,087,02,011 ,U,000056,0000000
07,2004,06,1,01,18,087,02,011 ,U,000067,0000000
07,2004,06,1,01,18,087,02,011 ,U,000073,0000000
07,2004,06,1,01,18,087,02,012 ,A,000057,0000000
07,2004,06,1,01,18,087,02,012 ,B,000012,0000001
07,2004,06,1,01,18,087,02,012 ,B,000013,0000000
07,2004,06,1,01,18,087,02,012 ,B,000041,0000000
07,2004,06,1,01,18,087,02,012 ,B,000056,0000000
07,2004,06,1,01,18,087,02,012 ,B,000067,0000000
07,2004,06,1,01,18,087,02,013 ,A,000012,0000000
07,2004,06,1,01,18,087,02,013 ,A,000013,0000000
07,2004,06,1,01,18,087,02,013 ,A,000041,0000000
07,2004,06,1,01,18,087,02,013 ,B,000013,0000000
07,2004,06,1,01,18,087,02,013 ,B,000019,0000000
07,2004,06,1,01,18,087,02,013 ,B,000041,0000000
07,2004,06,1,01,18,087,02,013 ,B,000047,0000001
07,2004,06,1,01,18,087,02,013 ,B,000062,0000000
07,2004,06,1,01,18,087,02,013 ,B,000064,0000002
07,2004,06,1,01,18,087,02,014 ,A,000043,0000299
07,2004,06,1,01,18,087,02,014 ,A,000059,0000000
07,2004,06,1,01,18,087,02,014 ,B,000012,0000000
07,2004,06,1,01,18,087,02,014 ,B,000042,0000127
07,2004,06,1,01,18,087,02,014 ,B,000056,0000000
07,2004,06,1,01,18,087,02,015 ,B,000046,0000000
07,2004,06,1,01,18,087,02,015 ,B,000058,0000000
07,2004,06,1,01,18,087,02,015 ,B,000062,0000000
07,2004,06,1,01,18,087,02,017 ,B,000012,0000000
07,2004,06,1,01,18,087,02,017 ,B,000044,0000000
07,2004,06,1,01,18,087,02,017 ,B,000046,0000000
07,2004,06,1,01,18,087,02,017 ,B,000077,0000001
07,2004,06,1,01,18,087,02,018 ,A,000075,0000000
07,2004,06,1,01,18,087,02,018 ,B,000072,0000000
07,2004,06,1,01,18,087,02,019 ,A,000002,0000000
07,2004,06,1,01,18,087,02,019 ,A,000013,0000000
07,2004,06,1,01,18,087,02,019 ,A,000059,0000000
07,2004,06,1,01,18,087,02,019 ,A,000060,0000000
07,2004,06,1,01,18,087,02,019 ,A,000076,0000000
07,2004,06,1,01,18,087,02,019 ,B,000056,0000000
07,2004,06,1,01,18,087,02,020 ,A,000019,0000000
07,2004,06,1,01,18,087,02,020 ,A,000058,0000000
07,2004,06,1,01,18,087,02,020 ,A,000069,0000000
07,2004,06,1,01,18,087,02,020 ,A,000070,0000000
07,2004,06,1,01,18,087,02,020 ,A,000073,0000000
07,2004,06,1,01,18,087,02,020 ,B,000041,0000000
07,2004,06,1,01,18,087,02,020 ,B,000069,0000001
07,2004,06,1,01,18,087,02,020 ,B,000076,0000000
07,2004,06,1,01,18,087,02,021 ,U,000044,0000000
07,2004,06,1,01,18,087,02,021 ,U,000045,0000000
07,2004,06,1,01,18,087,01,010 ,U,000064,0000001
07,2004,06,1,01,18,087,01,010 ,U,000068,0000000
07,2004,06,1,01,18,087,01,011 ,A,000062,0000000
07,2004,06,1,01,18,087,01,011 ,B,000045,0000000
07,2004,06,1,01,18,087,01,011 ,B,000047,0000000
07,2004,06,1,01,18,087,01,011 ,B,000067,0000000
07,2004,06,1,01,18,087,01,011 ,B,000077,0000002
07,2004,06,1,01,18,087,01,011 ,C,000044,0000000
07,2004,06,1,01,18,087,01,011 ,C,000067,0000000
07,2004,06,1,01,18,087,01,011 ,C,000076,0000000
07,2004,06,1,01,18,087,01,012 ,A,000012,0000000
07,2004,06,1,01,18,087,01,012 ,A,000036,0000000
07,2004,06,1,01,18,087,01,012 ,B,000044,0000000
07,2004,06,1,01,18,087,01,013 ,A,000019,0000000
07,2004,06,1,01,18,087,01,013 ,A,000042,0000134
07,2004,06,1,01,18,087,01,013 ,B,000058,0000000
07,2004,06,1,01,18,087,01,013 ,B,000073,0000000
07,2004,06,1,01,18,087,01,014 ,U,000057,0000000
07,2004,06,1,01,18,087,01,014 ,U,000072,0000000
07,2004,06,1,01,18,087,01,015 ,U,000045,0000000
07,2004,06,1,01,18,087,01,015 ,U,000057,0000000
07,2004,06,1,01,18,087,01,015 ,U,000062,0000000
07,2004,06,1,01,18,087,01,016 ,U,000044,0000000
07,2004,06,1,01,18,087,01,017 ,U,000012,0000000
07,2004,06,1,01,18,087,01,018 ,A,000057,0000000
07,2004,06,1,01,18,087,01,018 ,A,000064,0000000
07,2004,06,1,01,18,087,01,018 ,B,000048,0000002
07,2004,06,1,01,18,087,01,018 ,B,000073,0000000
07,2004,06,1,01,18,087,01,019 ,B,000070,0000002
07,2004,06,1,01,18,087,01,020 ,U,000068,0000000
07,2004,06,1,01,18,087,01,020 ,U,000077,0000001
07,2004,06,1,01,18,087,01,021 ,A,000019,0000001
07,2004,06,1,01,18,087,01,021 ,A,000067,0000000
07,2004,06,1,01,18,087,01,021 ,B,000059,0000000
07,2004,06,1,01,18,087,01,023 ,A,000012,0000000
07,2004,06,1,01,18,087,01,023 ,B,000058,0000001
07,2004,06,1,01,18,087,01,023 ,B,000076,0000000
07,2004,06,1,01,18,087,02,001 ,A,000060,0000000
07,2004,06,1,01,18,087,02,001 ,B,000059,0000000
07,2004,06,1,01,18,087,02,003 ,B,000044,0000000
07,2004,06,1,01,18,087,02,003 ,B,000062,0000000
07,2004,06,1,01,18,087,02,003 ,B,000069,0000000
07,2004,06,1,01,18,087,02,004 ,U,000041,0000000
07,2004,06,1,01,18,087,02,004 ,U,000057,0000000
07,2004,06,1,01,18,087,02,004 ,U,000070,0000000
07,2004,06,1,01,18,087,02,005 ,B,000059,0000000
07,2004,06,1,01,18,087,02,005 ,B,000067,0000000
07,2004,06,1,01,18,087,02,006 ,U,000002,0000000
07,2004,06,1,01,18,087,02,006 ,U,000043,0000329
07,2004,06,1,01,18,087,01,021 ,A,000013,0000000
07,2004,06,1,01,18,087,01,021 ,B,000062,0000000
07,2004,06,1,01,18,087,01,022 ,U,000068,0000000
07,2004,06,1,01,18,087,01,022 ,U,000072,0000000
07,2004,06,1,01,18,087,01,022 ,U,000073,0000000
07,2004,06,1,01,18,087,01,023 ,A,000045,0000000
07,2004,06,1,01,18,087,01,023 ,B,000074,0000000
07,2004,06,1,01,18,087,01,023 ,B,000077,0000000
07,2004,06,1,01,18,087,02,001 ,A,000019,0000000
07,2004,06,1,01,18,087,02,001 ,B,000045,0000000
07,2004,06,1,01,18,087,02,001 ,B,000068,0000000
07,2004,06,1,01,18,087,02,001 ,B,000076,0000000
07,2004,06,1,01,18,087,02,002 ,A,000013,0000000
07,2004,06,1,01,18,087,02,002 ,A,000019,0000002
07,2004,06,1,01,18,087,02,002 ,A,000042,0000098
07,2004,06,1,01,18,087,02,002 ,A,000060,0000000
07,2004,06,1,01,18,087,02,002 ,A,000074,0000000
07,2004,06,1,01,18,087,02,002 ,B,000044,0000000
07,2004,06,1,01,18,087,02,002 ,B,000045,0000000
07,2004,06,1,01,18,087,02,003 ,A,000019,0000000
07,2004,06,1,01,18,087,02,003 ,A,000064,0000000
07,2004,06,1,01,18,087,02,003 ,A,000069,0000000
07,2004,06,1,01,18,087,02,003 ,B,000002,0000000
07,2004,06,1,01,18,087,02,003 ,B,000072,0000000
07,2004,06,1,01,18,087,02,005 ,B,000012,0000000
07,2004,06,1,01,18,087,02,005 ,B,000047,0000000
07,2004,06,1,01,18,087,02,005 ,B,000060,0000000
07,2004,06,1,01,18,087,02,006 ,U,000045,0000000
07,2004,06,1,01,18,087,02,006 ,U,000069,0000000
07,2004,06,1,01,18,087,02,007 ,A,000046,0000000
07,2004,06,1,01,18,087,02,007 ,B,000064,0000000
07,2004,06,1,01,18,087,02,008 ,U,000060,0000000
07,2004,06,1,01,18,087,02,009 ,A,000036,0000000
07,2004,06,1,01,18,087,02,009 ,A,000057,0000000
07,2004,06,1,01,18,087,02,009 ,B,000060,0000000
07,2004,06,1,01,18,087,02,010 ,A,000044,0000000
07,2004,06,1,01,18,087,02,010 ,A,000056,0000000
07,2004,06,1,01,18,087,02,010 ,A,000062,0000000
07,2004,06,1,01,18,087,02,011 ,U,000013,0000000
07,2004,06,1,01,18,087,02,011 ,U,000059,0000000
07,2004,06,1,01,18,087,02,011 ,U,000062,0000000
07,2004,06,1,01,18,087,02,011 ,U,000069,0000000
07,2004,06,1,01,18,087,02,011 ,U,000072,0000000
07,2004,06,1,01,18,087,02,012 ,A,000012,0000000
07,2004,06,1,01,18,087,02,012 ,A,000060,0000000
07,2004,06,1,01,18,087,02,012 ,A,000062,0000000
07,2004,06,1,01,18,087,02,012 ,A,000068,0000000
07,2004,06,1,01,18,087,02,013 ,A,000019,0000003
07,2004,06,1,01,18,087,02,013 ,A,000042,0000090
07,2004,06,1,01,18,087,01,019 ,A,000068,0000000
07,2004,06,1,01,18,087,01,019 ,A,000076,0000000
07,2004,06,1,01,18,087,01,019 ,B,000042,0000107
07,2004,06,1,01,18,087,01,019 ,B,000056,0000000
07,2004,06,1,01,18,087,01,020 ,U,000002,0000000
07,2004,06,1,01,18,087,01,020 ,U,000041,0000000
07,2004,06,1,01,18,087,01,020 ,U,000059,0000000
07,2004,06,1,01,18,087,01,020 ,U,000064,0000000
07,2004,06,1,01,18,087,01,020 ,U,000073,0000000
07,2004,06,1,01,18,087,01,021 ,A,000075,0000000
07,2004,06,1,01,18,087,01,021 ,B,000048,0000003
07,2004,06,1,01,18,087,01,021 ,B,000058,0000000
07,2004,06,1,01,18,087,01,021 ,B,000067,0000000
07,2004,06,1,01,18,087,01,021 ,B,000075,0000000
07,2004,06,1,01,18,087,01,022 ,U,000012,0000000
07,2004,06,1,01,18,087,01,023 ,A,000036,0000000
07,2004,06,1,01,18,087,01,023 ,A,000046,0000000
07,2004,06,1,01,18,087,01,023 ,A,000059,0000000
07,2004,06,1,01,18,087,01,023 ,A,000060,0000000
07,2004,06,1,01,18,087,01,023 ,A,000069,0000000
07,2004,06,1,01,18,087,01,023 ,B,000002,0000000
07,2004,06,1,01,18,087,01,023 ,B,000048,0000001
07,2004,06,1,01,18,087,01,023 ,B,000069,0000000
07,2004,06,1,01,18,087,02,001 ,A,000042,0000034
07,2004,06,1,01,18,087,02,001 ,A,000044,0000000
07,2004,06,1,01,18,087,02,001 ,A,000045,0000000
07,2004,06,1,01,18,087,02,002 ,A,000064,0000000
07,2004,06,1,01,18,087,02,002 ,B,000012,0000000
07,2004,06,1,01,18,087,02,002 ,B,000062,0000000
07,2004,06,1,01,18,087,02,002 ,B,000064,0000000
07,2004,06,1,01,18,087,02,002 ,B,000075,0000000
07,2004,06,1,01,18,087,02,003 ,A,000062,0000000
07,2004,06,1,01,18,087,02,004 ,U,000060,0000000
07,2004,06,1,01,18,087,02,005 ,A,000045,0000000
07,2004,06,1,01,18,087,02,005 ,A,000068,0000000
07,2004,06,1,01,18,087,02,005 ,A,000070,0000000
07,2004,06,1,01,18,087,02,005 ,A,000072,0000000
07,2004,06,1,01,18,087,02,005 ,B,000048,0000002
07,2004,06,1,01,18,087,02,005 ,B,000070,0000001
07,2004,06,1,01,18,087,02,006 ,U,000012,0000000
07,2004,06,1,01,18,087,02,006 ,U,000074,0000000
07,2004,06,1,01,18,087,02,007 ,A,000042,0000046
07,2004,06,1,01,18,087,02,007 ,A,000064,0000000
07,2004,06,1,01,18,087,02,007 ,A,000067,0000000
07,2004,06,1,01,18,087,02,007 ,B,000046,0000000
07,2004,06,1,01,18,087,02,007 ,B,000058,0000000
07,2004,06,1,01,18,087,02,007 ,B,000073,0000000
07,2004,06,1,01,18,087,02,007 ,B,000076,0000001
07,2004,06,1,01,18,087,02,008 ,U,000002,0000002
07,2004,06,1,01,18,056,01,002 ,B,000073,0000000
07,2004,06,1,01,18,056,01,003 ,A,000058,0000000
07,2004,06,1,01,18,056,01,003 ,A,000073,0000000
07,2004,06,1,01,18,056,01,003 ,B,000043,0000128
07,2004,06,1,01,18,056,01,003 ,B,000062,0000000
07,2004,06,1,01,18,056,01,003 ,B,000075,0000000
07,2004,06,1,01,18,056,01,003 ,C,000060,0000000
07,2004,06,1,01,18,056,01,003 ,C,000077,0000000
07,2004,06,1,01,18,056,01,003 ,D,000019,0000000
07,2004,06,1,01,18,056,01,003 ,D,000044,0000000
07,2004,06,1,01,18,056,01,003 ,D,000048,0000000
07,2004,06,1,01,18,056,01,003 ,D,000060,0000000
07,2004,06,1,01,18,057,01,001 ,A,000062,0000000
07,2004,06,1,01,18,057,01,001 ,B,000058,0000000
07,2004,06,1,01,18,057,01,002 ,B,000069,0000000
07,2004,06,1,01,18,057,01,003 ,A,000056,0000000
07,2004,06,1,01,18,057,01,003 ,B,000047,0000000
07,2004,06,1,01,18,057,01,003 ,B,000072,0000000
07,2004,06,1,01,18,057,01,003 ,B,000075,0000000
07,2004,06,1,01,18,059,01,001 ,A,000059,0000000
07,2004,06,1,01,18,059,01,001 ,A,000073,0000000
07,2004,06,1,01,18,059,01,001 ,B,000047,0000000
07,2004,06,1,01,18,059,01,001 ,B,000060,0000000
07,2004,06,1,01,18,059,01,001 ,C,000043,0000066
07,2004,06,1,01,18,059,01,001 ,C,000062,0000000
07,2004,06,1,01,18,059,01,001 ,C,000064,0000000
07,2004,06,1,01,18,059,01,002 ,A,000045,0000000
07,2004,06,1,01,18,059,01,002 ,B,000047,0000000
07,2004,06,1,01,18,059,01,002 ,B,000062,0000000
07,2004,06,1,01,18,059,01,002 ,C,000047,0000000
07,2004,06,1,01,18,059,01,002 ,C,000069,0000000
07,2004,06,1,01,18,059,01,002 ,C,000077,0000000
07,2004,06,1,01,18,059,01,003 ,U,000024,0000034
07,2004,06,1,01,18,059,01,003 ,U,000036,0000000
07,2004,06,1,01,18,061,01,001 ,A,000042,0000217
07,2004,06,1,01,18,061,01,001 ,A,000046,0000000
07,2004,06,1,01,18,061,01,001 ,A,000060,0000000
07,2004,06,1,01,18,061,01,001 ,A,000070,0000000
07,2004,06,1,01,18,062,01,001 ,U,000060,0000000
07,2004,06,1,01,18,062,01,002 ,A,000056,0000000
07,2004,06,1,01,18,062,01,002 ,A,000075,0000000
07,2004,06,1,01,18,062,01,002 ,B,000002,0000000
07,2004,06,1,01,18,062,01,002 ,B,000048,0000006
07,2004,06,1,01,18,062,01,002 ,B,000067,0000000
07,2004,06,1,01,18,062,01,002 ,B,000073,0000000
07,2004,06,1,01,18,062,01,002 ,C,000048,0000005
07,2004,06,1,01,18,062,01,003 ,A,000043,0000112
07,2004,06,1,01,18,062,01,003 ,A,000056,0000000
07,2004,06,1,01,18,062,01,003 ,A,000067,0000000
07,2004,06,1,01,18,087,01,010 ,U,000002,0000000
07,2004,06,1,01,18,087,01,010 ,U,000036,0000001
07,2004,06,1,01,18,087,01,011 ,A,000012,0000000
07,2004,06,1,01,18,087,01,011 ,A,000046,0000000
07,2004,06,1,01,18,087,01,011 ,A,000059,0000000
07,2004,06,1,01,18,087,01,011 ,B,000057,0000000
07,2004,06,1,01,18,087,01,011 ,B,000062,0000000
07,2004,06,1,01,18,087,01,011 ,B,000073,0000000
07,2004,06,1,01,18,087,01,011 ,C,000024,0000007
07,2004,06,1,01,18,087,01,011 ,C,000072,0000000
07,2004,06,1,01,18,087,01,012 ,A,000056,0000000
07,2004,06,1,01,18,087,01,012 ,B,000047,0000000
07,2004,06,1,01,18,087,01,013 ,A,000046,0000000
07,2004,06,1,01,18,087,01,013 ,A,000068,0000000
07,2004,06,1,01,18,087,01,013 ,B,000069,0000000
07,2004,06,1,01,18,087,01,014 ,U,000012,0000000
07,2004,06,1,01,18,087,01,015 ,U,000076,0000000
07,2004,06,1,01,18,087,01,016 ,U,000002,0000000
07,2004,06,1,01,18,087,01,016 ,U,000045,0000000
07,2004,06,1,01,18,087,01,018 ,A,000041,0000000
07,2004,06,1,01,18,087,01,018 ,A,000067,0000000
07,2004,06,1,01,18,087,01,018 ,B,000041,0000000
07,2004,06,1,01,18,087,01,018 ,B,000042,0000078
07,2004,06,1,01,18,087,01,019 ,B,000044,0000000
07,2004,06,1,01,18,087,01,019 ,B,000059,0000000
07,2004,06,1,01,18,087,01,019 ,B,000072,0000000
07,2004,06,1,01,18,087,01,021 ,A,000057,0000000
07,2004,06,1,01,18,087,01,021 ,B,000044,0000000
07,2004,06,1,01,18,087,01,021 ,B,000072,0000000
07,2004,06,1,01,18,087,01,022 ,U,000042,0000122
07,2004,06,1,01,18,087,01,022 ,U,000058,0000000
07,2004,06,1,01,18,087,01,023 ,A,000019,0000001
07,2004,06,1,01,18,087,01,023 ,A,000047,0000001
07,2004,06,1,01,18,087,01,023 ,A,000057,0000000
07,2004,06,1,01,18,087,01,023 ,A,000064,0000000
07,2004,06,1,01,18,087,01,023 ,A,000076,0000000
07,2004,06,1,01,18,087,01,023 ,B,000068,0000000
07,2004,06,1,01,18,087,01,023 ,B,000075,0000000
07,2004,06,1,01,18,087,02,001 ,A,000062,0000000
07,2004,06,1,01,18,087,02,001 ,B,000002,0000000
07,2004,06,1,01,18,087,02,001 ,B,000024,0000006
07,2004,06,1,01,18,087,02,001 ,B,000041,0000000
07,2004,06,1,01,18,087,02,001 ,B,000046,0000000
07,2004,06,1,01,18,087,02,001 ,B,000064,0000000
07,2004,06,1,01,18,087,02,002 ,A,000073,0000001
07,2004,06,1,01,18,087,02,002 ,A,000075,0000000
07,2004,06,1,01,18,087,02,002 ,B,000067,0000000
07,2004,06,1,01,18,087,02,003 ,B,000019,0000001
07,2004,06,1,01,18,087,02,003 ,B,000047,0000001
07,2004,06,1,01,18,087,01,006 ,B,000068,0000000
07,2004,06,1,01,18,087,01,007 ,A,000075,0000000
07,2004,06,1,01,18,087,01,007 ,B,000002,0000000
07,2004,06,1,01,18,087,01,007 ,B,000024,0000010
07,2004,06,1,01,18,087,01,007 ,B,000070,0000000
07,2004,06,1,01,18,087,01,007 ,B,000075,0000000
07,2004,06,1,01,18,087,01,007 ,B,000076,0000000
07,2004,06,1,01,18,087,01,007 ,B,000077,0000001
07,2004,06,1,01,18,087,01,008 ,U,000042,0000095
07,2004,06,1,01,18,087,01,008 ,U,000044,0000000
07,2004,06,1,01,18,087,01,009 ,A,000013,0000000
07,2004,06,1,01,18,087,01,009 ,A,000041,0000000
07,2004,06,1,01,18,087,01,009 ,B,000024,0000011
07,2004,06,1,01,18,087,01,010 ,U,000019,0000001
07,2004,06,1,01,18,087,01,010 ,U,000041,0000000
07,2004,06,1,01,18,087,01,010 ,U,000058,0000000
07,2004,06,1,01,18,087,01,011 ,A,000056,0000000
07,2004,06,1,01,18,087,01,011 ,B,000064,0000000
07,2004,06,1,01,18,087,01,011 ,B,000068,0000000
07,2004,06,1,01,18,087,01,011 ,C,000012,0000000
07,2004,06,1,01,18,087,01,011 ,C,000077,0000001
07,2004,06,1,01,18,087,01,012 ,A,000048,0000001
07,2004,06,1,01,18,087,01,012 ,A,000058,0000000
07,2004,06,1,01,18,087,01,012 ,B,000070,0000000
07,2004,06,1,01,18,087,01,013 ,B,000059,0000000
07,2004,06,1,01,18,087,01,014 ,U,000075,0000000
07,2004,06,1,01,18,087,01,015 ,U,000019,0000002
07,2004,06,1,01,18,087,01,015 ,U,000069,0000000
07,2004,06,1,01,18,087,01,016 ,U,000059,0000000
07,2004,06,1,01,18,087,01,017 ,U,000046,0000000
07,2004,06,1,01,18,087,01,017 ,U,000062,0000000
07,2004,06,1,01,18,087,01,017 ,U,000072,0000000
07,2004,06,1,01,18,087,01,018 ,A,000043,0000116
07,2004,06,1,01,18,087,01,018 ,A,000059,0000000
07,2004,06,1,01,18,087,01,018 ,A,000062,0000000
07,2004,06,1,01,18,087,01,018 ,B,000013,0000000
07,2004,06,1,01,18,087,01,018 ,B,000068,0000000
07,2004,06,1,01,18,087,01,019 ,A,000075,0000000
07,2004,06,1,01,18,087,01,020 ,U,000012,0000000
07,2004,06,1,01,18,087,01,020 ,U,000019,0000000
07,2004,06,1,01,18,087,01,020 ,U,000042,0000055
07,2004,06,1,01,18,087,01,021 ,A,000060,0000000
07,2004,06,1,01,18,087,01,021 ,B,000019,0000001
07,2004,06,1,01,18,087,01,021 ,B,000024,0000016
07,2004,06,1,01,18,087,01,021 ,B,000043,0000220
07,2004,06,1,01,18,087,01,022 ,U,000046,0000000
07,2004,06,1,01,18,087,01,022 ,U,000047,0000000
07,2004,06,1,01,18,087,01,022 ,U,000067,0000000
07,2004,06,1,01,18,087,01,022 ,U,000074,0000000
07,2004,06,1,01,18,087,01,023 ,A,000043,0000143
07,2004,06,1,01,18,087,01,009 ,A,000073,0000000
07,2004,06,1,01,18,087,01,009 ,B,000044,0000000
07,2004,06,1,01,18,087,01,010 ,U,000012,0000000
07,2004,06,1,01,18,087,01,010 ,U,000060,0000000
07,2004,06,1,01,18,087,01,010 ,U,000075,0000000
07,2004,06,1,01,18,087,01,011 ,A,000043,0000268
07,2004,06,1,01,18,087,01,011 ,A,000048,0000001
07,2004,06,1,01,18,087,01,011 ,A,000073,0000000
07,2004,06,1,01,18,087,01,011 ,A,000074,0000000
07,2004,06,1,01,18,087,01,011 ,A,000075,0000000
07,2004,06,1,01,18,087,01,011 ,A,000076,0000000
07,2004,06,1,01,18,087,01,011 ,B,000076,0000000
07,2004,06,1,01,18,087,01,011 ,C,000057,0000000
07,2004,06,1,01,18,087,01,011 ,C,000073,0000000
07,2004,06,1,01,18,087,01,012 ,A,000059,0000000
07,2004,06,1,01,18,087,01,012 ,A,000062,0000000
07,2004,06,1,01,18,087,01,012 ,B,000057,0000000
07,2004,06,1,01,18,087,01,013 ,A,000057,0000000
07,2004,06,1,01,18,087,01,013 ,A,000062,0000000
07,2004,06,1,01,18,087,01,013 ,A,000064,0000000
07,2004,06,1,01,18,087,01,013 ,A,000073,0000000
07,2004,06,1,01,18,087,01,013 ,B,000048,0000012
07,2004,06,1,01,18,087,01,013 ,B,000067,0000000
07,2004,06,1,01,18,087,01,013 ,B,000072,0000000
07,2004,06,1,01,18,087,01,013 ,B,000077,0000001
07,2004,06,1,01,18,087,01,014 ,U,000019,0000001
07,2004,06,1,01,18,087,01,014 ,U,000042,0000134
07,2004,06,1,01,18,087,01,014 ,U,000068,0000000
07,2004,06,1,01,18,087,01,014 ,U,000070,0000003
07,2004,06,1,01,18,087,01,015 ,U,000041,0000000
07,2004,06,1,01,18,087,01,015 ,U,000056,0000000
07,2004,06,1,01,18,087,01,015 ,U,000070,0000000
07,2004,06,1,01,18,087,01,017 ,U,000019,0000001
07,2004,06,1,01,18,087,01,017 ,U,000058,0000000
07,2004,06,1,01,18,087,01,018 ,A,000070,0000000
07,2004,06,1,01,18,087,01,018 ,B,000072,0000000
07,2004,06,1,01,18,087,01,019 ,A,000036,0000000
07,2004,06,1,01,18,087,01,019 ,A,000062,0000000
07,2004,06,1,01,18,087,01,019 ,A,000074,0000000
07,2004,06,1,01,18,087,01,019 ,B,000057,0000000
07,2004,06,1,01,18,087,01,020 ,U,000024,0000005
07,2004,06,1,01,18,087,01,020 ,U,000067,0000000
07,2004,06,1,01,18,087,01,020 ,U,000069,0000000
07,2004,06,1,01,18,087,01,020 ,U,000075,0000000
07,2004,06,1,01,18,087,01,021 ,A,000044,0000000
07,2004,06,1,01,18,087,01,021 ,B,000036,0000000
07,2004,06,1,01,18,087,01,022 ,U,000048,0000001
07,2004,06,1,01,18,087,01,023 ,A,000002,0000001
07,2004,06,1,01,18,087,01,023 ,A,000075,0000000
07,2004,06,1,01,18,087,01,023 ,B,000036,0000000
07,2004,06,1,01,18,087,02,022 ,A,000070,0000001
07,2004,06,1,01,18,087,02,022 ,B,000062,0000000
07,2004,06,1,01,18,087,02,023 ,A,000048,0000003
07,2004,06,1,01,18,087,02,023 ,A,000058,0000000
07,2004,06,1,01,18,087,02,023 ,A,000059,0000000
07,2004,06,1,01,18,087,02,023 ,A,000075,0000000
07,2004,06,1,01,18,087,02,023 ,A,000077,0000002
07,2004,06,1,01,18,087,02,023 ,B,000012,0000000
07,2004,06,1,01,18,087,02,023 ,B,000041,0000000
07,2004,06,1,01,18,087,02,023 ,B,000069,0000000
07,2004,06,1,01,18,087,02,024 ,U,000012,0000000
07,2004,06,1,01,18,087,02,024 ,U,000048,0000000
07,2004,06,1,01,18,087,02,024 ,U,000062,0000000
07,2004,06,1,01,18,087,02,025 ,A,000013,0000000
07,2004,06,1,01,18,087,02,025 ,A,000042,0000089
07,2004,06,1,01,18,087,02,025 ,A,000044,0000000
07,2004,06,1,01,18,087,02,025 ,A,000069,0000000
07,2004,06,1,01,18,087,02,025 ,B,000002,0000000
07,2004,06,1,01,18,087,02,026 ,U,000056,0000000
07,2004,06,1,01,18,087,02,026 ,U,000058,0000000
07,2004,06,1,01,18,087,02,026 ,U,000073,0000000
07,2004,06,1,01,18,087,02,027 ,U,000068,0000000
07,2004,06,1,01,18,087,02,028 ,A,000024,0000003
07,2004,06,1,01,18,087,02,028 ,A,000075,0000000
07,2004,06,1,01,18,087,02,029 ,A,000012,0000000
07,2004,06,1,01,18,087,02,029 ,A,000019,0000003
07,2004,06,1,01,18,087,02,029 ,A,000075,0000000
07,2004,06,1,01,18,087,02,029 ,B,000036,0000000
07,2004,06,1,01,18,087,02,029 ,B,000075,0000000
07,2004,06,1,01,18,087,02,030 ,B,000013,0000000
07,2004,06,1,01,18,087,02,031 ,A,000072,0000000
07,2004,06,1,01,18,087,02,031 ,A,000075,0000000
07,2004,06,1,01,18,087,02,031 ,B,000056,0000000
07,2004,06,1,01,18,087,02,031 ,B,000062,0000000
07,2004,06,1,01,18,087,02,032 ,A,000002,0000000
07,2004,06,1,01,18,087,02,032 ,A,000019,0000000
07,2004,06,1,01,18,087,02,032 ,A,000041,0000000
